progress_id,project_id,physical_progress,financial_progress,planned_duration_days,actual_duration_days,extension_count,progress_gap
PROG-002406,MPLADS-002406,96.7,87.3,90,103,0,-9.4
PROG-002407,MPLADS-002407,77.9,85.9,90,105,0,8.0
PROG-002408,MPLADS-002408,90.2,94.4,120,112,0,4.2
PROG-002409,MPLADS-002409,78.1,92.2,150,175,0,14.1
PROG-002410,MPLADS-002410,89.3,86.5,120,114,0,-2.8
PROG-002411,MPLADS-002411,92.4,93.0,400,411,0,0.6
PROG-002412,MPLADS-002412,89.8,97.7,180,207,0,7.9
PROG-002413,MPLADS-002413,87.6,94.8,150,135,0,7.2
PROG-002414,MPLADS-002414,78.8,87.9,60,80,0,9.1
PROG-002415,MPLADS-002415,80.0,85.5,400,414,0,5.5
PROG-002416,MPLADS-002416,97.4,96.4,400,404,0,-1.0
PROG-002417,MPLADS-002417,34.8,85.7,400,393,0,50.9
PROG-002418,MPLADS-002418,80.7,97.5,60,84,0,16.8
PROG-002419,MPLADS-002419,95.8,94.6,90,122,0,-1.2
PROG-002420,MPLADS-002420,93.8,90.7,160,149,0,-3.1
PROG-002421,MPLADS-002421,94.1,95.8,120,121,0,1.7
PROG-002422,MPLADS-002422,91.2,95.3,150,148,0,4.1
PROG-002423,MPLADS-002423,95.1,85.9,90,101,0,-9.2
PROG-002424,MPLADS-002424,93.2,86.3,150,165,0,-6.9
PROG-002425,MPLADS-002425,91.6,97.5,400,432,0,5.9
PROG-002426,MPLADS-002426,90.2,85.1,90,90,0,-5.1
PROG-002427,MPLADS-002427,68.2,87.9,180,720,3,19.7
PROG-002428,MPLADS-002428,53.5,94.7,60,240,2,41.2
PROG-002429,MPLADS-002429,84.6,85.3,180,179,0,0.7
PROG-002430,MPLADS-002430,77.9,94.9,160,186,0,17.0
PROG-002431,MPLADS-002431,93.4,93.0,210,224,0,-0.4
PROG-002432,MPLADS-002432,85.6,91.2,150,157,0,5.6
PROG-002433,MPLADS-002433,43.4,88.9,160,640,4,45.5
PROG-002434,MPLADS-002434,77.8,85.6,400,397,0,7.8
PROG-002435,MPLADS-002435,26.6,89.2,400,419,0,62.6
PROG-002436,MPLADS-002436,75.8,86.1,150,158,0,10.3
PROG-002437,MPLADS-002437,83.2,93.7,160,158,0,10.5
PROG-002438,MPLADS-002438,88.3,85.6,60,81,0,-2.7
PROG-002439,MPLADS-002439,96.9,93.6,90,119,0,-3.3
PROG-002440,MPLADS-002440,85.8,95.8,210,235,0,10.0
PROG-002441,MPLADS-002441,87.9,87.3,150,172,0,-0.6
PROG-002442,MPLADS-002442,97.3,96.2,120,137,0,-1.1
PROG-002443,MPLADS-002443,81.4,97.1,90,77,0,15.7
PROG-002444,MPLADS-002444,87.0,87.8,90,82,0,0.8
PROG-002445,MPLADS-002445,87.7,91.7,400,422,0,4.0
PROG-002446,MPLADS-002446,81.7,88.4,60,94,0,6.7
PROG-002447,MPLADS-002447,71.6,90.5,120,150,0,18.9
PROG-002448,MPLADS-002448,70.4,95.4,160,180,0,25.0
PROG-002449,MPLADS-002449,91.4,95.6,150,159,0,4.2
PROG-002450,MPLADS-002450,85.9,86.4,160,185,0,0.5
PROG-002451,MPLADS-002451,88.1,94.9,90,81,0,6.8
PROG-002452,MPLADS-002452,92.1,97.0,210,229,0,4.9
PROG-002453,MPLADS-002453,89.5,90.7,160,160,0,1.2
PROG-002454,MPLADS-002454,95.3,86.9,180,200,0,-8.4
PROG-002455,MPLADS-002455,86.0,92.3,150,142,0,6.3
PROG-002456,MPLADS-002456,70.6,97.7,60,84,0,27.1
PROG-002457,MPLADS-002457,94.7,89.2,210,240,0,-5.5
PROG-002458,MPLADS-002458,80.1,96.5,180,214,0,16.4
PROG-002459,MPLADS-002459,80.4,85.7,180,178,0,5.3
PROG-002460,MPLADS-002460,71.4,88.9,90,124,0,17.5
PROG-002461,MPLADS-002461,78.1,86.7,60,57,0,8.6
PROG-002462,MPLADS-002462,89.8,94.5,180,198,0,4.7
PROG-002463,MPLADS-002463,83.8,85.6,160,161,0,1.8
PROG-002464,MPLADS-002464,98.1,90.2,150,137,0,-7.9
PROG-002465,MPLADS-002465,76.9,87.2,210,216,0,10.3
PROG-002466,MPLADS-002466,97.2,92.8,210,235,0,-4.4
PROG-002467,MPLADS-002467,82.0,89.3,120,130,0,7.3
PROG-002468,MPLADS-002468,98.9,91.5,90,77,0,-7.4
PROG-002469,MPLADS-002469,82.5,90.8,60,77,0,8.3
PROG-002470,MPLADS-002470,88.2,88.3,210,217,0,0.1
PROG-002471,MPLADS-002471,61.8,92.3,120,480,4,30.5
PROG-002472,MPLADS-002472,89.8,90.4,120,129,0,0.6
PROG-002473,MPLADS-002473,92.8,90.8,210,217,0,-2.0
PROG-002474,MPLADS-002474,86.2,89.7,180,201,0,3.5
PROG-002475,MPLADS-002475,98.8,91.1,210,223,0,-7.7
PROG-002476,MPLADS-002476,73.8,87.3,180,182,0,13.5
PROG-002477,MPLADS-002477,93.1,90.6,150,146,0,-2.5
PROG-002478,MPLADS-002478,80.1,89.2,150,150,0,9.1
PROG-002479,MPLADS-002479,76.6,92.1,120,117,0,15.5
PROG-002480,MPLADS-002480,76.4,91.9,400,408,0,15.5
PROG-002481,MPLADS-002481,71.1,91.3,120,107,0,20.2
PROG-002482,MPLADS-002482,76.4,91.3,210,205,0,14.9
PROG-002483,MPLADS-002483,91.5,95.5,400,390,0,4.0
PROG-002484,MPLADS-002484,95.4,96.1,400,426,0,0.7
PROG-002485,MPLADS-002485,71.1,88.5,160,151,0,17.4
PROG-002486,MPLADS-002486,87.6,90.5,210,210,0,2.9
PROG-002487,MPLADS-002487,94.9,90.9,210,220,0,-4.0
PROG-002488,MPLADS-002488,93.1,88.8,160,158,0,-4.3
PROG-002489,MPLADS-002489,78.9,96.9,180,170,0,18.0
PROG-002490,MPLADS-002490,76.1,90.8,210,231,0,14.7
PROG-002491,MPLADS-002491,76.6,95.7,60,65,0,19.1
PROG-002492,MPLADS-002492,80.1,97.6,180,208,0,17.5
PROG-002493,MPLADS-002493,77.1,88.2,210,195,0,11.1
PROG-002494,MPLADS-002494,87.0,94.5,160,145,0,7.5
PROG-002495,MPLADS-002495,46.9,92.5,210,840,3,45.6
PROG-002496,MPLADS-002496,93.3,90.0,400,432,0,-3.3
PROG-002497,MPLADS-002497,10.2,44.4,60,88,0,34.2
PROG-002498,MPLADS-002498,76.7,86.2,60,82,0,9.5
PROG-002499,MPLADS-002499,93.4,91.3,180,208,0,-2.1
PROG-002500,MPLADS-002500,91.8,93.0,210,209,0,1.2
PROG-002501,MPLADS-002501,97.4,90.4,160,182,0,-7.0
PROG-002502,MPLADS-002502,88.4,95.2,180,210,0,6.8
PROG-002503,MPLADS-002503,75.5,86.9,120,148,0,11.4
PROG-002504,MPLADS-002504,90.2,85.4,400,428,0,-4.8
PROG-002505,MPLADS-002505,78.5,86.0,60,62,0,7.5
PROG-002506,MPLADS-002506,87.1,95.2,160,164,0,8.1
PROG-002507,MPLADS-002507,71.2,89.4,160,176,0,18.2
PROG-002508,MPLADS-002508,93.0,92.9,90,79,0,-0.1
PROG-002509,MPLADS-002509,99.2,97.0,160,193,0,-2.2
PROG-002510,MPLADS-002510,90.3,87.6,210,217,0,-2.7
PROG-002511,MPLADS-002511,95.9,85.2,210,230,0,-10.7
PROG-002512,MPLADS-002512,83.6,91.1,60,79,0,7.5
PROG-002513,MPLADS-002513,73.8,95.8,60,68,0,22.0
PROG-002514,MPLADS-002514,90.4,97.1,60,62,0,6.7
PROG-002515,MPLADS-002515,79.1,97.0,120,123,0,17.9
PROG-002516,MPLADS-002516,86.8,95.4,180,175,0,8.6
PROG-002517,MPLADS-002517,90.0,97.1,400,397,0,7.1
PROG-002518,MPLADS-002518,21.0,50.4,90,77,0,29.4
PROG-002519,MPLADS-002519,97.2,94.8,150,156,0,-2.4
PROG-002520,MPLADS-002520,78.6,90.0,60,45,0,11.4
PROG-002521,MPLADS-002521,89.4,157.7,160,163,0,68.3
PROG-002522,MPLADS-002522,71.1,93.1,400,398,0,22.0
PROG-002523,MPLADS-002523,89.5,88.8,210,204,0,-0.7
PROG-002524,MPLADS-002524,76.8,95.1,160,171,0,18.3
PROG-002525,MPLADS-002525,74.9,94.3,150,167,0,19.4
PROG-002526,MPLADS-002526,73.6,86.9,150,162,0,13.3
PROG-002527,MPLADS-002527,75.0,97.1,60,74,0,22.1
PROG-002528,MPLADS-002528,82.8,85.1,210,241,0,2.3
PROG-002529,MPLADS-002529,74.7,87.0,90,120,0,12.3
PROG-002530,MPLADS-002530,85.1,88.2,150,178,0,3.1
PROG-002531,MPLADS-002531,79.6,150.2,160,194,0,70.6
PROG-002532,MPLADS-002532,92.3,90.3,180,192,0,-2.0
PROG-002533,MPLADS-002533,78.9,90.8,120,128,0,11.9
PROG-002534,MPLADS-002534,87.0,94.6,160,179,0,7.6
PROG-002535,MPLADS-002535,90.3,97.3,150,165,0,7.0
PROG-002536,MPLADS-002536,74.2,89.2,400,414,0,15.0
PROG-002537,MPLADS-002537,87.4,89.1,400,390,0,1.7
PROG-002538,MPLADS-002538,83.1,96.8,180,188,0,13.7
PROG-002539,MPLADS-002539,82.4,89.3,180,165,0,6.9
PROG-002540,MPLADS-002540,71.3,95.4,90,104,0,24.1
PROG-002541,MPLADS-002541,71.3,89.6,210,225,0,18.3
PROG-002542,MPLADS-002542,87.1,85.8,400,397,0,-1.3
PROG-002543,MPLADS-002543,90.2,87.5,180,210,0,-2.7
PROG-002544,MPLADS-002544,97.3,86.7,60,88,0,-10.6
PROG-002545,MPLADS-002545,71.5,92.5,210,229,0,21.0
PROG-002546,MPLADS-002546,94.2,95.2,90,83,0,1.0
PROG-002547,MPLADS-002547,91.2,97.5,210,219,0,6.3
PROG-002548,MPLADS-002548,92.8,88.6,150,172,0,-4.2
PROG-002549,MPLADS-002549,78.3,91.5,160,160,0,13.2
PROG-002550,MPLADS-002550,75.7,96.6,150,135,0,20.9
PROG-002551,MPLADS-002551,86.0,92.7,210,196,0,6.7
PROG-002552,MPLADS-002552,27.2,93.5,120,131,0,66.3
PROG-002553,MPLADS-002553,74.5,85.7,210,220,0,11.2
PROG-002554,MPLADS-002554,94.8,97.7,150,151,0,2.9
PROG-002555,MPLADS-002555,96.4,92.6,150,177,0,-3.8
PROG-002556,MPLADS-002556,16.0,63.7,400,411,0,47.7
PROG-002557,MPLADS-002557,84.8,87.1,120,140,0,2.3
PROG-002558,MPLADS-002558,82.1,88.0,180,165,0,5.9
PROG-002559,MPLADS-002559,19.9,86.9,90,122,0,67.0
PROG-002560,MPLADS-002560,96.8,87.3,180,207,0,-9.5
PROG-002561,MPLADS-002561,0.0,100.0,210,212,0,100.0
PROG-002562,MPLADS-002562,74.4,89.2,400,423,0,14.8
PROG-002563,MPLADS-002563,78.3,91.9,60,64,0,13.6
PROG-002564,MPLADS-002564,74.0,98.0,400,407,0,24.0
PROG-002565,MPLADS-002565,80.7,92.6,400,399,0,11.9
PROG-002566,MPLADS-002566,21.9,86.2,160,167,0,64.3
PROG-002567,MPLADS-002567,94.2,89.3,120,152,0,-4.9
PROG-002568,MPLADS-002568,93.5,90.9,400,394,0,-2.6
PROG-002569,MPLADS-002569,72.9,85.8,60,87,0,12.9
PROG-002570,MPLADS-002570,27.1,94.3,90,106,0,67.2
PROG-002571,MPLADS-002571,73.8,88.3,210,196,0,14.5
PROG-002572,MPLADS-002572,28.5,93.1,60,81,0,64.6
PROG-002573,MPLADS-002573,78.9,85.3,150,162,0,6.4
PROG-002574,MPLADS-002574,86.8,94.1,120,112,0,7.3
PROG-002575,MPLADS-002575,73.0,86.2,120,137,0,13.2
PROG-002576,MPLADS-002576,54.0,95.1,120,360,3,41.1
PROG-002577,MPLADS-002577,94.2,87.7,400,388,0,-6.5
PROG-002578,MPLADS-002578,80.5,93.3,180,187,0,12.8
PROG-002579,MPLADS-002579,75.2,93.8,160,171,0,18.6
PROG-002580,MPLADS-002580,16.0,59.1,150,160,0,43.1
PROG-002581,MPLADS-002581,79.4,90.3,150,139,0,10.9
PROG-002582,MPLADS-002582,77.8,92.7,210,205,0,14.9
PROG-002583,MPLADS-002583,73.8,90.2,400,418,0,16.4
PROG-002584,MPLADS-002584,84.1,85.4,400,412,0,1.3
PROG-002585,MPLADS-002585,81.7,87.5,210,243,0,5.8
PROG-002586,MPLADS-002586,79.5,148.6,90,119,0,69.1
PROG-002587,MPLADS-002587,75.7,97.1,400,386,0,21.4
PROG-002588,MPLADS-002588,92.8,87.2,60,48,0,-5.6
PROG-002589,MPLADS-002589,72.5,90.3,210,203,0,17.8
PROG-002590,MPLADS-002590,86.3,87.1,60,88,0,0.8
PROG-002591,MPLADS-002591,91.5,86.3,400,405,0,-5.2
PROG-002592,MPLADS-002592,75.5,90.7,60,58,0,15.2
PROG-002593,MPLADS-002593,92.4,88.7,150,149,0,-3.7
PROG-002594,MPLADS-002594,99.4,96.6,210,218,0,-2.8
PROG-002595,MPLADS-002595,87.9,89.8,90,85,0,1.9
PROG-002596,MPLADS-002596,83.9,94.4,160,161,0,10.5
PROG-002597,MPLADS-002597,77.3,94.1,90,90,0,16.8
PROG-002598,MPLADS-002598,97.3,96.4,210,209,0,-0.9
PROG-002599,MPLADS-002599,77.3,93.8,180,173,0,16.5
PROG-002600,MPLADS-002600,79.9,94.5,400,403,0,14.6
PROG-002601,MPLADS-002601,92.1,89.8,210,217,0,-2.3
PROG-002602,MPLADS-002602,85.0,97.6,90,90,0,12.6
PROG-002603,MPLADS-002603,72.1,92.3,180,199,0,20.2
PROG-002604,MPLADS-002604,76.4,96.2,400,416,0,19.8
PROG-002605,MPLADS-002605,94.3,94.2,210,213,0,-0.1
PROG-002606,MPLADS-002606,87.5,89.4,90,104,0,1.9
PROG-002607,MPLADS-002607,88.4,93.7,150,136,0,5.3
PROG-002608,MPLADS-002608,85.0,91.3,150,136,0,6.3
PROG-002609,MPLADS-002609,79.5,90.9,400,401,0,11.4
PROG-002610,MPLADS-002610,88.3,89.9,90,116,0,1.6
PROG-002611,MPLADS-002611,77.4,96.6,90,86,0,19.2
PROG-002612,MPLADS-002612,91.2,97.6,210,231,0,6.4
PROG-002613,MPLADS-002613,85.7,87.9,160,156,0,2.2
PROG-002614,MPLADS-002614,93.3,86.3,150,182,0,-7.0
PROG-002615,MPLADS-002615,96.6,91.0,60,76,0,-5.6
PROG-002616,MPLADS-002616,91.9,86.7,90,105,0,-5.2
PROG-002617,MPLADS-002617,75.9,92.3,150,136,0,16.4
PROG-002618,MPLADS-002618,89.1,94.3,210,217,0,5.2
PROG-002619,MPLADS-002619,88.0,91.3,120,139,0,3.3
PROG-002620,MPLADS-002620,94.6,88.7,160,188,0,-5.9
PROG-002621,MPLADS-002621,89.8,89.9,150,177,0,0.1
PROG-002622,MPLADS-002622,30.4,89.6,90,92,0,59.2
PROG-002623,MPLADS-002623,72.7,97.8,150,176,0,25.1
PROG-002624,MPLADS-002624,96.5,89.5,210,214,0,-7.0
PROG-002625,MPLADS-002625,99.1,95.4,90,79,0,-3.7
PROG-002626,MPLADS-002626,12.3,54.8,400,400,0,42.5
PROG-002627,MPLADS-002627,91.3,94.9,120,141,0,3.6
PROG-002628,MPLADS-002628,82.1,85.6,120,139,0,3.5
PROG-002629,MPLADS-002629,78.5,88.8,210,243,0,10.3
PROG-002630,MPLADS-002630,90.2,85.0,210,211,0,-5.2
PROG-002631,MPLADS-002631,88.2,97.3,400,411,0,9.1
PROG-002632,MPLADS-002632,22.4,62.7,90,90,0,40.3
PROG-002633,MPLADS-002633,16.2,44.9,210,228,0,28.7
PROG-002634,MPLADS-002634,89.3,85.5,400,385,0,-3.8
PROG-002635,MPLADS-002635,76.7,88.8,150,150,0,12.1
PROG-002636,MPLADS-002636,84.2,92.6,180,184,0,8.4
PROG-002637,MPLADS-002637,83.4,94.4,150,163,0,11.0
PROG-002638,MPLADS-002638,74.2,87.3,150,167,0,13.1
PROG-002639,MPLADS-002639,78.0,88.1,90,108,0,10.1
PROG-002640,MPLADS-002640,97.7,93.7,90,101,0,-4.0
PROG-002641,MPLADS-002641,93.3,87.0,60,75,0,-6.3
PROG-002642,MPLADS-002642,93.7,92.0,60,87,0,-1.7
PROG-002643,MPLADS-002643,27.4,96.0,60,58,0,68.6
PROG-002644,MPLADS-002644,82.5,93.0,150,172,0,10.5
PROG-002645,MPLADS-002645,73.7,91.5,160,152,0,17.8
PROG-002646,MPLADS-002646,94.3,97.4,60,48,0,3.1
PROG-002647,MPLADS-002647,70.8,86.1,60,62,0,15.3
PROG-002648,MPLADS-002648,92.4,93.7,180,183,0,1.3
PROG-002649,MPLADS-002649,88.1,95.3,210,223,0,7.2
PROG-002650,MPLADS-002650,90.1,91.4,400,412,0,1.3
PROG-002651,MPLADS-002651,95.3,157.0,90,102,0,61.7
PROG-002652,MPLADS-002652,31.4,98.0,120,135,0,66.6
PROG-002653,MPLADS-002653,79.8,87.3,400,411,0,7.5
PROG-002654,MPLADS-002654,76.8,96.9,210,237,0,20.1
PROG-002655,MPLADS-002655,79.2,87.0,120,114,0,7.8
PROG-002656,MPLADS-002656,86.7,94.5,150,149,0,7.8
PROG-002657,MPLADS-002657,93.4,91.1,160,193,0,-2.3
PROG-002658,MPLADS-002658,71.9,87.4,120,121,0,15.5
PROG-002659,MPLADS-002659,87.4,88.1,60,46,0,0.7
PROG-002660,MPLADS-002660,96.1,85.0,60,73,0,-11.1
PROG-002661,MPLADS-002661,81.1,93.0,160,172,0,11.9
PROG-002662,MPLADS-002662,24.2,40.1,180,211,0,15.9
PROG-002663,MPLADS-002663,71.1,85.6,120,143,0,14.5
PROG-002664,MPLADS-002664,98.4,89.8,60,50,0,-8.6
PROG-002665,MPLADS-002665,0.0,100.0,180,209,0,100.0
PROG-002666,MPLADS-002666,85.7,88.9,150,169,0,3.2
PROG-002667,MPLADS-002667,92.7,95.0,150,161,0,2.3
PROG-002668,MPLADS-002668,19.1,51.3,120,110,0,32.2
PROG-002669,MPLADS-002669,85.1,91.2,120,127,0,6.1
PROG-002670,MPLADS-002670,89.9,86.1,160,180,0,-3.8
PROG-002671,MPLADS-002671,95.3,95.4,150,180,0,0.1
PROG-002672,MPLADS-002672,82.5,96.3,160,165,0,13.8
PROG-002673,MPLADS-002673,70.4,85.9,400,430,0,15.5
PROG-002674,MPLADS-002674,72.1,88.0,160,191,0,15.9
PROG-002675,MPLADS-002675,93.0,93.3,180,177,0,0.3
PROG-002676,MPLADS-002676,87.6,86.5,120,106,0,-1.1
PROG-002677,MPLADS-002677,87.0,92.1,400,412,0,5.1
PROG-002678,MPLADS-002678,89.9,97.0,90,124,0,7.1
PROG-002679,MPLADS-002679,91.5,93.5,400,389,0,2.0
PROG-002680,MPLADS-002680,20.4,55.1,60,88,0,34.7
PROG-002681,MPLADS-002681,94.7,95.0,150,136,0,0.3
PROG-002682,MPLADS-002682,74.6,85.3,160,194,0,10.7
PROG-002683,MPLADS-002683,75.8,85.7,160,189,0,9.9
PROG-002684,MPLADS-002684,96.2,87.4,180,209,0,-8.8
PROG-002685,MPLADS-002685,81.3,85.2,120,141,0,3.9
PROG-002686,MPLADS-002686,83.5,88.1,120,151,0,4.6
PROG-002687,MPLADS-002687,19.2,85.8,150,168,0,66.6
PROG-002688,MPLADS-002688,91.0,90.0,210,206,0,-1.0
PROG-002689,MPLADS-002689,83.1,92.0,90,106,0,8.9
PROG-002690,MPLADS-002690,87.8,95.2,120,143,0,7.4
PROG-002691,MPLADS-002691,27.6,98.5,160,185,0,70.9
PROG-002692,MPLADS-002692,79.9,88.5,160,160,0,8.6
PROG-002693,MPLADS-002693,93.5,95.0,60,63,0,1.5
PROG-002694,MPLADS-002694,86.1,95.8,160,171,0,9.7
PROG-002695,MPLADS-002695,98.7,94.6,90,114,0,-4.1
PROG-002696,MPLADS-002696,65.6,85.8,60,180,3,20.2
PROG-002697,MPLADS-002697,96.1,85.3,120,114,0,-10.8
PROG-002698,MPLADS-002698,79.2,93.7,180,200,0,14.5
PROG-002699,MPLADS-002699,96.4,87.5,180,197,0,-8.9
PROG-002700,MPLADS-002700,75.9,92.9,150,143,0,17.0
PROG-002701,MPLADS-002701,76.1,95.2,160,183,0,19.1
PROG-002702,MPLADS-002702,97.2,90.3,90,97,0,-6.9
PROG-002703,MPLADS-002703,95.8,90.9,150,163,0,-4.9
PROG-002704,MPLADS-002704,73.6,97.3,210,215,0,23.7
PROG-002705,MPLADS-002705,71.8,88.2,60,62,0,16.4
PROG-002706,MPLADS-002706,71.7,93.2,180,171,0,21.5
PROG-002707,MPLADS-002707,87.9,96.9,210,240,0,9.0
PROG-002708,MPLADS-002708,82.5,88.3,60,58,0,5.8
PROG-002709,MPLADS-002709,23.6,88.2,120,152,0,64.6
PROG-002710,MPLADS-002710,43.8,97.6,400,1600,2,53.8
PROG-002711,MPLADS-002711,34.8,86.7,90,124,0,51.9
PROG-002712,MPLADS-002712,99.0,97.9,210,228,0,-1.1
PROG-002713,MPLADS-002713,97.7,87.9,150,161,0,-9.8
PROG-002714,MPLADS-002714,42.0,94.8,150,600,2,52.8
PROG-002715,MPLADS-002715,89.9,85.3,210,235,0,-4.6
PROG-002716,MPLADS-002716,76.8,91.3,150,156,0,14.5
PROG-002717,MPLADS-002717,99.3,135.2,160,145,0,35.9
PROG-002718,MPLADS-002718,77.4,85.4,210,240,0,8.0
PROG-002719,MPLADS-002719,70.8,98.0,210,243,0,27.2
PROG-002720,MPLADS-002720,85.2,92.9,160,180,0,7.7
PROG-002721,MPLADS-002721,77.1,95.2,160,173,0,18.1
PROG-002722,MPLADS-002722,87.5,95.6,90,121,0,8.1
PROG-002723,MPLADS-002723,92.6,93.9,150,135,0,1.3
PROG-002724,MPLADS-002724,96.8,87.0,120,139,0,-9.8
PROG-002725,MPLADS-002725,80.9,92.5,160,146,0,11.6
PROG-002726,MPLADS-002726,86.9,88.2,90,110,0,1.3
PROG-002727,MPLADS-002727,90.5,94.1,400,417,0,3.6
PROG-002728,MPLADS-002728,83.1,96.9,160,184,0,13.8
PROG-002729,MPLADS-002729,85.7,85.5,120,113,0,-0.2
PROG-002730,MPLADS-002730,96.1,94.7,400,420,0,-1.4
PROG-002731,MPLADS-002731,25.1,98.2,150,161,0,73.1
PROG-002732,MPLADS-002732,86.3,94.6,180,212,0,8.3
PROG-002733,MPLADS-002733,75.7,95.5,210,199,0,19.8
PROG-002734,MPLADS-002734,98.7,86.4,400,411,0,-12.3
PROG-002735,MPLADS-002735,94.1,88.5,400,411,0,-5.6
PROG-002736,MPLADS-002736,88.2,87.3,120,121,0,-0.9
PROG-002737,MPLADS-002737,85.6,87.7,400,421,0,2.1
PROG-002738,MPLADS-002738,92.3,96.1,160,155,0,3.8
PROG-002739,MPLADS-002739,14.0,42.6,400,411,0,28.6
PROG-002740,MPLADS-002740,80.7,90.3,400,385,0,9.6
PROG-002741,MPLADS-002741,15.6,46.5,160,174,0,30.9
PROG-002742,MPLADS-002742,97.0,90.6,120,120,0,-6.4
PROG-002743,MPLADS-002743,76.0,125.8,120,126,0,49.8
PROG-002744,MPLADS-002744,92.2,88.0,120,126,0,-4.2
PROG-002745,MPLADS-002745,76.3,94.0,400,391,0,17.7
PROG-002746,MPLADS-002746,88.3,93.2,120,117,0,4.9
PROG-002747,MPLADS-002747,13.3,51.7,90,105,0,38.4
PROG-002748,MPLADS-002748,73.7,85.5,150,181,0,11.8
PROG-002749,MPLADS-002749,89.8,95.9,60,45,0,6.1
PROG-002750,MPLADS-002750,76.7,97.7,180,176,0,21.0
PROG-002751,MPLADS-002751,96.7,90.2,150,165,0,-6.5
PROG-002752,MPLADS-002752,95.6,85.3,160,184,0,-10.3
PROG-002753,MPLADS-002753,82.3,94.3,120,107,0,12.0
PROG-002754,MPLADS-002754,82.7,91.9,60,52,0,9.2
PROG-002755,MPLADS-002755,99.0,90.3,90,96,0,-8.7
PROG-002756,MPLADS-002756,83.1,94.5,180,178,0,11.4
PROG-002757,MPLADS-002757,76.0,88.2,150,163,0,12.2
PROG-002758,MPLADS-002758,88.4,90.2,210,209,0,1.8
PROG-002759,MPLADS-002759,71.1,85.1,120,129,0,14.0
PROG-002760,MPLADS-002760,0.0,100.0,180,184,0,100.0
PROG-002761,MPLADS-002761,72.3,93.5,160,153,0,21.2
PROG-002762,MPLADS-002762,96.1,88.0,120,107,0,-8.1
PROG-002763,MPLADS-002763,74.4,94.8,90,85,0,20.4
PROG-002764,MPLADS-002764,92.3,94.0,60,92,0,1.7
PROG-002765,MPLADS-002765,93.0,96.3,210,231,0,3.3
PROG-002766,MPLADS-002766,75.0,87.8,90,104,0,12.8
PROG-002767,MPLADS-002767,83.8,90.2,400,431,0,6.4
PROG-002768,MPLADS-002768,74.7,87.1,400,391,0,12.4
PROG-002769,MPLADS-002769,88.6,151.9,90,99,0,63.3
PROG-002770,MPLADS-002770,78.3,97.1,120,125,0,18.8
PROG-002771,MPLADS-002771,79.2,94.3,120,135,0,15.1
PROG-002772,MPLADS-002772,78.7,87.3,180,185,0,8.6
PROG-002773,MPLADS-002773,82.6,96.3,120,113,0,13.7
PROG-002774,MPLADS-002774,78.8,95.4,400,390,0,16.6
PROG-002775,MPLADS-002775,25.8,86.8,180,177,0,61.0
PROG-002776,MPLADS-002776,75.0,87.0,210,227,0,12.0
PROG-002777,MPLADS-002777,72.8,87.1,60,87,0,14.3
PROG-002778,MPLADS-002778,77.2,90.4,180,193,0,13.2
PROG-002779,MPLADS-002779,90.3,85.6,60,89,0,-4.7
PROG-002780,MPLADS-002780,53.0,96.0,60,180,4,43.0
PROG-002781,MPLADS-002781,70.2,88.3,120,115,0,18.1
PROG-002782,MPLADS-002782,86.6,92.9,60,71,0,6.3
PROG-002783,MPLADS-002783,93.3,94.6,150,178,0,1.3
PROG-002784,MPLADS-002784,88.6,88.2,150,169,0,-0.4
PROG-002785,MPLADS-002785,32.7,94.4,90,123,0,61.7
PROG-002786,MPLADS-002786,70.3,93.7,120,129,0,23.4
PROG-002787,MPLADS-002787,78.5,94.7,150,169,0,16.2
PROG-002788,MPLADS-002788,77.3,89.5,90,80,0,12.2
PROG-002789,MPLADS-002789,78.2,89.2,120,109,0,11.0
PROG-002790,MPLADS-002790,86.9,86.1,400,391,0,-0.8
PROG-002791,MPLADS-002791,80.9,85.1,60,92,0,4.2
PROG-002792,MPLADS-002792,79.0,94.1,180,174,0,15.1
PROG-002793,MPLADS-002793,92.8,90.9,400,428,0,-1.9
PROG-002794,MPLADS-002794,78.2,87.1,400,396,0,8.9
PROG-002795,MPLADS-002795,71.4,85.8,120,137,0,14.4
PROG-002796,MPLADS-002796,80.4,97.0,150,154,0,16.6
PROG-002797,MPLADS-002797,83.0,90.8,210,220,0,7.8
PROG-002798,MPLADS-002798,76.2,136.7,60,54,0,60.5
PROG-002799,MPLADS-002799,18.5,92.6,150,160,0,74.1
PROG-002800,MPLADS-002800,95.1,86.2,400,392,0,-8.9
PROG-002801,MPLADS-002801,75.8,85.6,180,201,0,9.8
PROG-002802,MPLADS-002802,73.0,88.1,180,211,0,15.1
PROG-002803,MPLADS-002803,79.1,86.5,90,77,0,7.4
PROG-002804,MPLADS-002804,73.1,97.3,210,206,0,24.2
PROG-002805,MPLADS-002805,96.3,142.3,120,144,0,46.0
PROG-002806,MPLADS-002806,89.4,87.1,90,113,0,-2.3
PROG-002807,MPLADS-002807,78.0,91.9,90,83,0,13.9
PROG-002808,MPLADS-002808,82.5,96.5,90,78,0,14.0
PROG-002809,MPLADS-002809,78.1,97.2,400,403,0,19.1
PROG-002810,MPLADS-002810,85.3,92.4,120,108,0,7.1
PROG-002811,MPLADS-002811,79.8,90.9,150,178,0,11.1
PROG-002812,MPLADS-002812,74.1,88.1,160,480,2,14.0
