project_id,fraud_label,is_anomalous,risk_level,scenario_type,investigation_priority
MPLADS-002476,0,0,LOW,NORMAL,ROUTINE
MPLADS-002477,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002478,0,0,LOW,NORMAL,ROUTINE
MPLADS-002479,0,0,LOW,NORMAL,ROUTINE
MPLADS-002480,0,0,LOW,NORMAL,ROUTINE
MPLADS-002481,0,0,LOW,NORMAL,ROUTINE
MPLADS-002482,0,0,LOW,NORMAL,ROUTINE
MPLADS-002483,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002484,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002485,0,0,LOW,NORMAL,ROUTINE
MPLADS-002486,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002487,0,0,LOW,NORMAL,ROUTINE
MPLADS-002488,0,0,LOW,NORMAL,ROUTINE
MPLADS-002489,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002490,0,0,LOW,NORMAL,ROUTINE
MPLADS-002491,0,0,LOW,NORMAL,ROUTINE
MPLADS-002492,0,0,LOW,NORMAL,ROUTINE
MPLADS-002493,0,0,LOW,NORMAL,ROUTINE
MPLADS-002494,0,0,LOW,NORMAL,ROUTINE
MPLADS-002495,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002496,0,0,LOW,NORMAL,ROUTINE
MPLADS-002497,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002498,0,0,LOW,NORMAL,ROUTINE
MPLADS-002499,0,0,LOW,NORMAL,ROUTINE
MPLADS-002500,0,0,LOW,NORMAL,ROUTINE
MPLADS-002501,0,0,LOW,NORMAL,ROUTINE
MPLADS-002502,0,0,LOW,NORMAL,ROUTINE
MPLADS-002503,0,0,LOW,NORMAL,ROUTINE
MPLADS-002504,0,0,LOW,NORMAL,ROUTINE
MPLADS-002505,0,0,LOW,NORMAL,ROUTINE
MPLADS-002506,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-002507,0,0,LOW,NORMAL,ROUTINE
MPLADS-002508,0,0,LOW,NORMAL,ROUTINE
MPLADS-002509,0,0,LOW,NORMAL,ROUTINE
MPLADS-002510,0,0,LOW,NORMAL,ROUTINE
MPLADS-002511,0,0,LOW,NORMAL,ROUTINE
MPLADS-002512,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002513,0,0,LOW,NORMAL,ROUTINE
MPLADS-002514,0,0,LOW,NORMAL,ROUTINE
MPLADS-002515,0,0,LOW,NORMAL,ROUTINE
MPLADS-002516,0,0,LOW,NORMAL,ROUTINE
MPLADS-002517,0,0,LOW,NORMAL,ROUTINE
MPLADS-002518,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002519,0,0,LOW,NORMAL,ROUTINE
MPLADS-002520,0,0,LOW,NORMAL,ROUTINE
MPLADS-002521,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002522,0,0,LOW,NORMAL,ROUTINE
MPLADS-002523,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002524,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002525,0,0,LOW,NORMAL,ROUTINE
MPLADS-002526,0,0,LOW,NORMAL,ROUTINE
MPLADS-002527,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002528,0,0,LOW,NORMAL,ROUTINE
MPLADS-002529,0,0,LOW,NORMAL,ROUTINE
MPLADS-002530,0,0,LOW,NORMAL,ROUTINE
MPLADS-002531,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002532,0,0,LOW,NORMAL,ROUTINE
MPLADS-002533,0,0,LOW,NORMAL,ROUTINE
MPLADS-002534,0,0,LOW,NORMAL,ROUTINE
MPLADS-002535,0,0,LOW,NORMAL,ROUTINE
MPLADS-002536,0,0,LOW,NORMAL,ROUTINE
MPLADS-002537,0,0,LOW,NORMAL,ROUTINE
MPLADS-002538,0,0,LOW,NORMAL,ROUTINE
MPLADS-002539,0,0,LOW,NORMAL,ROUTINE
MPLADS-002540,0,0,LOW,NORMAL,ROUTINE
MPLADS-002541,0,0,LOW,NORMAL,ROUTINE
MPLADS-002542,0,0,LOW,NORMAL,ROUTINE
MPLADS-002543,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002544,0,0,LOW,NORMAL,ROUTINE
MPLADS-002545,0,0,LOW,NORMAL,ROUTINE
MPLADS-002546,0,0,LOW,NORMAL,ROUTINE
MPLADS-002547,0,0,LOW,NORMAL,ROUTINE
MPLADS-002548,0,0,LOW,NORMAL,ROUTINE
MPLADS-002549,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002550,0,0,LOW,NORMAL,ROUTINE
MPLADS-002551,0,0,LOW,NORMAL,ROUTINE
MPLADS-002552,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002553,0,0,LOW,NORMAL,ROUTINE
MPLADS-002554,0,0,LOW,NORMAL,ROUTINE
MPLADS-002555,0,0,LOW,NORMAL,ROUTINE
MPLADS-002556,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002557,0,0,LOW,NORMAL,ROUTINE
MPLADS-002558,0,0,LOW,NORMAL,ROUTINE
MPLADS-002559,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002560,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002561,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-002562,0,0,LOW,NORMAL,ROUTINE
MPLADS-002563,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002564,0,0,LOW,NORMAL,ROUTINE
MPLADS-002565,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002566,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002567,0,0,LOW,NORMAL,ROUTINE
MPLADS-002568,0,0,LOW,NORMAL,ROUTINE
MPLADS-002569,0,0,LOW,NORMAL,ROUTINE
MPLADS-002570,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002571,0,0,LOW,NORMAL,ROUTINE
MPLADS-002572,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002573,0,0,LOW,NORMAL,ROUTINE
MPLADS-002574,0,0,LOW,NORMAL,ROUTINE
MPLADS-002575,0,0,LOW,NORMAL,ROUTINE
MPLADS-002576,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002577,0,0,LOW,NORMAL,ROUTINE
MPLADS-002578,0,0,LOW,NORMAL,ROUTINE
MPLADS-002579,0,0,LOW,NORMAL,ROUTINE
MPLADS-002580,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002581,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002582,0,0,LOW,NORMAL,ROUTINE
MPLADS-002583,0,0,LOW,NORMAL,ROUTINE
MPLADS-002584,0,0,LOW,NORMAL,ROUTINE
MPLADS-002585,0,0,LOW,NORMAL,ROUTINE
MPLADS-002586,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002587,0,0,LOW,NORMAL,ROUTINE
MPLADS-002588,0,0,LOW,NORMAL,ROUTINE
MPLADS-002589,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002590,0,0,LOW,NORMAL,ROUTINE
MPLADS-002591,0,0,LOW,NORMAL,ROUTINE
MPLADS-002592,0,0,LOW,NORMAL,ROUTINE
MPLADS-002593,0,0,LOW,NORMAL,ROUTINE
MPLADS-002594,0,0,LOW,NORMAL,ROUTINE
MPLADS-002595,0,0,LOW,NORMAL,ROUTINE
MPLADS-002596,0,0,LOW,NORMAL,ROUTINE
MPLADS-002597,0,0,LOW,NORMAL,ROUTINE
MPLADS-002598,0,0,LOW,NORMAL,ROUTINE
MPLADS-002599,0,0,LOW,NORMAL,ROUTINE
MPLADS-002600,0,0,LOW,NORMAL,ROUTINE
MPLADS-002601,0,0,LOW,NORMAL,ROUTINE
MPLADS-002602,0,0,LOW,NORMAL,ROUTINE
MPLADS-002603,0,0,LOW,NORMAL,ROUTINE
MPLADS-002604,0,0,LOW,NORMAL,ROUTINE
MPLADS-002605,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002606,0,0,LOW,NORMAL,ROUTINE
MPLADS-002607,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002608,0,0,LOW,NORMAL,ROUTINE
MPLADS-002609,0,0,LOW,NORMAL,ROUTINE
MPLADS-002610,0,0,LOW,NORMAL,ROUTINE
MPLADS-002611,0,0,LOW,NORMAL,ROUTINE
MPLADS-002612,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002613,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002614,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002615,0,0,LOW,NORMAL,ROUTINE
MPLADS-002616,0,0,LOW,NORMAL,ROUTINE
MPLADS-002617,0,0,LOW,NORMAL,ROUTINE
MPLADS-002618,0,0,LOW,NORMAL,ROUTINE
MPLADS-002619,0,0,LOW,NORMAL,ROUTINE
MPLADS-002620,0,0,LOW,NORMAL,ROUTINE
MPLADS-002621,0,0,LOW,NORMAL,ROUTINE
MPLADS-002622,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002623,0,0,LOW,NORMAL,ROUTINE
MPLADS-002624,0,0,LOW,NORMAL,ROUTINE
MPLADS-002625,0,0,LOW,NORMAL,ROUTINE
MPLADS-002626,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002627,0,0,LOW,NORMAL,ROUTINE
MPLADS-002628,0,0,LOW,NORMAL,ROUTINE
MPLADS-002629,0,0,LOW,NORMAL,ROUTINE
MPLADS-002630,0,0,LOW,NORMAL,ROUTINE
MPLADS-002631,0,0,LOW,NORMAL,ROUTINE
MPLADS-002632,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002633,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002634,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002635,0,0,LOW,NORMAL,ROUTINE
MPLADS-002636,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002637,0,0,LOW,NORMAL,ROUTINE
MPLADS-002638,0,0,LOW,NORMAL,ROUTINE
MPLADS-002639,0,0,LOW,NORMAL,ROUTINE
MPLADS-002640,0,0,LOW,NORMAL,ROUTINE
MPLADS-002641,0,0,LOW,NORMAL,ROUTINE
MPLADS-002642,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002643,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002644,0,0,LOW,NORMAL,ROUTINE
MPLADS-002645,0,0,LOW,NORMAL,ROUTINE
MPLADS-002646,0,0,LOW,NORMAL,ROUTINE
MPLADS-002647,0,0,LOW,NORMAL,ROUTINE
MPLADS-002648,0,0,LOW,NORMAL,ROUTINE
MPLADS-002649,0,0,LOW,NORMAL,ROUTINE
MPLADS-002650,0,0,LOW,NORMAL,ROUTINE
MPLADS-002651,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002652,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002653,0,0,LOW,NORMAL,ROUTINE
MPLADS-002654,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002655,0,0,LOW,NORMAL,ROUTINE
MPLADS-002656,0,0,LOW,NORMAL,ROUTINE
MPLADS-002657,0,0,LOW,NORMAL,ROUTINE
MPLADS-002658,0,0,LOW,NORMAL,ROUTINE
MPLADS-002659,0,0,LOW,NORMAL,ROUTINE
MPLADS-002660,0,0,LOW,NORMAL,ROUTINE
MPLADS-002661,0,0,LOW,NORMAL,ROUTINE
MPLADS-002662,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002663,0,0,LOW,NORMAL,ROUTINE
MPLADS-002664,0,0,LOW,NORMAL,ROUTINE
MPLADS-002665,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-002666,0,0,LOW,NORMAL,ROUTINE
MPLADS-002667,0,0,LOW,NORMAL,ROUTINE
MPLADS-002668,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002669,0,0,LOW,NORMAL,ROUTINE
MPLADS-002670,0,0,LOW,NORMAL,ROUTINE
MPLADS-002671,0,0,LOW,NORMAL,ROUTINE
MPLADS-002672,0,0,LOW,NORMAL,ROUTINE
MPLADS-002673,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002674,0,0,LOW,NORMAL,ROUTINE
MPLADS-002675,0,0,LOW,NORMAL,ROUTINE
MPLADS-002676,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002677,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002678,0,0,LOW,NORMAL,ROUTINE
MPLADS-002679,0,0,LOW,NORMAL,ROUTINE
MPLADS-002680,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002681,0,0,LOW,NORMAL,ROUTINE
MPLADS-002682,0,0,LOW,NORMAL,ROUTINE
MPLADS-002683,0,0,LOW,NORMAL,ROUTINE
MPLADS-002684,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002685,0,0,LOW,NORMAL,ROUTINE
MPLADS-002686,0,0,LOW,NORMAL,ROUTINE
MPLADS-002687,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002688,0,0,LOW,NORMAL,ROUTINE
MPLADS-002689,0,0,LOW,NORMAL,ROUTINE
MPLADS-002690,0,0,LOW,NORMAL,ROUTINE
MPLADS-002691,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002692,0,0,LOW,NORMAL,ROUTINE
MPLADS-002693,0,0,LOW,NORMAL,ROUTINE
MPLADS-002694,0,0,LOW,NORMAL,ROUTINE
MPLADS-002695,0,0,LOW,NORMAL,ROUTINE
MPLADS-002696,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002697,0,0,LOW,NORMAL,ROUTINE
MPLADS-002698,0,0,LOW,NORMAL,ROUTINE
MPLADS-002699,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002700,0,0,LOW,NORMAL,ROUTINE
MPLADS-002701,0,0,LOW,NORMAL,ROUTINE
MPLADS-002702,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002703,0,0,LOW,NORMAL,ROUTINE
MPLADS-002704,0,0,LOW,NORMAL,ROUTINE
MPLADS-002705,0,0,LOW,NORMAL,ROUTINE
MPLADS-002706,0,0,LOW,NORMAL,ROUTINE
MPLADS-002707,0,0,LOW,NORMAL,ROUTINE
MPLADS-002708,0,0,LOW,NORMAL,ROUTINE
MPLADS-002709,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002710,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002711,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002712,0,0,LOW,NORMAL,ROUTINE
MPLADS-002713,0,0,LOW,NORMAL,ROUTINE
MPLADS-002714,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002715,0,0,LOW,NORMAL,ROUTINE
MPLADS-002716,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002717,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002718,0,0,LOW,NORMAL,ROUTINE
MPLADS-002719,0,0,LOW,NORMAL,ROUTINE
MPLADS-002720,0,0,LOW,NORMAL,ROUTINE
MPLADS-002721,0,0,LOW,NORMAL,ROUTINE
MPLADS-002722,0,0,LOW,NORMAL,ROUTINE
MPLADS-002723,0,0,LOW,NORMAL,ROUTINE
MPLADS-002724,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002725,0,0,LOW,NORMAL,ROUTINE
MPLADS-002726,0,0,LOW,NORMAL,ROUTINE
MPLADS-002727,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002728,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002729,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002730,0,0,LOW,NORMAL,ROUTINE
MPLADS-002731,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002732,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002733,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002734,0,0,LOW,NORMAL,ROUTINE
MPLADS-002735,0,0,LOW,NORMAL,ROUTINE
MPLADS-002736,0,0,LOW,NORMAL,ROUTINE
MPLADS-002737,0,0,LOW,NORMAL,ROUTINE
MPLADS-002738,0,0,LOW,NORMAL,ROUTINE
MPLADS-002739,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002740,0,0,LOW,NORMAL,ROUTINE
MPLADS-002741,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002742,0,0,LOW,NORMAL,ROUTINE
MPLADS-002743,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002744,0,0,LOW,NORMAL,ROUTINE
MPLADS-002745,0,0,LOW,NORMAL,ROUTINE
MPLADS-002746,0,0,LOW,NORMAL,ROUTINE
MPLADS-002747,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002748,0,0,LOW,NORMAL,ROUTINE
MPLADS-002749,0,0,LOW,NORMAL,ROUTINE
MPLADS-002750,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002751,0,0,LOW,NORMAL,ROUTINE
MPLADS-002752,0,0,LOW,NORMAL,ROUTINE
MPLADS-002753,0,0,LOW,NORMAL,ROUTINE
MPLADS-002754,0,0,LOW,NORMAL,ROUTINE
MPLADS-002755,0,0,LOW,NORMAL,ROUTINE
MPLADS-002756,0,0,LOW,NORMAL,ROUTINE
MPLADS-002757,0,0,LOW,NORMAL,ROUTINE
MPLADS-002758,0,0,LOW,NORMAL,ROUTINE
MPLADS-002759,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002760,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-002761,0,0,LOW,NORMAL,ROUTINE
MPLADS-002762,0,0,LOW,NORMAL,ROUTINE
MPLADS-002763,0,0,LOW,NORMAL,ROUTINE
MPLADS-002764,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002765,0,0,LOW,NORMAL,ROUTINE
MPLADS-002766,0,0,LOW,NORMAL,ROUTINE
MPLADS-002767,0,0,LOW,NORMAL,ROUTINE
MPLADS-002768,0,0,LOW,NORMAL,ROUTINE
MPLADS-002769,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002770,0,0,LOW,NORMAL,ROUTINE
MPLADS-002771,0,0,LOW,NORMAL,ROUTINE
MPLADS-002772,0,0,LOW,NORMAL,ROUTINE
MPLADS-002773,0,0,LOW,NORMAL,ROUTINE
MPLADS-002774,0,0,LOW,NORMAL,ROUTINE
MPLADS-002775,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002776,0,0,LOW,NORMAL,ROUTINE
MPLADS-002777,0,0,LOW,NORMAL,ROUTINE
MPLADS-002778,0,0,LOW,NORMAL,ROUTINE
MPLADS-002779,0,0,LOW,NORMAL,ROUTINE
MPLADS-002780,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002781,0,0,LOW,NORMAL,ROUTINE
MPLADS-002782,0,0,LOW,NORMAL,ROUTINE
MPLADS-002783,0,0,LOW,NORMAL,ROUTINE
MPLADS-002784,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002785,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002786,0,0,LOW,NORMAL,ROUTINE
MPLADS-002787,0,0,LOW,NORMAL,ROUTINE
MPLADS-002788,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002789,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002790,0,0,LOW,NORMAL,ROUTINE
MPLADS-002791,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002792,0,0,LOW,NORMAL,ROUTINE
MPLADS-002793,0,0,LOW,NORMAL,ROUTINE
MPLADS-002794,0,0,LOW,NORMAL,ROUTINE
MPLADS-002795,0,0,LOW,NORMAL,ROUTINE
MPLADS-002796,0,0,LOW,NORMAL,ROUTINE
MPLADS-002797,0,0,LOW,NORMAL,ROUTINE
MPLADS-002798,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002799,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002800,0,0,LOW,NORMAL,ROUTINE
MPLADS-002801,0,0,LOW,NORMAL,ROUTINE
MPLADS-002802,0,0,LOW,NORMAL,ROUTINE
MPLADS-002803,0,0,LOW,NORMAL,ROUTINE
MPLADS-002804,0,0,LOW,NORMAL,ROUTINE
MPLADS-002805,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002806,0,0,LOW,NORMAL,ROUTINE
MPLADS-002807,0,0,LOW,NORMAL,ROUTINE
MPLADS-002808,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002809,0,0,LOW,NORMAL,ROUTINE
MPLADS-002810,0,0,LOW,NORMAL,ROUTINE
MPLADS-002811,0,0,LOW,NORMAL,ROUTINE
MPLADS-002812,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002813,0,0,LOW,NORMAL,ROUTINE
MPLADS-002814,0,0,LOW,NORMAL,ROUTINE
MPLADS-002815,0,0,LOW,NORMAL,ROUTINE
MPLADS-002816,0,0,LOW,NORMAL,ROUTINE
MPLADS-002817,0,0,LOW,NORMAL,ROUTINE
MPLADS-002818,0,0,LOW,NORMAL,ROUTINE
MPLADS-002819,0,0,LOW,NORMAL,ROUTINE
MPLADS-002820,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002821,0,0,LOW,NORMAL,ROUTINE
MPLADS-002822,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002823,0,0,LOW,NORMAL,ROUTINE
MPLADS-002824,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002825,0,0,LOW,NORMAL,ROUTINE
MPLADS-002826,0,0,LOW,NORMAL,ROUTINE
MPLADS-002827,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002828,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002829,0,0,LOW,NORMAL,ROUTINE
MPLADS-002830,0,0,LOW,NORMAL,ROUTINE
MPLADS-002831,0,0,LOW,NORMAL,ROUTINE
MPLADS-002832,0,0,LOW,NORMAL,ROUTINE
MPLADS-002833,0,0,LOW,NORMAL,ROUTINE
MPLADS-002834,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002835,0,0,LOW,NORMAL,ROUTINE
MPLADS-002836,0,0,LOW,NORMAL,ROUTINE
MPLADS-002837,0,0,LOW,NORMAL,ROUTINE
MPLADS-002838,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-002839,0,0,LOW,NORMAL,ROUTINE
MPLADS-002840,0,0,LOW,NORMAL,ROUTINE
MPLADS-002841,0,0,LOW,NORMAL,ROUTINE
MPLADS-002842,0,0,LOW,NORMAL,ROUTINE
MPLADS-002843,0,0,LOW,NORMAL,ROUTINE
MPLADS-002844,0,0,LOW,NORMAL,ROUTINE
MPLADS-002845,0,0,LOW,NORMAL,ROUTINE
MPLADS-002846,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002847,0,0,LOW,NORMAL,ROUTINE
MPLADS-002848,0,0,LOW,NORMAL,ROUTINE
MPLADS-002849,0,0,LOW,NORMAL,ROUTINE
MPLADS-002850,0,0,LOW,NORMAL,ROUTINE
MPLADS-002851,0,0,LOW,NORMAL,ROUTINE
MPLADS-002852,0,0,LOW,NORMAL,ROUTINE
MPLADS-002853,0,0,LOW,NORMAL,ROUTINE
MPLADS-002854,0,0,LOW,NORMAL,ROUTINE
MPLADS-002855,0,0,LOW,NORMAL,ROUTINE
MPLADS-002856,0,0,LOW,NORMAL,ROUTINE
MPLADS-002857,0,0,LOW,NORMAL,ROUTINE
MPLADS-002858,0,0,LOW,NORMAL,ROUTINE
MPLADS-002859,0,0,LOW,NORMAL,ROUTINE
MPLADS-002860,0,0,LOW,NORMAL,ROUTINE
MPLADS-002861,0,0,LOW,NORMAL,ROUTINE
MPLADS-002862,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002863,0,0,LOW,NORMAL,ROUTINE
MPLADS-002864,0,0,LOW,NORMAL,ROUTINE
MPLADS-002865,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-002866,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002867,0,0,LOW,NORMAL,ROUTINE
MPLADS-002868,0,0,LOW,NORMAL,ROUTINE
MPLADS-002869,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002870,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002871,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002872,0,0,LOW,NORMAL,ROUTINE
MPLADS-002873,0,0,LOW,NORMAL,ROUTINE
MPLADS-002874,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-002875,0,0,LOW,NORMAL,ROUTINE
MPLADS-002876,0,0,LOW,NORMAL,ROUTINE
MPLADS-002877,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002878,0,0,LOW,NORMAL,ROUTINE
MPLADS-002879,0,0,LOW,NORMAL,ROUTINE
MPLADS-002880,0,0,LOW,NORMAL,ROUTINE
MPLADS-002881,0,0,LOW,NORMAL,ROUTINE
MPLADS-002882,0,0,LOW,NORMAL,ROUTINE
MPLADS-002883,0,0,LOW,NORMAL,ROUTINE
MPLADS-002884,0,0,LOW,NORMAL,ROUTINE
MPLADS-002885,0,0,LOW,NORMAL,ROUTINE
MPLADS-002886,0,0,LOW,NORMAL,ROUTINE
MPLADS-002887,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002888,0,0,LOW,NORMAL,ROUTINE
MPLADS-002889,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002890,0,0,LOW,NORMAL,ROUTINE
MPLADS-002891,0,0,LOW,NORMAL,ROUTINE
MPLADS-002892,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
