payment_id,project_id,contractor_id,tranche_number,payment_amount,payment_date,voucher_number,measurement_book_verified
PAY-001863-03,MPLADS-001863,CONT-0130,3,780400.0,2022-10-24,VCH-001863-03,True
PAY-001864-01,MPLADS-001864,CONT-0250,1,3295000.0,2023-08-17,VCH-001864-01,True
PAY-001864-02,MPLADS-001864,CONT-0250,2,3295000.0,2023-10-11,VCH-001864-02,True
PAY-001864-03,MPLADS-001864,CONT-0250,3,3295000.0,2023-12-05,VCH-001864-03,True
PAY-001865-01,MPLADS-001865,CONT-0293,1,4949000.0,2023-01-29,VCH-001865-01,True
PAY-001865-02,MPLADS-001865,CONT-0293,2,4949000.0,2023-06-07,VCH-001865-02,True
PAY-001865-03,MPLADS-001865,CONT-0293,3,4949000.0,2023-10-14,VCH-001865-03,True
PAY-001866-01,MPLADS-001866,CONT-0014,1,454000.0,2024-01-12,VCH-001866-01,True
PAY-001866-02,MPLADS-001866,CONT-0014,2,454000.0,2024-02-25,VCH-001866-02,True
PAY-001866-03,MPLADS-001866,CONT-0014,3,454000.0,2024-04-09,VCH-001866-03,True
PAY-001867-01,MPLADS-001867,CONT-0185,1,828300.0,2023-05-29,VCH-001867-01,True
PAY-001867-02,MPLADS-001867,CONT-0185,2,828300.0,2023-08-01,VCH-001867-02,True
PAY-001867-03,MPLADS-001867,CONT-0185,3,828400.0,2023-10-04,VCH-001867-03,True
PAY-001868-01,MPLADS-001868,CONT-0065,1,98500.0,2023-07-12,VCH-001868-01,True
PAY-001868-02,MPLADS-001868,CONT-0065,2,98500.0,2023-08-06,VCH-001868-02,True
PAY-001869-01,MPLADS-001869,CONT-0314,1,1102700.0,2023-09-02,VCH-001869-01,True
PAY-001869-02,MPLADS-001869,CONT-0314,2,1102700.0,2023-11-21,VCH-001869-02,True
PAY-001869-03,MPLADS-001869,CONT-0314,3,1102600.0,2024-02-09,VCH-001869-03,True
PAY-001870-01,MPLADS-001870,CONT-0055,1,249000.0,2023-10-31,VCH-001870-01,True
PAY-001870-02,MPLADS-001870,CONT-0055,2,249000.0,2023-12-13,VCH-001870-02,True
PAY-001871-01,MPLADS-001871,CONT-0267,1,16506700.0,2022-10-08,VCH-001871-01,True
PAY-001871-02,MPLADS-001871,CONT-0267,2,16506700.0,2023-02-26,VCH-001871-02,True
PAY-001871-03,MPLADS-001871,CONT-0267,3,16506600.0,2023-07-17,VCH-001871-03,True
PAY-001872-01,MPLADS-001872,CONT-0196,1,1123300.0,2024-04-04,VCH-001872-01,True
PAY-001872-02,MPLADS-001872,CONT-0196,2,1123300.0,2024-06-21,VCH-001872-02,True
PAY-001872-03,MPLADS-001872,CONT-0196,3,1123400.0,2024-09-07,VCH-001872-03,True
PAY-001873-01,MPLADS-001873,CONT-0036,1,4343300.0,2022-11-09,VCH-001873-01,True
PAY-001873-02,MPLADS-001873,CONT-0036,2,4343300.0,2023-03-18,VCH-001873-02,True
PAY-001873-03,MPLADS-001873,CONT-0036,3,4343400.0,2023-07-25,VCH-001873-03,True
PAY-001874-01,MPLADS-001874,CONT-0250,1,791300.0,2023-08-06,VCH-001874-01,True
PAY-001874-02,MPLADS-001874,CONT-0250,2,791300.0,2023-09-29,VCH-001874-02,True
PAY-001874-03,MPLADS-001874,CONT-0250,3,791400.0,2023-11-23,VCH-001874-03,True
PAY-001875-01,MPLADS-001875,CONT-0090,1,1904300.0,2024-02-24,VCH-001875-01,True
PAY-001875-02,MPLADS-001875,CONT-0090,2,1904300.0,2024-04-22,VCH-001875-02,True
PAY-001875-03,MPLADS-001875,CONT-0090,3,1904400.0,2024-06-19,VCH-001875-03,True
PAY-001876-01,MPLADS-001876,CONT-0173,1,1236300.0,2022-10-09,VCH-001876-01,True
PAY-001876-02,MPLADS-001876,CONT-0173,2,1236300.0,2022-12-25,VCH-001876-02,True
PAY-001876-03,MPLADS-001876,CONT-0173,3,1236400.0,2023-03-12,VCH-001876-03,True
PAY-001877-01,MPLADS-001877,CONT-0061,1,322000.0,2023-03-04,VCH-001877-01,True
PAY-001877-02,MPLADS-001877,CONT-0061,2,322000.0,2023-03-30,VCH-001877-02,True
PAY-001878-01,MPLADS-001878,CONT-0091,1,3973700.0,2024-01-18,VCH-001878-01,True
PAY-001878-02,MPLADS-001878,CONT-0091,2,3973700.0,2024-05-27,VCH-001878-02,True
PAY-001878-03,MPLADS-001878,CONT-0091,3,3973600.0,2024-10-04,VCH-001878-03,True
PAY-001879-01,MPLADS-001879,CONT-0021,1,692000.0,2022-12-02,VCH-001879-01,True
PAY-001879-02,MPLADS-001879,CONT-0021,2,692000.0,2023-01-13,VCH-001879-02,True
PAY-001879-03,MPLADS-001879,CONT-0021,3,692000.0,2023-02-24,VCH-001879-03,True
PAY-001880-01,MPLADS-001880,CONT-0053,1,473500.0,2023-10-27,VCH-001880-01,True
PAY-001880-02,MPLADS-001880,CONT-0053,2,473500.0,2024-02-17,VCH-001880-02,True
PAY-001881-01,MPLADS-001881,CONT-0174,1,494500.0,2022-07-30,VCH-001881-01,True
PAY-001881-02,MPLADS-001881,CONT-0174,2,494500.0,2022-09-24,VCH-001881-02,True
PAY-001882-01,MPLADS-001882,CONT-0130,1,3267000.0,2022-12-15,VCH-001882-01,True
PAY-001882-02,MPLADS-001882,CONT-0130,2,3267000.0,2023-05-08,VCH-001882-02,True
PAY-001882-03,MPLADS-001882,CONT-0130,3,3267000.0,2023-09-29,VCH-001882-03,True
PAY-001883-01,MPLADS-001883,CONT-0103,1,544000.0,2022-12-25,VCH-001883-01,True
PAY-001883-02,MPLADS-001883,CONT-0103,2,544000.0,2023-08-22,VCH-001883-02,True
PAY-001883-03,MPLADS-001883,CONT-0103,3,544000.0,2024-04-18,VCH-001883-03,True
PAY-001884-01,MPLADS-001884,CONT-0253,1,234000.0,2023-03-22,VCH-001884-01,True
PAY-001884-02,MPLADS-001884,CONT-0253,2,234000.0,2023-05-04,VCH-001884-02,True
PAY-001885-01,MPLADS-001885,CONT-0092,1,315500.0,2023-08-18,VCH-001885-01,True
PAY-001885-02,MPLADS-001885,CONT-0092,2,315500.0,2023-10-17,VCH-001885-02,True
PAY-001886-01,MPLADS-001886,CONT-0160,1,604700.0,2023-08-19,VCH-001886-01,True
PAY-001886-02,MPLADS-001886,CONT-0160,2,604700.0,2023-10-16,VCH-001886-02,True
PAY-001886-03,MPLADS-001886,CONT-0160,3,604600.0,2023-12-13,VCH-001886-03,True
PAY-001887-01,MPLADS-001887,CONT-0258,1,618700.0,2023-11-28,VCH-001887-01,True
PAY-001887-02,MPLADS-001887,CONT-0258,2,618700.0,2023-12-22,VCH-001887-02,True
PAY-001887-03,MPLADS-001887,CONT-0258,3,618600.0,2024-01-15,VCH-001887-03,True
PAY-001888-01,MPLADS-001888,CONT-0107,1,3502700.0,2022-08-06,VCH-001888-01,True
PAY-001888-02,MPLADS-001888,CONT-0107,2,3502700.0,2022-10-04,VCH-001888-02,True
PAY-001888-03,MPLADS-001888,CONT-0107,3,3502600.0,2022-12-03,VCH-001888-03,True
PAY-001889-01,MPLADS-001889,CONT-0004,1,287000.0,2023-01-09,VCH-001889-01,True
PAY-001889-02,MPLADS-001889,CONT-0004,2,287000.0,2023-03-12,VCH-001889-02,True
PAY-001890-01,MPLADS-001890,CONT-0185,1,485300.0,2023-10-03,VCH-001890-01,True
PAY-001890-02,MPLADS-001890,CONT-0185,2,485300.0,2023-11-17,VCH-001890-02,True
PAY-001890-03,MPLADS-001890,CONT-0185,3,485400.0,2024-01-02,VCH-001890-03,True
PAY-001891-01,MPLADS-001891,CONT-0225,1,5269700.0,2024-01-29,VCH-001891-01,True
PAY-001891-02,MPLADS-001891,CONT-0225,2,5269700.0,2024-06-07,VCH-001891-02,True
PAY-001891-03,MPLADS-001891,CONT-0225,3,5269600.0,2024-10-15,VCH-001891-03,True
PAY-001892-01,MPLADS-001892,CONT-0312,1,487500.0,2024-01-16,VCH-001892-01,True
PAY-001892-02,MPLADS-001892,CONT-0312,2,487500.0,2024-03-13,VCH-001892-02,True
PAY-001893-01,MPLADS-001893,CONT-0103,1,644300.0,2023-12-12,VCH-001893-01,True
PAY-001893-02,MPLADS-001893,CONT-0103,2,644300.0,2024-02-21,VCH-001893-02,True
PAY-001893-03,MPLADS-001893,CONT-0103,3,644400.0,2024-05-02,VCH-001893-03,True
PAY-001894-01,MPLADS-001894,CONT-0154,1,357000.0,2023-09-06,VCH-001894-01,True
PAY-001894-02,MPLADS-001894,CONT-0154,2,357000.0,2023-11-05,VCH-001894-02,True
PAY-001895-01,MPLADS-001895,CONT-0218,1,769000.0,2022-07-24,VCH-001895-01,True
PAY-001895-02,MPLADS-001895,CONT-0218,2,769000.0,2022-10-03,VCH-001895-02,True
PAY-001895-03,MPLADS-001895,CONT-0218,3,769000.0,2022-12-14,VCH-001895-03,True
PAY-001896-01,MPLADS-001896,CONT-0251,1,1150300.0,2024-01-16,VCH-001896-01,True
PAY-001896-02,MPLADS-001896,CONT-0251,2,1150300.0,2024-02-16,VCH-001896-02,True
PAY-001896-03,MPLADS-001896,CONT-0251,3,1150400.0,2024-03-19,VCH-001896-03,True
PAY-001897-01,MPLADS-001897,CONT-0027,1,343300.0,2024-01-26,VCH-001897-01,True
PAY-001897-02,MPLADS-001897,CONT-0027,2,343300.0,2024-03-04,VCH-001897-02,True
PAY-001897-03,MPLADS-001897,CONT-0027,3,343400.0,2024-04-11,VCH-001897-03,True
PAY-001898-01,MPLADS-001898,CONT-0208,1,639700.0,2022-08-25,VCH-001898-01,True
PAY-001898-02,MPLADS-001898,CONT-0208,2,639700.0,2022-11-01,VCH-001898-02,True
PAY-001898-03,MPLADS-001898,CONT-0208,3,639600.0,2023-01-08,VCH-001898-03,True
PAY-001899-01,MPLADS-001899,CONT-0025,1,441700.0,2023-12-23,VCH-001899-01,True
PAY-001899-02,MPLADS-001899,CONT-0025,2,441700.0,2024-02-13,VCH-001899-02,True
PAY-001899-03,MPLADS-001899,CONT-0025,3,441600.0,2024-04-05,VCH-001899-03,True
PAY-001900-01,MPLADS-001900,CONT-0038,1,4888700.0,2022-07-17,VCH-001900-01,True
PAY-001900-02,MPLADS-001900,CONT-0038,2,4888700.0,2022-12-08,VCH-001900-02,True
PAY-001900-03,MPLADS-001900,CONT-0038,3,4888600.0,2023-05-01,VCH-001900-03,True
PAY-001901-01,MPLADS-001901,CONT-0158,1,1343700.0,2023-04-03,VCH-001901-01,False
PAY-001901-02,MPLADS-001901,CONT-0158,2,1343700.0,2023-06-08,VCH-001901-02,False
PAY-001901-03,MPLADS-001901,CONT-0158,3,1343600.0,2023-08-14,VCH-001901-03,False
PAY-001902-01,MPLADS-001902,CONT-0061,1,208500.0,2023-07-07,VCH-001902-01,True
PAY-001902-02,MPLADS-001902,CONT-0061,2,208500.0,2023-08-16,VCH-001902-02,True
PAY-001903-01,MPLADS-001903,CONT-0078,1,453500.0,2022-07-18,VCH-001903-01,False
PAY-001903-02,MPLADS-001903,CONT-0078,2,453500.0,2022-09-17,VCH-001903-02,False
PAY-001904-01,MPLADS-001904,CONT-0059,1,635000.0,2022-06-29,VCH-001904-01,True
PAY-001904-02,MPLADS-001904,CONT-0059,2,635000.0,2022-08-19,VCH-001904-02,True
PAY-001904-03,MPLADS-001904,CONT-0059,3,635000.0,2022-10-10,VCH-001904-03,True
PAY-001905-01,MPLADS-001905,CONT-0100,1,728700.0,2023-08-08,VCH-001905-01,True
PAY-001905-02,MPLADS-001905,CONT-0100,2,728700.0,2023-10-07,VCH-001905-02,True
PAY-001905-03,MPLADS-001905,CONT-0100,3,728600.0,2023-12-06,VCH-001905-03,True
PAY-001906-01,MPLADS-001906,CONT-0219,1,1044700.0,2022-11-15,VCH-001906-01,True
PAY-001906-02,MPLADS-001906,CONT-0219,2,1044700.0,2023-08-22,VCH-001906-02,True
PAY-001906-03,MPLADS-001906,CONT-0219,3,1044600.0,2024-05-28,VCH-001906-03,True
PAY-001907-01,MPLADS-001907,CONT-0113,1,369500.0,2023-08-05,VCH-001907-01,False
PAY-001907-02,MPLADS-001907,CONT-0113,2,369500.0,2023-10-02,VCH-001907-02,False
PAY-001908-01,MPLADS-001908,CONT-0111,1,770300.0,2022-08-26,VCH-001908-01,True
PAY-001908-02,MPLADS-001908,CONT-0111,2,770300.0,2022-11-02,VCH-001908-02,True
PAY-001908-03,MPLADS-001908,CONT-0111,3,770400.0,2023-01-09,VCH-001908-03,True
PAY-001909-01,MPLADS-001909,CONT-0292,1,3370700.0,2022-12-25,VCH-001909-01,True
PAY-001909-02,MPLADS-001909,CONT-0292,2,3370700.0,2023-05-17,VCH-001909-02,True
PAY-001909-03,MPLADS-001909,CONT-0292,3,3370600.0,2023-10-08,VCH-001909-03,True
PAY-001910-01,MPLADS-001910,CONT-0183,1,496700.0,2023-04-23,VCH-001910-01,False
PAY-001910-02,MPLADS-001910,CONT-0183,2,496700.0,2023-06-21,VCH-001910-02,False
PAY-001910-03,MPLADS-001910,CONT-0183,3,496600.0,2023-08-19,VCH-001910-03,False
PAY-001911-01,MPLADS-001911,CONT-0308,1,3198300.0,2024-04-07,VCH-001911-01,True
PAY-001911-02,MPLADS-001911,CONT-0308,2,3198300.0,2024-08-19,VCH-001911-02,True
PAY-001911-03,MPLADS-001911,CONT-0308,3,3198400.0,2024-12-31,VCH-001911-03,True
PAY-001912-01,MPLADS-001912,CONT-0021,1,273500.0,2023-03-08,VCH-001912-01,True
PAY-001912-02,MPLADS-001912,CONT-0021,2,273500.0,2023-04-02,VCH-001912-02,True
PAY-001913-01,MPLADS-001913,CONT-0232,1,666300.0,2023-08-04,VCH-001913-01,True
PAY-001913-02,MPLADS-001913,CONT-0232,2,666300.0,2023-10-08,VCH-001913-02,True
PAY-001913-03,MPLADS-001913,CONT-0232,3,666400.0,2023-12-12,VCH-001913-03,True
PAY-001914-01,MPLADS-001914,CONT-0132,1,2798300.0,2024-01-09,VCH-001914-01,True
PAY-001914-02,MPLADS-001914,CONT-0132,2,2798300.0,2024-05-30,VCH-001914-02,True
PAY-001914-03,MPLADS-001914,CONT-0132,3,2798400.0,2024-10-20,VCH-001914-03,True
PAY-001915-01,MPLADS-001915,CONT-0010,1,392000.0,2022-08-28,VCH-001915-01,True
PAY-001915-02,MPLADS-001915,CONT-0010,2,392000.0,2022-10-15,VCH-001915-02,True
PAY-001915-03,MPLADS-001915,CONT-0010,3,392000.0,2022-12-02,VCH-001915-03,True
PAY-001916-01,MPLADS-001916,CONT-0052,1,438300.0,2023-05-30,VCH-001916-01,True
PAY-001916-02,MPLADS-001916,CONT-0052,2,438300.0,2023-07-24,VCH-001916-02,True
PAY-001916-03,MPLADS-001916,CONT-0052,3,438400.0,2023-09-17,VCH-001916-03,True
PAY-001917-01,MPLADS-001917,CONT-0073,1,4507300.0,2023-10-08,VCH-001917-01,True
PAY-001917-02,MPLADS-001917,CONT-0073,2,4507300.0,2024-02-26,VCH-001917-02,True
PAY-001917-03,MPLADS-001917,CONT-0073,3,4507400.0,2024-07-17,VCH-001917-03,True
PAY-001918-01,MPLADS-001918,CONT-0222,1,310500.0,2022-12-11,VCH-001918-01,True
PAY-001918-02,MPLADS-001918,CONT-0222,2,310500.0,2023-01-07,VCH-001918-02,True
PAY-001919-01,MPLADS-001919,CONT-0015,1,302500.0,2022-04-28,VCH-001919-01,True
PAY-001919-02,MPLADS-001919,CONT-0015,2,302500.0,2022-06-08,VCH-001919-02,True
PAY-001920-01,MPLADS-001920,CONT-0234,1,554300.0,2023-08-11,VCH-001920-01,True
PAY-001920-02,MPLADS-001920,CONT-0234,2,554300.0,2023-10-16,VCH-001920-02,True
PAY-001920-03,MPLADS-001920,CONT-0234,3,554400.0,2023-12-22,VCH-001920-03,True
PAY-001921-01,MPLADS-001921,CONT-0198,1,1157300.0,2023-07-03,VCH-001921-01,True
PAY-001921-02,MPLADS-001921,CONT-0198,2,1157300.0,2023-09-17,VCH-001921-02,True
PAY-001921-03,MPLADS-001921,CONT-0198,3,1157400.0,2023-12-02,VCH-001921-03,True
PAY-001922-01,MPLADS-001922,CONT-0094,1,413000.0,2023-05-12,VCH-001922-01,True
PAY-001922-02,MPLADS-001922,CONT-0094,2,413000.0,2023-06-30,VCH-001922-02,True
PAY-001923-01,MPLADS-001923,CONT-0254,1,488700.0,2023-09-25,VCH-001923-01,True
PAY-001923-02,MPLADS-001923,CONT-0254,2,488700.0,2023-11-05,VCH-001923-02,True
PAY-001923-03,MPLADS-001923,CONT-0254,3,488600.0,2023-12-16,VCH-001923-03,True
PAY-001924-01,MPLADS-001924,CONT-0271,1,867700.0,2022-11-05,VCH-001924-01,False
PAY-001924-02,MPLADS-001924,CONT-0271,2,867700.0,2023-01-08,VCH-001924-02,False
PAY-001924-03,MPLADS-001924,CONT-0271,3,867600.0,2023-03-14,VCH-001924-03,False
PAY-001925-01,MPLADS-001925,CONT-0260,1,506000.0,2023-12-14,VCH-001925-01,True
PAY-001925-02,MPLADS-001925,CONT-0260,2,506000.0,2024-02-01,VCH-001925-02,True
PAY-001925-03,MPLADS-001925,CONT-0260,3,506000.0,2024-03-22,VCH-001925-03,True
PAY-001926-01,MPLADS-001926,CONT-0102,1,881300.0,2023-02-19,VCH-001926-01,True
PAY-001926-02,MPLADS-001926,CONT-0102,2,881300.0,2023-05-01,VCH-001926-02,True
PAY-001926-03,MPLADS-001926,CONT-0102,3,881400.0,2023-07-12,VCH-001926-03,True
PAY-001927-01,MPLADS-001927,CONT-0090,1,1063000.0,2022-11-03,VCH-001927-01,True
PAY-001927-02,MPLADS-001927,CONT-0090,2,1063000.0,2023-01-07,VCH-001927-02,True
PAY-001927-03,MPLADS-001927,CONT-0090,3,1063000.0,2023-03-13,VCH-001927-03,True
PAY-001928-01,MPLADS-001928,CONT-0096,1,5441700.0,2022-06-21,VCH-001928-01,True
PAY-001928-02,MPLADS-001928,CONT-0096,2,5441700.0,2022-10-31,VCH-001928-02,True
PAY-001928-03,MPLADS-001928,CONT-0096,3,5441600.0,2023-03-12,VCH-001928-03,True
PAY-001929-01,MPLADS-001929,CONT-0263,1,608300.0,2022-06-26,VCH-001929-01,True
PAY-001929-02,MPLADS-001929,CONT-0263,2,608300.0,2022-08-29,VCH-001929-02,True
PAY-001929-03,MPLADS-001929,CONT-0263,3,608400.0,2022-11-01,VCH-001929-03,True
PAY-001930-01,MPLADS-001930,CONT-0018,1,618700.0,2022-05-06,VCH-001930-01,True
PAY-001930-02,MPLADS-001930,CONT-0018,2,618700.0,2022-06-11,VCH-001930-02,True
PAY-001930-03,MPLADS-001930,CONT-0018,3,618600.0,2022-07-18,VCH-001930-03,True
PAY-001931-01,MPLADS-001931,CONT-0161,1,4949000.0,2023-12-13,VCH-001931-01,True
PAY-001931-02,MPLADS-001931,CONT-0161,2,4949000.0,2024-04-21,VCH-001931-02,True
PAY-001931-03,MPLADS-001931,CONT-0161,3,4949000.0,2024-08-29,VCH-001931-03,True
PAY-001932-01,MPLADS-001932,CONT-0186,1,516000.0,2023-12-15,VCH-001932-01,True
PAY-001932-02,MPLADS-001932,CONT-0186,2,516000.0,2024-01-26,VCH-001932-02,True
PAY-001932-03,MPLADS-001932,CONT-0186,3,516000.0,2024-03-08,VCH-001932-03,True
PAY-001933-01,MPLADS-001933,CONT-0137,1,1184300.0,2023-11-30,VCH-001933-01,True
PAY-001933-02,MPLADS-001933,CONT-0137,2,1184300.0,2024-02-17,VCH-001933-02,True
PAY-001933-03,MPLADS-001933,CONT-0137,3,1184400.0,2024-05-07,VCH-001933-03,True
PAY-001934-01,MPLADS-001934,CONT-0037,1,187500.0,2024-02-07,VCH-001934-01,True
PAY-001934-02,MPLADS-001934,CONT-0037,2,187500.0,2024-03-14,VCH-001934-02,True
PAY-001935-01,MPLADS-001935,CONT-0003,1,529300.0,2023-05-31,VCH-001935-01,True
PAY-001935-02,MPLADS-001935,CONT-0003,2,529300.0,2023-07-17,VCH-001935-02,True
PAY-001935-03,MPLADS-001935,CONT-0003,3,529400.0,2023-09-02,VCH-001935-03,True
PAY-001936-01,MPLADS-001936,CONT-0250,1,3034700.0,2023-06-21,VCH-001936-01,True
PAY-001936-02,MPLADS-001936,CONT-0250,2,3034700.0,2023-11-02,VCH-001936-02,True
PAY-001936-03,MPLADS-001936,CONT-0250,3,3034600.0,2024-03-15,VCH-001936-03,True
PAY-001937-01,MPLADS-001937,CONT-0167,1,777300.0,2023-08-01,VCH-001937-01,True
PAY-001937-02,MPLADS-001937,CONT-0167,2,777300.0,2023-09-28,VCH-001937-02,True
PAY-001937-03,MPLADS-001937,CONT-0167,3,777400.0,2023-11-25,VCH-001937-03,True
PAY-001938-01,MPLADS-001938,CONT-0164,1,3314700.0,2022-04-06,VCH-001938-01,True
PAY-001938-02,MPLADS-001938,CONT-0164,2,3314700.0,2022-05-18,VCH-001938-02,True
PAY-001938-03,MPLADS-001938,CONT-0164,3,3314600.0,2022-06-29,VCH-001938-03,True
PAY-001939-01,MPLADS-001939,CONT-0126,1,3540000.0,2022-09-04,VCH-001939-01,True
PAY-001939-02,MPLADS-001939,CONT-0126,2,3540000.0,2023-01-25,VCH-001939-02,True
PAY-001939-03,MPLADS-001939,CONT-0126,3,3540000.0,2023-06-18,VCH-001939-03,True
PAY-001940-01,MPLADS-001940,CONT-0007,1,3595300.0,2024-02-22,VCH-001940-01,True
PAY-001940-02,MPLADS-001940,CONT-0007,2,3595300.0,2024-07-15,VCH-001940-02,True
PAY-001940-03,MPLADS-001940,CONT-0007,3,3595400.0,2024-12-06,VCH-001940-03,True
PAY-001941-01,MPLADS-001941,CONT-0024,1,524000.0,2024-02-13,VCH-001941-01,True
PAY-001941-02,MPLADS-001941,CONT-0024,2,524000.0,2024-04-15,VCH-001941-02,True
PAY-001941-03,MPLADS-001941,CONT-0024,3,524000.0,2024-06-16,VCH-001941-03,True
PAY-001942-01,MPLADS-001942,CONT-0132,1,484000.0,2022-05-23,VCH-001942-01,True
PAY-001942-02,MPLADS-001942,CONT-0132,2,484000.0,2022-07-20,VCH-001942-02,True
PAY-001942-03,MPLADS-001942,CONT-0132,3,484000.0,2022-09-16,VCH-001942-03,True
PAY-001943-01,MPLADS-001943,CONT-0151,1,2759300.0,2023-04-26,VCH-001943-01,True
PAY-001943-02,MPLADS-001943,CONT-0151,2,2759300.0,2023-06-05,VCH-001943-02,True
PAY-001943-03,MPLADS-001943,CONT-0151,3,2759400.0,2023-07-16,VCH-001943-03,True
PAY-001944-01,MPLADS-001944,CONT-0131,1,699300.0,2022-06-19,VCH-001944-01,True
PAY-001944-02,MPLADS-001944,CONT-0131,2,699300.0,2022-08-17,VCH-001944-02,True
PAY-001944-03,MPLADS-001944,CONT-0131,3,699400.0,2022-10-15,VCH-001944-03,True
PAY-001945-01,MPLADS-001945,CONT-0074,1,296000.0,2023-06-20,VCH-001945-01,True
PAY-001945-02,MPLADS-001945,CONT-0074,2,296000.0,2023-08-19,VCH-001945-02,True
PAY-001946-01,MPLADS-001946,CONT-0221,1,691700.0,2022-05-23,VCH-001946-01,True
PAY-001946-02,MPLADS-001946,CONT-0221,2,691700.0,2022-07-12,VCH-001946-02,True
PAY-001946-03,MPLADS-001946,CONT-0221,3,691600.0,2022-09-01,VCH-001946-03,True
PAY-001947-01,MPLADS-001947,CONT-0172,1,2282700.0,2023-09-13,VCH-001947-01,True
PAY-001947-02,MPLADS-001947,CONT-0172,2,2282700.0,2023-10-31,VCH-001947-02,True
PAY-001947-03,MPLADS-001947,CONT-0172,3,2282600.0,2023-12-19,VCH-001947-03,True
PAY-001948-01,MPLADS-001948,CONT-0268,1,480700.0,2022-12-01,VCH-001948-01,True
PAY-001948-02,MPLADS-001948,CONT-0268,2,480700.0,2023-01-17,VCH-001948-02,True
PAY-001948-03,MPLADS-001948,CONT-0268,3,480600.0,2023-03-05,VCH-001948-03,True
PAY-001949-01,MPLADS-001949,CONT-0276,1,294500.0,2023-10-31,VCH-001949-01,True
PAY-001949-02,MPLADS-001949,CONT-0276,2,294500.0,2023-12-09,VCH-001949-02,True
PAY-001950-01,MPLADS-001950,CONT-0193,1,348500.0,2022-10-18,VCH-001950-01,False
PAY-001950-02,MPLADS-001950,CONT-0193,2,348500.0,2022-11-18,VCH-001950-02,False
PAY-001951-01,MPLADS-001951,CONT-0277,1,941700.0,2023-11-24,VCH-001951-01,True
PAY-001951-02,MPLADS-001951,CONT-0277,2,941700.0,2024-01-23,VCH-001951-02,True
PAY-001951-03,MPLADS-001951,CONT-0277,3,941600.0,2024-03-24,VCH-001951-03,True
PAY-001952-01,MPLADS-001952,CONT-0054,1,516000.0,2023-02-05,VCH-001952-01,True
PAY-001952-02,MPLADS-001952,CONT-0054,2,516000.0,2023-04-08,VCH-001952-02,True
PAY-001952-03,MPLADS-001952,CONT-0054,3,516000.0,2023-06-10,VCH-001952-03,True
PAY-001953-01,MPLADS-001953,CONT-0061,1,309500.0,2023-06-21,VCH-001953-01,True
PAY-001953-02,MPLADS-001953,CONT-0061,2,309500.0,2023-08-15,VCH-001953-02,True
PAY-001954-01,MPLADS-001954,CONT-0097,1,667000.0,2023-08-20,VCH-001954-01,True
PAY-001954-02,MPLADS-001954,CONT-0097,2,667000.0,2023-10-23,VCH-001954-02,True
PAY-001954-03,MPLADS-001954,CONT-0097,3,667000.0,2023-12-27,VCH-001954-03,True
PAY-001955-01,MPLADS-001955,CONT-0176,1,313000.0,2022-07-15,VCH-001955-01,False
PAY-001955-02,MPLADS-001955,CONT-0176,2,313000.0,2022-08-31,VCH-001955-02,False
PAY-001956-01,MPLADS-001956,CONT-0224,1,337500.0,2022-11-26,VCH-001956-01,True
PAY-001956-02,MPLADS-001956,CONT-0224,2,337500.0,2023-01-17,VCH-001956-02,True
PAY-001957-01,MPLADS-001957,CONT-0283,1,5039700.0,2022-07-20,VCH-001957-01,True
PAY-001957-02,MPLADS-001957,CONT-0283,2,5039700.0,2022-12-05,VCH-001957-02,True
PAY-001957-03,MPLADS-001957,CONT-0283,3,5039600.0,2023-04-22,VCH-001957-03,True
PAY-001958-01,MPLADS-001958,CONT-0180,1,356700.0,2023-09-17,VCH-001958-01,True
PAY-001958-02,MPLADS-001958,CONT-0180,2,356700.0,2023-11-17,VCH-001958-02,True
PAY-001958-03,MPLADS-001958,CONT-0180,3,356600.0,2024-01-18,VCH-001958-03,True
PAY-001959-01,MPLADS-001959,CONT-0233,1,1294700.0,2024-01-22,VCH-001959-01,True
PAY-001959-02,MPLADS-001959,CONT-0233,2,1294700.0,2024-03-14,VCH-001959-02,True
PAY-001959-03,MPLADS-001959,CONT-0233,3,1294600.0,2024-05-06,VCH-001959-03,True
PAY-001960-01,MPLADS-001960,CONT-0083,1,665700.0,2023-03-09,VCH-001960-01,False
PAY-001960-02,MPLADS-001960,CONT-0083,2,665700.0,2023-04-28,VCH-001960-02,False
PAY-001960-03,MPLADS-001960,CONT-0083,3,665600.0,2023-06-17,VCH-001960-03,False
PAY-001961-01,MPLADS-001961,CONT-0152,1,1299300.0,2024-02-12,VCH-001961-01,True
PAY-001961-02,MPLADS-001961,CONT-0152,2,1299300.0,2024-04-25,VCH-001961-02,True
PAY-001961-03,MPLADS-001961,CONT-0152,3,1299400.0,2024-07-07,VCH-001961-03,True
PAY-001962-01,MPLADS-001962,CONT-0018,1,3206700.0,2023-08-04,VCH-001962-01,True
PAY-001962-02,MPLADS-001962,CONT-0018,2,3206700.0,2023-12-18,VCH-001962-02,True
PAY-001962-03,MPLADS-001962,CONT-0018,3,3206600.0,2024-05-03,VCH-001962-03,True
PAY-001963-01,MPLADS-001963,CONT-0036,1,3119000.0,2022-11-16,VCH-001963-01,True
PAY-001963-02,MPLADS-001963,CONT-0036,2,3119000.0,2023-03-27,VCH-001963-02,True
