contract_id,project_id,contractor_id,work_order_amount,award_date,performance_guarantee_submitted
CNTR-002530,MPLADS-002530,CONT-0231,1679000.0,2022-07-22,True
CNTR-002531,MPLADS-002531,CONT-0248,2588000.0,2023-11-20,True
CNTR-002532,MPLADS-002532,CONT-0206,2141000.0,2022-06-06,True
CNTR-002533,MPLADS-002533,CONT-0214,1665000.0,2023-05-01,True
CNTR-002534,MPLADS-002534,CONT-0318,2491000.0,2022-04-21,True
CNTR-002535,MPLADS-002535,CONT-0087,1016000.0,2022-06-24,True
CNTR-002536,MPLADS-002536,CONT-0043,8560000.0,2022-06-25,True
CNTR-002537,MPLADS-002537,CONT-0045,9134000.0,2023-04-11,True
CNTR-002538,MPLADS-002538,CONT-0114,3000000.0,2023-06-20,True
CNTR-002539,MPLADS-002539,CONT-0308,3282000.0,2024-01-25,True
CNTR-002540,MPLADS-002540,CONT-0119,978000.0,2022-04-04,True
CNTR-002541,MPLADS-002541,CONT-0117,3969000.0,2022-12-22,True
CNTR-002542,MPLADS-002542,CONT-0100,16258000.0,2022-10-01,True
CNTR-002543,MPLADS-002543,CONT-0263,12366000.0,2023-09-17,True
CNTR-002544,MPLADS-002544,CONT-0179,644000.0,2022-08-13,True
CNTR-002545,MPLADS-002545,CONT-0151,2591000.0,2022-07-15,True
CNTR-002546,MPLADS-002546,CONT-0006,741000.0,2023-08-24,True
CNTR-002547,MPLADS-002547,CONT-0029,2063000.0,2023-12-31,True
CNTR-002548,MPLADS-002548,CONT-0191,1338000.0,2022-08-01,True
CNTR-002549,MPLADS-002549,CONT-0301,1844000.0,2022-10-16,True
CNTR-002550,MPLADS-002550,CONT-0070,1518000.0,2023-11-11,True
CNTR-002551,MPLADS-002551,CONT-0225,2275000.0,2023-01-22,True
CNTR-002552,MPLADS-002552,CONT-0020,1301000.0,2023-02-09,True
CNTR-002553,MPLADS-002553,CONT-0133,3575000.0,2022-07-16,True
CNTR-002554,MPLADS-002554,CONT-0137,1159000.0,2022-12-22,True
CNTR-002555,MPLADS-002555,CONT-0246,1484000.0,2024-01-09,True
CNTR-002556,MPLADS-002556,CONT-0027,9034000.0,2022-10-30,True
CNTR-002557,MPLADS-002557,CONT-0114,1872000.0,2023-01-04,True
CNTR-002558,MPLADS-002558,CONT-0122,2155000.0,2022-08-15,True
CNTR-002559,MPLADS-002559,CONT-0303,743000.0,2023-10-18,True
CNTR-002560,MPLADS-002560,CONT-0079,3057000.0,2022-05-13,True
CNTR-002561,MPLADS-002561,CONT-0127,3142000.0,2022-11-05,True
CNTR-002562,MPLADS-002562,CONT-0184,14791000.0,2022-06-14,True
CNTR-002563,MPLADS-002563,CONT-0218,486000.0,2022-04-23,True
CNTR-002564,MPLADS-002564,CONT-0153,11495000.0,2023-05-02,True
CNTR-002565,MPLADS-002565,CONT-0112,65377000.0,2022-05-08,True
CNTR-002566,MPLADS-002566,CONT-0010,2496000.0,2023-10-06,True
CNTR-002567,MPLADS-002567,CONT-0139,1365000.0,2022-05-31,True
CNTR-002568,MPLADS-002568,CONT-0059,10223000.0,2023-06-04,True
CNTR-002569,MPLADS-002569,CONT-0055,561000.0,2023-11-11,True
CNTR-002570,MPLADS-002570,CONT-0128,924000.0,2022-09-04,True
CNTR-002571,MPLADS-002571,CONT-0060,3552000.0,2023-05-09,True
CNTR-002572,MPLADS-002572,CONT-0208,509000.0,2022-06-06,True
CNTR-002573,MPLADS-002573,CONT-0242,1379000.0,2022-09-14,True
CNTR-002574,MPLADS-002574,CONT-0028,1416000.0,2023-02-15,True
CNTR-002575,MPLADS-002575,CONT-0166,2240000.0,2023-03-19,True
CNTR-002576,MPLADS-002576,CONT-0176,2219000.0,2023-07-27,True
CNTR-002577,MPLADS-002577,CONT-0236,12682000.0,2022-02-19,True
CNTR-002578,MPLADS-002578,CONT-0067,3027000.0,2022-05-20,True
CNTR-002579,MPLADS-002579,CONT-0038,2403000.0,2023-01-27,True
CNTR-002580,MPLADS-002580,CONT-0061,1745000.0,2022-09-11,True
CNTR-002581,MPLADS-002581,CONT-0289,1532000.0,2023-05-15,True
CNTR-002582,MPLADS-002582,CONT-0222,3860000.0,2022-04-05,True
CNTR-002583,MPLADS-002583,CONT-0015,15457000.0,2022-07-21,True
CNTR-002584,MPLADS-002584,CONT-0065,14736000.0,2022-10-15,True
CNTR-002585,MPLADS-002585,CONT-0185,2785000.0,2022-08-25,True
CNTR-002586,MPLADS-002586,CONT-0299,1121000.0,2022-06-22,True
CNTR-002587,MPLADS-002587,CONT-0032,9308000.0,2022-11-22,True
CNTR-002588,MPLADS-002588,CONT-0023,617000.0,2023-06-11,True
CNTR-002589,MPLADS-002589,CONT-0038,14142000.0,2023-06-02,True
CNTR-002590,MPLADS-002590,CONT-0216,364000.0,2023-09-30,True
CNTR-002591,MPLADS-002591,CONT-0066,12871000.0,2022-12-19,True
CNTR-002592,MPLADS-002592,CONT-0041,449000.0,2022-06-29,True
CNTR-002593,MPLADS-002593,CONT-0002,1672000.0,2023-09-16,True
CNTR-002594,MPLADS-002594,CONT-0185,2607000.0,2023-07-13,True
CNTR-002595,MPLADS-002595,CONT-0183,625000.0,2023-09-18,True
CNTR-002596,MPLADS-002596,CONT-0086,2806000.0,2023-10-18,True
CNTR-002597,MPLADS-002597,CONT-0070,922000.0,2022-10-26,True
CNTR-002598,MPLADS-002598,CONT-0192,2948000.0,2022-10-17,True
CNTR-002599,MPLADS-002599,CONT-0044,2150000.0,2022-09-09,True
CNTR-002600,MPLADS-002600,CONT-0194,15607000.0,2022-07-11,True
CNTR-002601,MPLADS-002601,CONT-0077,4068000.0,2023-02-06,True
CNTR-002602,MPLADS-002602,CONT-0079,1110000.0,2023-04-26,True
CNTR-002603,MPLADS-002603,CONT-0112,3234000.0,2023-04-08,True
CNTR-002604,MPLADS-002604,CONT-0248,11448000.0,2022-05-24,True
CNTR-002605,MPLADS-002605,CONT-0199,2687000.0,2023-05-29,True
CNTR-002606,MPLADS-002606,CONT-0279,643000.0,2023-05-18,True
CNTR-002607,MPLADS-002607,CONT-0222,6092000.0,2022-08-18,True
CNTR-002608,MPLADS-002608,CONT-0074,1432000.0,2022-05-08,True
CNTR-002609,MPLADS-002609,CONT-0221,14948000.0,2023-03-17,True
CNTR-002610,MPLADS-002610,CONT-0120,565000.0,2022-04-03,True
CNTR-002611,MPLADS-002611,CONT-0292,1094000.0,2022-05-05,True
CNTR-002612,MPLADS-002612,CONT-0248,13921000.0,2022-08-21,True
CNTR-002613,MPLADS-002613,CONT-0058,3061000.0,2023-01-04,True
CNTR-002614,MPLADS-002614,CONT-0104,1105000.0,2022-08-15,True
CNTR-002615,MPLADS-002615,CONT-0214,618000.0,2022-09-18,True
CNTR-002616,MPLADS-002616,CONT-0270,865000.0,2022-09-30,True
CNTR-002617,MPLADS-002617,CONT-0077,1619000.0,2023-12-30,True
CNTR-002618,MPLADS-002618,CONT-0311,2657000.0,2022-07-05,True
CNTR-002619,MPLADS-002619,CONT-0178,2058000.0,2023-08-04,True
CNTR-002620,MPLADS-002620,CONT-0092,2020000.0,2023-02-23,True
CNTR-002621,MPLADS-002621,CONT-0108,1722000.0,2022-06-17,True
CNTR-002622,MPLADS-002622,CONT-0014,923000.0,2023-07-07,True
CNTR-002623,MPLADS-002623,CONT-0112,1483000.0,2023-01-13,True
CNTR-002624,MPLADS-002624,CONT-0280,3411000.0,2023-12-15,True
CNTR-002625,MPLADS-002625,CONT-0145,1067000.0,2023-06-06,True
CNTR-002626,MPLADS-002626,CONT-0192,14574000.0,2023-03-19,True
CNTR-002627,MPLADS-002627,CONT-0265,1423000.0,2023-09-14,True
CNTR-002628,MPLADS-002628,CONT-0262,1628000.0,2023-06-20,True
CNTR-002629,MPLADS-002629,CONT-0318,2896000.0,2023-03-21,True
CNTR-002630,MPLADS-002630,CONT-0018,3386000.0,2023-08-05,True
CNTR-002631,MPLADS-002631,CONT-0255,12950000.0,2023-07-29,True
CNTR-002632,MPLADS-002632,CONT-0305,1067000.0,2023-12-18,True
CNTR-002633,MPLADS-002633,CONT-0053,3221000.0,2022-09-14,True
CNTR-002634,MPLADS-002634,CONT-0188,16136000.0,2023-11-15,True
CNTR-002635,MPLADS-002635,CONT-0003,1781000.0,2022-10-22,True
CNTR-002636,MPLADS-002636,CONT-0273,10692000.0,2023-01-27,True
CNTR-002637,MPLADS-002637,CONT-0306,1773000.0,2023-01-27,True
CNTR-002638,MPLADS-002638,CONT-0065,1972000.0,2023-04-29,True
CNTR-002639,MPLADS-002639,CONT-0056,900000.0,2023-01-24,True
CNTR-002640,MPLADS-002640,CONT-0093,598000.0,2022-07-10,True
CNTR-002641,MPLADS-002641,CONT-0107,644000.0,2023-07-05,True
CNTR-002642,MPLADS-002642,CONT-0139,396000.0,2023-05-01,True
CNTR-002643,MPLADS-002643,CONT-0264,365000.0,2023-03-26,True
CNTR-002644,MPLADS-002644,CONT-0278,1612000.0,2023-11-24,True
CNTR-002645,MPLADS-002645,CONT-0246,2988000.0,2022-02-22,True
CNTR-002646,MPLADS-002646,CONT-0269,686000.0,2022-07-12,True
CNTR-002647,MPLADS-002647,CONT-0106,450000.0,2023-01-10,True
CNTR-002648,MPLADS-002648,CONT-0073,3019000.0,2023-07-18,True
CNTR-002649,MPLADS-002649,CONT-0216,2192000.0,2023-05-05,True
CNTR-002650,MPLADS-002650,CONT-0079,12638000.0,2022-12-09,True
CNTR-002651,MPLADS-002651,CONT-0274,800000.0,2022-08-14,True
CNTR-002652,MPLADS-002652,CONT-0311,1922000.0,2022-10-09,True
CNTR-002653,MPLADS-002653,CONT-0126,9285000.0,2023-11-30,True
CNTR-002654,MPLADS-002654,CONT-0203,17629000.0,2022-10-30,True
CNTR-002655,MPLADS-002655,CONT-0047,2067000.0,2022-11-28,True
CNTR-002656,MPLADS-002656,CONT-0117,1710000.0,2023-04-22,True
CNTR-002657,MPLADS-002657,CONT-0311,2014000.0,2023-10-19,True
CNTR-002658,MPLADS-002658,CONT-0305,2182000.0,2023-03-31,True
CNTR-002659,MPLADS-002659,CONT-0219,648000.0,2022-08-23,True
CNTR-002660,MPLADS-002660,CONT-0037,671000.0,2022-12-09,True
CNTR-002661,MPLADS-002661,CONT-0119,2497000.0,2023-03-07,True
CNTR-002662,MPLADS-002662,CONT-0293,3435000.0,2022-05-21,True
CNTR-002663,MPLADS-002663,CONT-0233,2337000.0,2023-09-26,True
CNTR-002664,MPLADS-002664,CONT-0195,700000.0,2023-10-19,True
CNTR-002665,MPLADS-002665,CONT-0113,2652000.0,2023-02-21,True
CNTR-002666,MPLADS-002666,CONT-0151,1072000.0,2023-05-07,True
CNTR-002667,MPLADS-002667,CONT-0222,1188000.0,2023-07-14,True
CNTR-002668,MPLADS-002668,CONT-0036,2262000.0,2023-10-11,True
CNTR-002669,MPLADS-002669,CONT-0056,2044000.0,2023-02-01,True
CNTR-002670,MPLADS-002670,CONT-0196,2889000.0,2023-10-25,True
CNTR-002671,MPLADS-002671,CONT-0287,1453000.0,2022-08-06,True
CNTR-002672,MPLADS-002672,CONT-0302,2881000.0,2023-01-29,True
CNTR-002673,MPLADS-002673,CONT-0148,15078000.0,2023-02-17,True
CNTR-002674,MPLADS-002674,CONT-0217,1689000.0,2022-10-12,True
CNTR-002675,MPLADS-002675,CONT-0135,2907000.0,2023-05-07,True
CNTR-002676,MPLADS-002676,CONT-0064,7841000.0,2022-07-15,True
CNTR-002677,MPLADS-002677,CONT-0107,7787000.0,2023-12-24,True
CNTR-002678,MPLADS-002678,CONT-0012,967000.0,2022-08-30,True
CNTR-002679,MPLADS-002679,CONT-0247,10841000.0,2022-05-30,True
CNTR-002680,MPLADS-002680,CONT-0164,337000.0,2023-04-03,True
CNTR-002681,MPLADS-002681,CONT-0001,1378000.0,2023-06-03,True
CNTR-002682,MPLADS-002682,CONT-0022,2469000.0,2022-08-14,True
CNTR-002683,MPLADS-002683,CONT-0086,2564000.0,2022-12-01,True
CNTR-002684,MPLADS-002684,CONT-0286,2614000.0,2023-05-31,True
CNTR-002685,MPLADS-002685,CONT-0208,1735000.0,2022-12-27,True
CNTR-002686,MPLADS-002686,CONT-0268,1215000.0,2023-02-14,True
CNTR-002687,MPLADS-002687,CONT-0201,1911000.0,2022-04-14,True
CNTR-002688,MPLADS-002688,CONT-0223,3138000.0,2023-08-30,True
CNTR-002689,MPLADS-002689,CONT-0252,1092000.0,2022-07-15,True
CNTR-002690,MPLADS-002690,CONT-0300,1468000.0,2022-03-06,True
CNTR-002691,MPLADS-002691,CONT-0237,2427000.0,2023-10-07,True
CNTR-002692,MPLADS-002692,CONT-0058,2466000.0,2022-04-03,True
CNTR-002693,MPLADS-002693,CONT-0246,420000.0,2023-09-05,True
CNTR-002694,MPLADS-002694,CONT-0154,1656000.0,2023-05-24,True
CNTR-002695,MPLADS-002695,CONT-0272,823000.0,2023-12-28,True
CNTR-002696,MPLADS-002696,CONT-0127,506000.0,2022-05-22,True
CNTR-002697,MPLADS-002697,CONT-0250,2026000.0,2022-04-01,True
CNTR-002698,MPLADS-002698,CONT-0083,3283000.0,2022-08-27,True
CNTR-002699,MPLADS-002699,CONT-0046,3093000.0,2023-01-09,True
CNTR-002700,MPLADS-002700,CONT-0222,1129000.0,2022-08-06,True
CNTR-002701,MPLADS-002701,CONT-0212,2876000.0,2022-08-31,True
CNTR-002702,MPLADS-002702,CONT-0239,840000.0,2022-12-21,True
CNTR-002703,MPLADS-002703,CONT-0143,1217000.0,2022-02-04,True
CNTR-002704,MPLADS-002704,CONT-0217,3852000.0,2022-09-20,True
CNTR-002705,MPLADS-002705,CONT-0274,368000.0,2022-07-29,True
CNTR-002706,MPLADS-002706,CONT-0253,2056000.0,2023-06-16,True
CNTR-002707,MPLADS-002707,CONT-0244,3583000.0,2023-05-28,True
CNTR-002708,MPLADS-002708,CONT-0279,686000.0,2023-06-03,True
CNTR-002709,MPLADS-002709,CONT-0277,2394000.0,2023-11-07,True
CNTR-002710,MPLADS-002710,CONT-0169,9345000.0,2023-02-06,True
CNTR-002711,MPLADS-002711,CONT-0156,552000.0,2022-08-24,True
CNTR-002712,MPLADS-002712,CONT-0284,2121000.0,2022-12-04,True
CNTR-002713,MPLADS-002713,CONT-0191,1288000.0,2022-06-05,True
CNTR-002714,MPLADS-002714,CONT-0278,1527000.0,2023-06-30,True
CNTR-002715,MPLADS-002715,CONT-0237,2151000.0,2022-11-30,True
CNTR-002716,MPLADS-002716,CONT-0058,5840000.0,2023-03-18,True
CNTR-002717,MPLADS-002717,CONT-0165,1561000.0,2023-01-09,True
CNTR-002718,MPLADS-002718,CONT-0177,3051000.0,2023-02-26,True
CNTR-002719,MPLADS-002719,CONT-0013,3408000.0,2022-09-25,True
CNTR-002720,MPLADS-002720,CONT-0089,2376000.0,2023-01-03,True
CNTR-002721,MPLADS-002721,CONT-0230,2559000.0,2022-04-01,True
CNTR-002722,MPLADS-002722,CONT-0004,1113000.0,2022-10-14,True
CNTR-002723,MPLADS-002723,CONT-0296,1635000.0,2023-01-03,True
CNTR-002724,MPLADS-002724,CONT-0115,1528000.0,2023-03-31,True
CNTR-002725,MPLADS-002725,CONT-0099,1553000.0,2022-08-06,True
CNTR-002726,MPLADS-002726,CONT-0210,823000.0,2023-03-15,True
CNTR-002727,MPLADS-002727,CONT-0234,56482000.0,2022-05-19,True
CNTR-002728,MPLADS-002728,CONT-0175,2582000.0,2023-08-27,True
CNTR-002729,MPLADS-002729,CONT-0315,2114000.0,2023-03-24,True
CNTR-002730,MPLADS-002730,CONT-0262,11819000.0,2022-05-31,True
CNTR-002731,MPLADS-002731,CONT-0081,1468000.0,2023-10-09,True
CNTR-002732,MPLADS-002732,CONT-0269,3008000.0,2022-03-23,True
CNTR-002733,MPLADS-002733,CONT-0296,17021000.0,2022-07-24,True
CNTR-002734,MPLADS-002734,CONT-0140,11704000.0,2022-08-16,True
CNTR-002735,MPLADS-002735,CONT-0160,12114000.0,2022-06-25,True
CNTR-002736,MPLADS-002736,CONT-0014,1292000.0,2022-09-06,True
CNTR-002737,MPLADS-002737,CONT-0286,15211000.0,2023-09-13,True
CNTR-002738,MPLADS-002738,CONT-0282,1581000.0,2022-05-22,True
CNTR-002739,MPLADS-002739,CONT-0266,12701000.0,2022-03-25,True
CNTR-002740,MPLADS-002740,CONT-0197,12643000.0,2023-09-26,True
CNTR-002741,MPLADS-002741,CONT-0138,2094000.0,2022-11-22,True
CNTR-002742,MPLADS-002742,CONT-0176,2087000.0,2024-01-10,True
CNTR-002743,MPLADS-002743,CONT-0225,1309000.0,2023-06-10,True
CNTR-002744,MPLADS-002744,CONT-0305,2417000.0,2023-06-19,True
CNTR-002745,MPLADS-002745,CONT-0019,12449000.0,2023-07-27,True
CNTR-002746,MPLADS-002746,CONT-0015,2265000.0,2023-08-13,True
CNTR-002747,MPLADS-002747,CONT-0069,1019000.0,2024-01-19,True
CNTR-002748,MPLADS-002748,CONT-0187,1792000.0,2022-07-03,True
CNTR-002749,MPLADS-002749,CONT-0307,560000.0,2023-11-14,True
CNTR-002750,MPLADS-002750,CONT-0062,2062000.0,2022-12-12,True
CNTR-002751,MPLADS-002751,CONT-0317,1006000.0,2022-11-07,True
CNTR-002752,MPLADS-002752,CONT-0078,1563000.0,2022-09-28,True
CNTR-002753,MPLADS-002753,CONT-0171,1522000.0,2022-09-02,True
CNTR-002754,MPLADS-002754,CONT-0002,462000.0,2023-08-06,True
CNTR-002755,MPLADS-002755,CONT-0303,894000.0,2022-05-04,True
CNTR-002756,MPLADS-002756,CONT-0238,3338000.0,2022-02-17,True
CNTR-002757,MPLADS-002757,CONT-0063,1419000.0,2022-08-25,True
CNTR-002758,MPLADS-002758,CONT-0194,2740000.0,2022-12-25,True
CNTR-002759,MPLADS-002759,CONT-0011,8675000.0,2022-04-03,True
CNTR-002760,MPLADS-002760,CONT-0130,1829000.0,2022-12-23,True
CNTR-002761,MPLADS-002761,CONT-0114,1985000.0,2022-08-19,True
CNTR-002762,MPLADS-002762,CONT-0148,1403000.0,2023-04-03,True
CNTR-002763,MPLADS-002763,CONT-0082,723000.0,2023-11-18,True
CNTR-002764,MPLADS-002764,CONT-0252,375000.0,2024-01-06,True
CNTR-002765,MPLADS-002765,CONT-0288,3233000.0,2022-10-12,True
CNTR-002766,MPLADS-002766,CONT-0276,961000.0,2023-07-08,True
CNTR-002767,MPLADS-002767,CONT-0075,8015000.0,2022-11-04,True
CNTR-002768,MPLADS-002768,CONT-0297,8727000.0,2023-11-14,True
CNTR-002769,MPLADS-002769,CONT-0039,686000.0,2022-11-13,True
CNTR-002770,MPLADS-002770,CONT-0054,2056000.0,2022-12-10,True
CNTR-002771,MPLADS-002771,CONT-0250,2301000.0,2023-04-02,True
CNTR-002772,MPLADS-002772,CONT-0116,2108000.0,2023-10-25,True
CNTR-002773,MPLADS-002773,CONT-0292,1990000.0,2023-10-11,True
CNTR-002774,MPLADS-002774,CONT-0142,10207000.0,2023-01-30,True
CNTR-002775,MPLADS-002775,CONT-0276,3033000.0,2023-10-10,True
CNTR-002776,MPLADS-002776,CONT-0050,2707000.0,2023-03-03,True
CNTR-002777,MPLADS-002777,CONT-0181,491000.0,2022-06-02,True
CNTR-002778,MPLADS-002778,CONT-0122,3048000.0,2022-06-17,True
CNTR-002779,MPLADS-002779,CONT-0197,532000.0,2023-12-12,True
CNTR-002780,MPLADS-002780,CONT-0252,422000.0,2022-11-16,True
CNTR-002781,MPLADS-002781,CONT-0043,1393000.0,2022-12-16,True
CNTR-002782,MPLADS-002782,CONT-0245,393000.0,2022-03-27,True
CNTR-002783,MPLADS-002783,CONT-0012,1291000.0,2022-04-01,True
CNTR-002784,MPLADS-002784,CONT-0227,1193000.0,2023-07-25,True
CNTR-002785,MPLADS-002785,CONT-0165,1014000.0,2022-08-12,True
CNTR-002786,MPLADS-002786,CONT-0137,2107000.0,2022-10-13,True
CNTR-002787,MPLADS-002787,CONT-0293,1625000.0,2022-06-11,True
CNTR-002788,MPLADS-002788,CONT-0258,700000.0,2023-12-10,True
CNTR-002789,MPLADS-002789,CONT-0205,1734000.0,2023-08-15,True
CNTR-002790,MPLADS-002790,CONT-0022,15448000.0,2022-07-25,True
CNTR-002791,MPLADS-002791,CONT-0222,2306000.0,2023-04-16,True
CNTR-002792,MPLADS-002792,CONT-0290,2920000.0,2023-07-21,True
CNTR-002793,MPLADS-002793,CONT-0189,9072000.0,2022-05-14,True
CNTR-002794,MPLADS-002794,CONT-0064,12689000.0,2022-10-03,True
CNTR-002795,MPLADS-002795,CONT-0286,1427000.0,2023-01-17,True
CNTR-002796,MPLADS-002796,CONT-0017,1626000.0,2022-05-05,True
CNTR-002797,MPLADS-002797,CONT-0209,3485000.0,2022-02-19,True
CNTR-002798,MPLADS-002798,CONT-0216,327000.0,2022-09-18,True
CNTR-002799,MPLADS-002799,CONT-0067,1980000.0,2023-08-31,True
CNTR-002800,MPLADS-002800,CONT-0227,15281000.0,2022-05-03,True
CNTR-002801,MPLADS-002801,CONT-0121,1993000.0,2023-06-11,True
CNTR-002802,MPLADS-002802,CONT-0049,1694000.0,2023-09-25,True
CNTR-002803,MPLADS-002803,CONT-0256,603000.0,2022-07-02,True
CNTR-002804,MPLADS-002804,CONT-0181,3597000.0,2023-05-09,True
CNTR-002805,MPLADS-002805,CONT-0119,2072000.0,2023-09-03,True
CNTR-002806,MPLADS-002806,CONT-0317,791000.0,2023-01-09,True
CNTR-002807,MPLADS-002807,CONT-0041,794000.0,2022-12-12,True
CNTR-002808,MPLADS-002808,CONT-0230,2969000.0,2022-08-05,True
CNTR-002809,MPLADS-002809,CONT-0193,15137000.0,2023-03-19,True
CNTR-002810,MPLADS-002810,CONT-0172,1267000.0,2022-05-20,True
CNTR-002811,MPLADS-002811,CONT-0094,1949000.0,2023-12-17,True
CNTR-002812,MPLADS-002812,CONT-0072,1481000.0,2023-04-22,True
CNTR-002813,MPLADS-002813,CONT-0229,2357000.0,2023-03-09,True
CNTR-002814,MPLADS-002814,CONT-0214,2032000.0,2023-05-26,True
CNTR-002815,MPLADS-002815,CONT-0230,12237000.0,2022-11-08,True
CNTR-002816,MPLADS-002816,CONT-0169,738000.0,2022-07-28,True
CNTR-002817,MPLADS-002817,CONT-0119,800000.0,2023-02-09,True
CNTR-002818,MPLADS-002818,CONT-0198,1459000.0,2023-01-04,True
CNTR-002819,MPLADS-002819,CONT-0138,3073000.0,2022-08-09,True
CNTR-002820,MPLADS-002820,CONT-0123,12943000.0,2023-10-22,True
CNTR-002821,MPLADS-002821,CONT-0109,2810000.0,2022-09-17,True
CNTR-002822,MPLADS-002822,CONT-0085,914000.0,2022-12-14,True
CNTR-002823,MPLADS-002823,CONT-0305,2421000.0,2024-01-20,True
CNTR-002824,MPLADS-002824,CONT-0057,1399000.0,2023-04-03,True
CNTR-002825,MPLADS-002825,CONT-0157,3296000.0,2023-11-20,True
CNTR-002826,MPLADS-002826,CONT-0150,13158000.0,2022-09-20,True
CNTR-002827,MPLADS-002827,CONT-0055,3056000.0,2022-12-07,True
CNTR-002828,MPLADS-002828,CONT-0295,2261000.0,2022-07-30,True
CNTR-002829,MPLADS-002829,CONT-0137,3128000.0,2023-08-08,True
CNTR-002830,MPLADS-002830,CONT-0119,646000.0,2022-04-22,True
CNTR-002831,MPLADS-002831,CONT-0106,2755000.0,2023-05-20,True
CNTR-002832,MPLADS-002832,CONT-0302,536000.0,2023-10-15,True
CNTR-002833,MPLADS-002833,CONT-0120,2557000.0,2023-05-25,True
CNTR-002834,MPLADS-002834,CONT-0055,2196000.0,2022-04-08,True
CNTR-002835,MPLADS-002835,CONT-0050,613000.0,2023-01-09,True
CNTR-002836,MPLADS-002836,CONT-0302,423000.0,2022-10-08,True
CNTR-002837,MPLADS-002837,CONT-0033,1755000.0,2023-10-06,True
CNTR-002838,MPLADS-002838,CONT-0190,2457000.0,2023-06-15,True
CNTR-002839,MPLADS-002839,CONT-0278,1203000.0,2023-04-28,True
CNTR-002840,MPLADS-002840,CONT-0028,392000.0,2022-06-01,True
CNTR-002841,MPLADS-002841,CONT-0168,1897000.0,2023-10-08,True
CNTR-002842,MPLADS-002842,CONT-0082,1037000.0,2023-08-22,True
CNTR-002843,MPLADS-002843,CONT-0238,1735000.0,2023-04-19,True
CNTR-002844,MPLADS-002844,CONT-0272,2841000.0,2023-11-21,True
CNTR-002845,MPLADS-002845,CONT-0094,3164000.0,2023-12-08,True
CNTR-002846,MPLADS-002846,CONT-0019,3242000.0,2023-10-08,True
CNTR-002847,MPLADS-002847,CONT-0035,1674000.0,2023-05-09,True
CNTR-002848,MPLADS-002848,CONT-0274,630000.0,2022-12-28,True
CNTR-002849,MPLADS-002849,CONT-0318,1687000.0,2023-04-13,True
CNTR-002850,MPLADS-002850,CONT-0231,2914000.0,2022-04-10,True
CNTR-002851,MPLADS-002851,CONT-0215,1058000.0,2023-06-18,True
CNTR-002852,MPLADS-002852,CONT-0318,1754000.0,2023-01-23,True
CNTR-002853,MPLADS-002853,CONT-0169,1675000.0,2023-07-23,True
CNTR-002854,MPLADS-002854,CONT-0271,494000.0,2022-04-25,True
CNTR-002855,MPLADS-002855,CONT-0092,1324000.0,2023-08-07,True
CNTR-002856,MPLADS-002856,CONT-0258,2438000.0,2023-06-21,True
CNTR-002857,MPLADS-002857,CONT-0019,424000.0,2022-09-18,True
CNTR-002858,MPLADS-002858,CONT-0315,1763000.0,2022-04-27,True
CNTR-002859,MPLADS-002859,CONT-0254,1774000.0,2022-08-17,True
CNTR-002860,MPLADS-002860,CONT-0190,2056000.0,2022-11-01,True
CNTR-002861,MPLADS-002861,CONT-0040,2205000.0,2023-07-28,True
CNTR-002862,MPLADS-002862,CONT-0127,688000.0,2022-09-26,True
CNTR-002863,MPLADS-002863,CONT-0082,2368000.0,2022-06-09,True
CNTR-002864,MPLADS-002864,CONT-0254,2225000.0,2023-07-30,True
CNTR-002865,MPLADS-002865,CONT-0139,3362000.0,2023-12-16,True
CNTR-002866,MPLADS-002866,CONT-0015,2845000.0,2024-01-17,True
CNTR-002867,MPLADS-002867,CONT-0257,2626000.0,2024-01-08,True
CNTR-002868,MPLADS-002868,CONT-0135,645000.0,2022-06-04,True
CNTR-002869,MPLADS-002869,CONT-0188,2914000.0,2022-05-12,True
CNTR-002870,MPLADS-002870,CONT-0187,1039000.0,2022-08-18,True
CNTR-002871,MPLADS-002871,CONT-0268,2508000.0,2022-03-24,True
CNTR-002872,MPLADS-002872,CONT-0300,15903000.0,2023-01-07,True
CNTR-002873,MPLADS-002873,CONT-0052,367000.0,2023-12-16,True
CNTR-002874,MPLADS-002874,CONT-0022,11882000.0,2022-03-26,True
CNTR-002875,MPLADS-002875,CONT-0072,2572000.0,2023-07-28,True
CNTR-002876,MPLADS-002876,CONT-0027,1627000.0,2023-04-13,True
CNTR-002877,MPLADS-002877,CONT-0246,705000.0,2023-01-07,True
CNTR-002878,MPLADS-002878,CONT-0107,2287000.0,2022-08-03,True
CNTR-002879,MPLADS-002879,CONT-0115,655000.0,2022-03-12,True
CNTR-002880,MPLADS-002880,CONT-0070,2441000.0,2023-04-09,True
CNTR-002881,MPLADS-002881,CONT-0200,2269000.0,2022-03-04,True
CNTR-002882,MPLADS-002882,CONT-0011,1955000.0,2022-08-15,True
CNTR-002883,MPLADS-002883,CONT-0041,1266000.0,2023-10-10,True
CNTR-002884,MPLADS-002884,CONT-0293,1814000.0,2023-05-28,True
CNTR-002885,MPLADS-002885,CONT-0306,1563000.0,2022-08-18,True
CNTR-002886,MPLADS-002886,CONT-0083,1474000.0,2023-09-14,True
CNTR-002887,MPLADS-002887,CONT-0266,3269000.0,2022-08-15,True
CNTR-002888,MPLADS-002888,CONT-0155,1728000.0,2023-01-03,True
