project_id,fraud_label,is_fraud,is_anomalous,is_hard_negative,risk_level,scenario_type,scenario_name,overall_risk_score,investigation_priority
MPLADS-002629,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002630,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002631,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002632,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002633,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-002634,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-002635,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002636,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002637,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002638,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-002639,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-002640,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002641,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-002642,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-002643,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002644,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002645,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002646,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002647,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-002648,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002649,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002650,1,1,1,0,CRITICAL,GHOST_WORK,GHOST_WORK,85.0,URGENT
MPLADS-002651,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002652,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002653,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002654,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002655,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002656,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002657,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-002658,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002659,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002660,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002661,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002662,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002663,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002664,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002665,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-002666,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002667,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002668,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-002669,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002670,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002671,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002672,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002673,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002674,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002675,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-002676,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002677,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-002678,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-002679,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002680,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-002681,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002682,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002683,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-002684,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002685,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002686,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002687,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002688,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-002689,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002690,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-002691,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-002692,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002693,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-002694,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002695,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002696,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002697,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002698,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002699,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002700,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002701,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002702,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002703,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-002704,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002705,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002706,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002707,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002708,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002709,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-002710,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002711,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002712,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-002713,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002714,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002715,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-002716,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002717,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002718,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002719,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002720,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002721,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002722,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002723,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002724,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002725,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002726,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002727,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002728,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-002729,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002730,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002731,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002732,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002733,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002734,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002735,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002736,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002737,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002738,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002739,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002740,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002741,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002742,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002743,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002744,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002745,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002746,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002747,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002748,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002749,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002750,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002751,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002752,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-002753,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002754,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002755,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002756,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002757,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002758,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002759,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-002760,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002761,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-002762,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002763,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-002764,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002765,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-002766,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002767,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002768,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002769,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002770,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002771,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002772,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002773,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002774,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002775,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002776,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002777,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002778,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002779,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002780,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002781,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002782,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002783,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002784,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002785,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002786,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002787,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002788,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002789,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002790,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002791,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002792,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002793,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002794,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002795,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002796,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002797,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002798,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002799,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002800,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-002801,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002802,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002803,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002804,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002805,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002806,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002807,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002808,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002809,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002810,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002811,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002812,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-002813,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002814,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002815,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-002816,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002817,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002818,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-002819,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002820,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002821,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-002822,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002823,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002824,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002825,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-002826,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002827,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002828,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002829,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002830,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002831,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-002832,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002833,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002834,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002835,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-002836,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002837,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002838,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002839,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002840,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002841,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002842,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002843,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002844,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002845,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002846,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002847,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002848,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002849,1,1,1,0,CRITICAL,GHOST_WORK,GHOST_WORK,85.0,URGENT
MPLADS-002850,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002851,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002852,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002853,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002854,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002855,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002856,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002857,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002858,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002859,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002860,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002861,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002862,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002863,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002864,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002865,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002866,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002867,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002868,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-002869,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002870,1,1,1,0,CRITICAL,GHOST_WORK,GHOST_WORK,85.0,URGENT
MPLADS-002871,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002872,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002873,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002874,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002875,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002876,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-002877,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-002878,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002879,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002880,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002881,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002882,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002883,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002884,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002885,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-002886,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002887,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002888,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002889,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002890,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002891,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-002892,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002893,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002894,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-002895,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
