contract_id,project_id,contractor_id,work_order_amount,original_contract_value,final_contract_value,contract_value_change,contract_amendment_count,amendment_value,extension_count,extension_duration,award_date,original_completion_date,revised_completion_date,contract_delay_days,contractor_capacity,contract_value_to_capacity,external_service_provider_flag,subcontractor_count,subcontractor_value_share,end_period_expenditure_ratio,performance_guarantee_submitted
CNTR-003196,MPLADS-003196,CONT-0191,15847000.0,15847000.0,15583000.0,-0.0167,0,0.0,0,0,2022-12-04,2023-06-18,2023-06-18,0,5000000.0,3.1694,0,1,0.08,0.421,True
CNTR-003197,MPLADS-003197,CONT-0001,876000.0,876000.0,867000.0,-0.0103,0,0.0,0,0,2023-03-16,2023-05-31,2023-05-31,0,5000000.0,0.1752,0,0,0.173,0.483,True
CNTR-003198,MPLADS-003198,CONT-0092,625000.0,625000.0,581000.0,-0.0704,0,0.0,0,0,2022-08-22,2022-11-06,2022-11-06,25,100000000.0,0.0062,0,0,0.277,0.252,True
CNTR-003199,MPLADS-003199,CONT-0395,2014000.0,2014000.0,1853000.0,-0.0799,0,0.0,0,0,2022-03-17,2022-07-31,2022-07-31,0,20000000.0,0.1007,0,2,0.138,0.446,True
CNTR-003200,MPLADS-003200,CONT-0077,835000.0,835000.0,774000.0,-0.0731,0,0.0,0,0,2023-04-22,2023-07-07,2023-07-07,20,20000000.0,0.0418,0,2,0.128,0.382,True
CNTR-003201,MPLADS-003201,CONT-0149,3580000.0,3580000.0,3116000.0,-0.1296,0,0.0,0,0,2022-12-24,2023-07-08,2023-07-08,23,100000000.0,0.0358,0,0,0.072,0.389,True
CNTR-003202,MPLADS-003202,CONT-0042,2520000.0,2520000.0,2539000.0,0.0075,0,19000.0,0,0,2023-07-26,2023-12-19,2023-12-19,19,5000000.0,0.504,0,0,0.167,0.211,True
CNTR-003203,MPLADS-003203,CONT-0331,609000.0,609000.0,544000.0,-0.1067,0,0.0,0,0,2023-03-29,2023-05-14,2023-05-14,0,20000000.0,0.0304,0,0,0.12,0.371,True
CNTR-003204,MPLADS-003204,CONT-0261,346000.0,346000.0,310000.0,-0.104,0,0.0,0,0,2022-09-03,2022-10-19,2022-10-19,33,5000000.0,0.0692,0,0,0.286,0.518,True
CNTR-003205,MPLADS-003205,CONT-0053,520000.0,520000.0,505000.0,-0.0288,0,0.0,0,0,2022-03-04,2022-04-19,2022-04-19,19,20000000.0,0.026,0,1,0.051,0.466,True
CNTR-003206,MPLADS-003206,CONT-0041,2006000.0,2006000.0,2133000.0,0.0633,0,127000.0,0,0,2022-10-31,2023-02-14,2023-02-14,27,20000000.0,0.1003,0,0,0.294,0.458,True
CNTR-003207,MPLADS-003207,CONT-0107,9073000.0,9073000.0,8496000.0,-0.0636,0,0.0,0,0,2023-06-22,2023-11-15,2023-11-15,0,100000000.0,0.0907,0,0,0.082,0.236,True
CNTR-003208,MPLADS-003208,CONT-0254,755000.0,755000.0,724000.0,-0.0411,0,0.0,0,0,2022-03-18,2022-06-02,2022-06-02,0,20000000.0,0.0378,0,1,0.008,0.38,True
CNTR-003209,MPLADS-003209,CONT-0333,1937000.0,1937000.0,1802000.0,-0.0697,0,0.0,0,0,2024-01-01,2024-05-16,2024-05-16,0,100000000.0,0.0194,0,0,0.015,0.163,True
CNTR-003210,MPLADS-003210,CONT-0170,465000.0,465000.0,402000.0,-0.1355,0,0.0,0,0,2023-11-01,2023-12-17,2023-12-17,0,20000000.0,0.0232,0,0,0.244,0.179,True
CNTR-003211,MPLADS-003211,CONT-0276,666000.0,666000.0,590000.0,-0.1141,0,0.0,0,0,2023-08-29,2023-10-14,2023-10-14,22,5000000.0,0.1332,0,1,0.26,0.415,True
CNTR-003212,MPLADS-003212,CONT-0022,1157000.0,1157000.0,1134000.0,-0.0199,0,0.0,0,0,2023-02-05,2023-06-21,2023-06-21,33,5000000.0,0.2314,0,0,0.223,0.503,True
CNTR-003213,MPLADS-003213,CONT-0220,2667000.0,2667000.0,2358000.0,-0.1159,0,0.0,0,0,2023-08-31,2024-02-13,2024-02-13,16,5000000.0,0.5334,0,1,0.127,0.543,True
CNTR-003214,MPLADS-003214,CONT-0203,2260000.0,2260000.0,2128000.0,-0.0584,4,0.0,4,120,2023-08-31,2024-03-14,2024-07-12,630,20000000.0,0.113,0,0,0.235,0.263,True
CNTR-003215,MPLADS-003215,CONT-0037,3416000.0,3416000.0,3235000.0,-0.053,0,0.0,0,0,2022-06-25,2023-01-07,2023-01-07,0,5000000.0,0.6832,0,0,0.048,0.497,True
CNTR-003216,MPLADS-003216,CONT-0029,9373000.0,9373000.0,8945000.0,-0.0457,0,0.0,0,0,2023-01-10,2024-01-31,2024-01-31,8,5000000.0,1.8746,0,0,0.035,0.208,True
CNTR-003217,MPLADS-003217,CONT-0125,2119000.0,2119000.0,1961000.0,-0.0746,0,0.0,0,0,2022-07-14,2022-10-28,2022-10-28,12,5000000.0,0.4238,0,2,0.098,0.498,True
CNTR-003218,MPLADS-003218,CONT-0122,2178000.0,2178000.0,2180000.0,0.0009,0,2000.0,0,0,2022-10-02,2022-11-17,2022-11-17,0,20000000.0,0.1089,0,1,0.009,0.49,True
CNTR-003219,MPLADS-003219,CONT-0201,3237000.0,3237000.0,2827000.0,-0.1267,0,0.0,0,0,2023-03-10,2023-09-22,2023-09-22,5,5000000.0,0.6474,0,0,0.223,0.391,True
CNTR-003220,MPLADS-003220,CONT-0313,1867000.0,1867000.0,1845000.0,-0.0118,0,0.0,0,0,2023-06-13,2023-11-26,2023-11-26,0,5000000.0,0.3734,0,0,0.145,0.426,True
CNTR-003221,MPLADS-003221,CONT-0105,14312000.0,14312000.0,13456000.0,-0.0598,0,0.0,0,0,2024-01-15,2024-06-29,2024-06-29,19,100000000.0,0.1431,0,0,0.039,0.472,True
CNTR-003222,MPLADS-003222,CONT-0234,1687000.0,1687000.0,1766000.0,0.0468,0,79000.0,0,0,2022-05-29,2022-10-12,2022-10-12,14,100000000.0,0.0169,0,1,0.278,0.288,True
CNTR-003223,MPLADS-003223,CONT-0182,527000.0,527000.0,518000.0,-0.0171,0,0.0,0,0,2022-04-05,2022-05-21,2022-05-21,0,20000000.0,0.0264,0,0,0.224,0.16,True
CNTR-003224,MPLADS-003224,CONT-0181,3859000.0,3859000.0,3543000.0,-0.0819,0,0.0,0,0,2023-03-08,2023-09-20,2023-09-20,0,20000000.0,0.193,0,0,0.278,0.295,True
CNTR-003225,MPLADS-003225,CONT-0082,1722000.0,1722000.0,1771000.0,0.0285,0,49000.0,0,0,2023-06-01,2023-10-25,2023-10-25,0,20000000.0,0.0861,0,1,0.04,0.322,True
CNTR-003226,MPLADS-003226,CONT-0300,536000.0,536000.0,504000.0,-0.0597,0,0.0,0,0,2023-03-31,2023-05-16,2023-05-16,16,20000000.0,0.0268,0,0,0.254,0.543,True
CNTR-003227,MPLADS-003227,CONT-0097,9497000.0,9497000.0,9094000.0,-0.0424,0,0.0,0,0,2022-07-19,2023-08-09,2023-08-09,30,20000000.0,0.4748,0,0,0.272,0.535,True
CNTR-003228,MPLADS-003228,CONT-0147,2043000.0,2043000.0,1877000.0,-0.0813,0,0.0,0,0,2022-08-15,2023-02-27,2023-02-27,0,100000000.0,0.0204,0,0,0.108,0.204,True
CNTR-003229,MPLADS-003229,CONT-0102,1601000.0,1601000.0,1654000.0,0.0331,0,53000.0,0,0,2022-07-17,2022-12-10,2022-12-10,30,20000000.0,0.08,0,0,0.231,0.328,True
CNTR-003230,MPLADS-003230,CONT-0014,8052000.0,8052000.0,8272000.0,0.0273,0,220000.0,0,0,2022-07-16,2023-08-06,2023-08-06,0,20000000.0,0.4026,0,0,0.124,0.543,True
CNTR-003231,MPLADS-003231,CONT-0155,11773000.0,11773000.0,15922000.0,0.3524,0,4149000.0,0,0,2022-02-28,2023-03-21,2023-03-21,21,5000000.0,2.3546,0,0,0.199,0.195,True
CNTR-003232,MPLADS-003232,CONT-0258,1189000.0,1189000.0,1120000.0,-0.058,0,0.0,0,0,2023-03-15,2023-07-29,2023-07-29,2,5000000.0,0.2378,0,0,0.079,0.546,True
CNTR-003233,MPLADS-003233,CONT-0217,61121000.0,61121000.0,57198000.0,-0.0642,0,0.0,0,0,2023-07-23,2024-08-12,2024-08-12,0,5000000.0,12.2242,0,2,0.057,0.537,True
CNTR-003234,MPLADS-003234,CONT-0120,1688000.0,1688000.0,1579000.0,-0.0646,0,0.0,0,0,2024-01-23,2024-05-08,2024-05-08,24,5000000.0,0.3376,0,1,0.011,0.156,True
CNTR-003235,MPLADS-003235,CONT-0107,2717000.0,2717000.0,2490000.0,-0.0835,0,0.0,0,0,2023-10-18,2024-05-01,2024-05-01,25,100000000.0,0.0272,0,1,0.193,0.456,True
CNTR-003236,MPLADS-003236,CONT-0373,13638000.0,13638000.0,12029000.0,-0.118,0,0.0,0,0,2023-11-12,2024-12-02,2024-12-02,0,20000000.0,0.6819,0,0,0.085,0.226,True
CNTR-003237,MPLADS-003237,CONT-0074,732000.0,732000.0,741000.0,0.0123,0,9000.0,0,0,2023-07-15,2023-09-29,2023-09-29,0,100000000.0,0.0073,0,0,0.25,0.478,True
CNTR-003238,MPLADS-003238,CONT-0088,10303000.0,10303000.0,9939000.0,-0.0353,0,0.0,0,0,2023-02-15,2024-03-07,2024-03-07,0,5000000.0,2.0606,0,1,0.284,0.305,True
CNTR-003239,MPLADS-003239,CONT-0128,2370000.0,2370000.0,2158000.0,-0.0895,0,0.0,0,0,2022-09-07,2022-10-23,2022-10-23,32,100000000.0,0.0237,0,1,0.26,0.187,True
CNTR-003240,MPLADS-003240,CONT-0094,1746000.0,1746000.0,1568000.0,-0.1019,0,0.0,0,0,2023-08-15,2024-01-08,2024-01-08,2,20000000.0,0.0873,0,2,0.193,0.237,True
CNTR-003241,MPLADS-003241,CONT-0051,2054000.0,2054000.0,1985000.0,-0.0336,0,0.0,0,0,2023-01-29,2023-06-24,2023-06-24,21,5000000.0,0.4108,0,2,0.261,0.345,True
CNTR-003242,MPLADS-003242,CONT-0239,1128000.0,1128000.0,1463000.0,0.297,0,335000.0,0,0,2023-06-10,2023-08-25,2023-08-25,12,100000000.0,0.0113,0,0,0.019,0.494,True
CNTR-003243,MPLADS-003243,CONT-0142,2326000.0,2326000.0,2318000.0,-0.0034,0,0.0,0,0,2023-02-01,2023-06-27,2023-06-27,12,100000000.0,0.0233,0,1,0.239,0.514,True
CNTR-003244,MPLADS-003244,CONT-0316,3098000.0,3098000.0,3022000.0,-0.0245,0,0.0,0,0,2022-08-31,2023-03-15,2023-03-15,0,5000000.0,0.6196,0,0,0.089,0.528,True
CNTR-003245,MPLADS-003245,CONT-0091,399000.0,399000.0,363000.0,-0.0902,0,0.0,0,0,2023-09-30,2023-11-15,2023-11-15,0,5000000.0,0.0798,0,0,0.276,0.448,True
CNTR-003246,MPLADS-003246,CONT-0398,630000.0,630000.0,665000.0,0.0556,0,35000.0,0,0,2023-04-15,2023-05-31,2023-05-31,25,5000000.0,0.126,0,0,0.229,0.179,True
CNTR-003247,MPLADS-003247,CONT-0049,1935000.0,1935000.0,1980000.0,0.0233,0,45000.0,0,0,2023-02-10,2023-07-26,2023-07-26,12,5000000.0,0.387,0,0,0.071,0.193,True
CNTR-003248,MPLADS-003248,CONT-0099,801000.0,801000.0,814000.0,0.0162,0,13000.0,0,0,2022-09-30,2022-12-15,2022-12-15,18,100000000.0,0.008,0,0,0.103,0.385,True
CNTR-003249,MPLADS-003249,CONT-0398,503000.0,503000.0,494000.0,-0.0179,0,0.0,0,0,2022-06-04,2022-07-20,2022-07-20,0,5000000.0,0.1006,0,0,0.126,0.372,True
CNTR-003250,MPLADS-003250,CONT-0357,559000.0,559000.0,560000.0,0.0018,0,1000.0,0,0,2023-07-15,2023-08-30,2023-08-30,26,5000000.0,0.1118,0,0,0.026,0.296,True
CNTR-003251,MPLADS-003251,CONT-0088,1544000.0,1544000.0,1459000.0,-0.0551,0,0.0,0,0,2022-08-02,2022-12-16,2022-12-16,0,5000000.0,0.3088,0,2,0.22,0.494,True
CNTR-003252,MPLADS-003252,CONT-0301,15246000.0,15246000.0,14705000.0,-0.0355,0,0.0,0,0,2023-12-19,2025-01-08,2025-01-08,0,5000000.0,3.0492,0,2,0.132,0.272,True
CNTR-003253,MPLADS-003253,CONT-0118,1724000.0,1724000.0,1646000.0,-0.0452,0,0.0,0,0,2022-06-06,2022-09-20,2022-09-20,0,20000000.0,0.0862,0,0,0.082,0.511,True
CNTR-003254,MPLADS-003254,CONT-0107,2323000.0,2323000.0,2075000.0,-0.1068,0,0.0,0,0,2023-12-01,2024-04-25,2024-04-25,33,100000000.0,0.0232,0,2,0.092,0.255,True
CNTR-003255,MPLADS-003255,CONT-0152,2643000.0,2643000.0,2491000.0,-0.0575,0,0.0,0,0,2023-08-09,2024-01-02,2024-01-02,0,5000000.0,0.5286,0,0,0.156,0.207,True
CNTR-003256,MPLADS-003256,CONT-0276,3368000.0,3368000.0,2958000.0,-0.1217,0,0.0,0,0,2023-08-18,2024-01-31,2024-01-31,5,5000000.0,0.6736,0,0,0.253,0.393,True
CNTR-003257,MPLADS-003257,CONT-0252,2395000.0,2395000.0,2316000.0,-0.033,0,0.0,0,0,2023-12-28,2024-07-11,2024-07-11,23,20000000.0,0.1198,0,1,0.069,0.328,True
CNTR-003258,MPLADS-003258,CONT-0096,2485000.0,2485000.0,2390000.0,-0.0382,0,0.0,0,0,2023-04-05,2023-09-18,2023-09-18,11,100000000.0,0.0248,0,0,0.013,0.395,True
CNTR-003259,MPLADS-003259,CONT-0386,1483000.0,1483000.0,1377000.0,-0.0715,0,0.0,0,0,2023-08-07,2023-12-21,2023-12-21,6,100000000.0,0.0148,0,0,0.064,0.243,True
CNTR-003260,MPLADS-003260,CONT-0160,1881000.0,1881000.0,1861000.0,-0.0106,0,0.0,0,0,2022-03-17,2022-07-01,2022-07-01,29,20000000.0,0.094,0,0,0.006,0.533,True
CNTR-003261,MPLADS-003261,CONT-0089,591000.0,591000.0,878000.0,0.4856,0,287000.0,0,0,2022-11-02,2022-12-18,2022-12-18,5,20000000.0,0.0296,0,1,0.206,0.203,True
CNTR-003262,MPLADS-003262,CONT-0276,550000.0,550000.0,520000.0,-0.0545,0,0.0,0,0,2022-05-18,2022-07-03,2022-07-03,0,5000000.0,0.11,0,0,0.072,0.258,True
CNTR-003263,MPLADS-003263,CONT-0214,1757000.0,1757000.0,1686000.0,-0.0404,0,0.0,0,0,2023-01-10,2023-04-26,2023-04-26,15,20000000.0,0.0878,0,0,0.204,0.522,True
CNTR-003264,MPLADS-003264,CONT-0130,12113000.0,12113000.0,10829000.0,-0.106,0,0.0,0,0,2023-11-18,2024-12-08,2024-12-08,22,100000000.0,0.1211,0,0,0.283,0.384,True
CNTR-003265,MPLADS-003265,CONT-0197,2319000.0,2319000.0,2321000.0,0.0009,0,2000.0,0,0,2023-10-09,2024-03-03,2024-03-03,18,5000000.0,0.4638,0,0,0.075,0.267,True
CNTR-003266,MPLADS-003266,CONT-0050,1617000.0,1617000.0,1407000.0,-0.1299,0,0.0,0,0,2023-01-31,2023-06-26,2023-06-26,19,100000000.0,0.0162,0,0,0.25,0.478,True
CNTR-003267,MPLADS-003267,CONT-0098,2676000.0,2676000.0,2774000.0,0.0366,0,98000.0,0,0,2023-01-08,2023-06-23,2023-06-23,15,100000000.0,0.0268,0,1,0.228,0.283,True
CNTR-003268,MPLADS-003268,CONT-0235,1845000.0,1845000.0,1839000.0,-0.0033,0,0.0,0,0,2022-05-01,2022-08-15,2022-08-15,13,5000000.0,0.369,0,2,0.092,0.151,True
CNTR-003269,MPLADS-003269,CONT-0006,3989000.0,3989000.0,3864000.0,-0.0313,0,0.0,0,0,2022-03-11,2022-09-23,2022-09-23,30,5000000.0,0.7978,0,0,0.259,0.329,True
CNTR-003270,MPLADS-003270,CONT-0057,1292000.0,1292000.0,1225000.0,-0.0519,0,0.0,0,0,2022-12-16,2023-04-01,2023-04-01,19,100000000.0,0.0129,0,0,0.021,0.47,True
CNTR-003271,MPLADS-003271,CONT-0075,3418000.0,3418000.0,2888000.0,-0.1551,0,0.0,0,0,2022-04-24,2022-11-06,2022-11-06,8,5000000.0,0.6836,0,0,0.016,0.486,True
CNTR-003272,MPLADS-003272,CONT-0001,2092000.0,2092000.0,2012000.0,-0.0382,0,0.0,0,0,2022-05-19,2022-10-12,2022-10-12,23,5000000.0,0.4184,0,1,0.264,0.256,True
CNTR-003273,MPLADS-003273,CONT-0270,14550000.0,14550000.0,14029000.0,-0.0358,0,0.0,0,0,2023-02-11,2024-03-03,2024-03-03,0,100000000.0,0.1455,0,1,0.22,0.354,True
CNTR-003274,MPLADS-003274,CONT-0375,3164000.0,3164000.0,2990000.0,-0.055,0,0.0,0,0,2023-04-13,2023-09-26,2023-09-26,0,5000000.0,0.6328,0,2,0.202,0.169,True
CNTR-003275,MPLADS-003275,CONT-0099,2630000.0,2630000.0,2558000.0,-0.0274,0,0.0,0,0,2023-04-18,2023-10-31,2023-10-31,0,100000000.0,0.0263,0,0,0.082,0.507,True
CNTR-003276,MPLADS-003276,CONT-0381,14549000.0,14549000.0,13826000.0,-0.0497,0,0.0,0,0,2022-08-05,2023-08-26,2023-08-26,5,20000000.0,0.7274,0,0,0.079,0.508,True
CNTR-003277,MPLADS-003277,CONT-0317,1047000.0,1047000.0,1475000.0,0.4088,0,428000.0,0,0,2022-04-11,2022-06-26,2022-06-26,9,5000000.0,0.2094,0,0,0.217,0.203,True
CNTR-003278,MPLADS-003278,CONT-0173,785000.0,785000.0,767000.0,-0.0229,0,0.0,0,0,2023-05-01,2023-07-16,2023-07-16,0,100000000.0,0.0078,0,0,0.189,0.178,True
CNTR-003279,MPLADS-003279,CONT-0314,1939000.0,1939000.0,2018000.0,0.0407,0,79000.0,0,0,2023-04-04,2023-07-19,2023-07-19,0,5000000.0,0.3878,0,0,0.171,0.238,True
CNTR-003280,MPLADS-003280,CONT-0271,16313000.0,16313000.0,14022000.0,-0.1404,0,0.0,0,0,2023-06-09,2024-06-29,2024-06-29,17,100000000.0,0.1631,0,0,0.193,0.177,True
CNTR-003281,MPLADS-003281,CONT-0399,1111000.0,1111000.0,1037000.0,-0.0666,0,0.0,0,0,2023-08-09,2023-10-24,2023-10-24,1,20000000.0,0.0556,0,0,0.167,0.277,True
CNTR-003282,MPLADS-003282,CONT-0324,1507000.0,1507000.0,1400000.0,-0.071,0,0.0,0,0,2022-08-24,2023-01-07,2023-01-07,0,20000000.0,0.0754,0,1,0.265,0.305,True
CNTR-003283,MPLADS-003283,CONT-0088,1790000.0,1790000.0,1676000.0,-0.0637,0,0.0,0,0,2023-02-12,2023-07-08,2023-07-08,26,5000000.0,0.358,0,0,0.197,0.155,True
CNTR-003284,MPLADS-003284,CONT-0295,3864000.0,3864000.0,2383000.0,-0.3833,0,0.0,0,0,2022-08-10,2023-02-22,2023-02-22,11,20000000.0,0.1932,0,0,0.206,0.308,True
CNTR-003285,MPLADS-003285,CONT-0395,1390000.0,1390000.0,1435000.0,0.0324,0,45000.0,0,0,2023-11-21,2024-04-05,2024-04-05,27,20000000.0,0.0695,0,0,0.222,0.24,True
CNTR-003286,MPLADS-003286,CONT-0315,14028000.0,14028000.0,12210000.0,-0.1296,0,0.0,0,0,2023-05-11,2024-05-31,2024-05-31,11,5000000.0,2.8056,0,0,0.082,0.542,True
CNTR-003287,MPLADS-003287,CONT-0051,983000.0,983000.0,947000.0,-0.0366,0,0.0,0,0,2023-11-10,2024-01-25,2024-01-25,0,5000000.0,0.1966,0,0,0.053,0.339,True
CNTR-003288,MPLADS-003288,CONT-0105,2549000.0,2549000.0,2252000.0,-0.1165,0,0.0,0,0,2022-07-21,2023-02-02,2023-02-02,11,100000000.0,0.0255,0,0,0.157,0.518,True
CNTR-003289,MPLADS-003289,CONT-0238,10491000.0,10491000.0,10328000.0,-0.0155,0,0.0,0,0,2022-07-24,2023-08-14,2023-08-14,3,5000000.0,2.0982,0,0,0.105,0.518,True
CNTR-003290,MPLADS-003290,CONT-0096,17456000.0,17456000.0,16569000.0,-0.0508,0,0.0,0,0,2023-10-05,2024-04-18,2024-04-18,4,100000000.0,0.1746,0,0,0.272,0.206,True
CNTR-003291,MPLADS-003291,CONT-0143,376000.0,376000.0,378000.0,0.0053,0,2000.0,0,0,2023-06-26,2023-08-11,2023-08-11,26,5000000.0,0.0752,0,0,0.295,0.456,True
CNTR-003292,MPLADS-003292,CONT-0253,2074000.0,2074000.0,1941000.0,-0.0641,0,0.0,0,0,2022-10-09,2023-01-23,2023-01-23,30,20000000.0,0.1037,0,0,0.224,0.219,True
CNTR-003293,MPLADS-003293,CONT-0110,344000.0,344000.0,568000.0,0.6512,0,224000.0,0,0,2023-06-16,2023-08-01,2023-08-01,22,5000000.0,0.0688,0,1,0.107,0.216,True
CNTR-003294,MPLADS-003294,CONT-0375,1785000.0,1785000.0,1793000.0,0.0045,0,8000.0,0,0,2023-06-19,2023-11-12,2023-11-12,12,5000000.0,0.357,0,0,0.265,0.549,True
CNTR-003295,MPLADS-003295,CONT-0171,1619000.0,1619000.0,1498000.0,-0.0747,0,0.0,0,0,2022-06-19,2022-10-03,2022-10-03,11,20000000.0,0.0809,0,0,0.11,0.212,True
CNTR-003296,MPLADS-003296,CONT-0077,871000.0,871000.0,746000.0,-0.1435,0,0.0,0,0,2023-04-19,2023-07-04,2023-07-04,0,20000000.0,0.0436,0,0,0.259,0.446,True
CNTR-003297,MPLADS-003297,CONT-0313,9836000.0,9836000.0,9042000.0,-0.0807,0,0.0,0,0,2022-08-27,2023-09-17,2023-09-17,0,5000000.0,1.9672,0,1,0.2,0.482,True
CNTR-003298,MPLADS-003298,CONT-0349,540000.0,540000.0,500000.0,-0.0741,0,0.0,0,0,2023-12-29,2024-02-13,2024-02-13,10,5000000.0,0.108,0,1,0.297,0.495,True
CNTR-003299,MPLADS-003299,CONT-0121,1492000.0,1492000.0,2238000.0,0.5,0,746000.0,0,0,2022-10-02,2023-01-16,2023-01-16,32,20000000.0,0.0746,0,1,0.23,0.353,True
CNTR-003300,MPLADS-003300,CONT-0391,3860000.0,3860000.0,3423000.0,-0.1132,0,0.0,0,0,2023-12-03,2024-06-16,2024-06-16,5,20000000.0,0.193,0,1,0.112,0.278,True
CNTR-003301,MPLADS-003301,CONT-0179,2073000.0,2073000.0,1995000.0,-0.0376,0,0.0,0,0,2022-06-14,2022-10-28,2022-10-28,29,20000000.0,0.1036,0,1,0.267,0.255,True
CNTR-003302,MPLADS-003302,CONT-0086,1760000.0,1760000.0,1758000.0,-0.0011,0,0.0,0,0,2022-08-29,2023-01-22,2023-01-22,14,5000000.0,0.352,0,1,0.119,0.282,True
CNTR-003303,MPLADS-003303,CONT-0390,12949000.0,12949000.0,12039000.0,-0.0703,0,0.0,0,0,2022-03-20,2023-04-10,2023-04-10,34,5000000.0,2.5898,0,2,0.143,0.195,True
CNTR-003304,MPLADS-003304,CONT-0079,3756000.0,3756000.0,3482000.0,-0.0729,0,0.0,0,0,2024-01-02,2024-07-16,2024-07-16,30,5000000.0,0.7512,0,0,0.031,0.165,True
CNTR-003305,MPLADS-003305,CONT-0346,15946000.0,15946000.0,15924000.0,-0.0014,4,0.0,4,120,2022-03-06,2023-03-27,2023-07-25,800,20000000.0,0.7973,0,0,0.21,0.243,True
CNTR-003306,MPLADS-003306,CONT-0319,2949000.0,2949000.0,2949000.0,0.0,0,0.0,0,0,2022-04-01,2022-09-14,2022-09-14,16,100000000.0,0.0295,0,0,0.247,0.342,True
CNTR-003307,MPLADS-003307,CONT-0393,840000.0,840000.0,762000.0,-0.0929,0,0.0,0,0,2022-08-02,2022-10-17,2022-10-17,0,100000000.0,0.0084,0,1,0.156,0.179,True
CNTR-003308,MPLADS-003308,CONT-0351,9421000.0,9421000.0,9081000.0,-0.0361,2,0.0,2,60,2022-09-10,2023-10-01,2023-11-30,800,5000000.0,1.8842,0,0,0.201,0.494,True
CNTR-003309,MPLADS-003309,CONT-0252,8746000.0,8746000.0,9143000.0,0.0454,0,397000.0,0,0,2023-08-20,2024-09-09,2024-09-09,11,20000000.0,0.4373,0,2,0.054,0.287,True
CNTR-003310,MPLADS-003310,CONT-0384,1932000.0,1932000.0,1990000.0,0.03,0,58000.0,0,0,2023-12-30,2024-06-13,2024-06-13,2,5000000.0,0.3864,0,2,0.26,0.409,True
CNTR-003311,MPLADS-003311,CONT-0285,1695000.0,1695000.0,1633000.0,-0.0366,0,0.0,0,0,2023-07-06,2023-12-19,2023-12-19,19,20000000.0,0.0848,0,0,0.117,0.451,True
CNTR-003312,MPLADS-003312,CONT-0283,16736000.0,16736000.0,15137000.0,-0.0955,3,0.0,3,90,2023-11-27,2024-12-17,2025-03-17,1200,100000000.0,0.1674,0,2,0.16,0.351,True
CNTR-003313,MPLADS-003313,CONT-0059,1619000.0,1619000.0,1485000.0,-0.0828,0,0.0,0,0,2023-06-20,2023-10-04,2023-10-04,0,5000000.0,0.3238,0,0,0.044,0.232,True
CNTR-003314,MPLADS-003314,CONT-0385,2162000.0,2162000.0,2020000.0,-0.0657,0,0.0,0,0,2023-04-09,2023-09-22,2023-09-22,28,20000000.0,0.1081,0,0,0.066,0.548,True
CNTR-003315,MPLADS-003315,CONT-0105,658000.0,658000.0,583000.0,-0.114,0,0.0,0,0,2022-07-18,2022-09-02,2022-09-02,6,100000000.0,0.0066,0,0,0.265,0.224,True
CNTR-003316,MPLADS-003316,CONT-0312,3018000.0,3018000.0,4652000.0,0.5414,0,1634000.0,0,0,2023-02-11,2023-07-07,2023-07-07,19,100000000.0,0.0302,0,0,0.186,0.35,True
CNTR-003317,MPLADS-003317,CONT-0180,2523000.0,2523000.0,2320000.0,-0.0805,0,0.0,0,0,2023-02-18,2023-08-03,2023-08-03,0,20000000.0,0.1262,0,2,0.128,0.462,True
CNTR-003318,MPLADS-003318,CONT-0384,13898000.0,13898000.0,13556000.0,-0.0246,0,0.0,0,0,2023-09-24,2024-10-14,2024-10-14,5,5000000.0,2.7796,0,0,0.208,0.508,True
CNTR-003319,MPLADS-003319,CONT-0011,1753000.0,1753000.0,1679000.0,-0.0422,0,0.0,0,0,2023-04-08,2023-08-22,2023-08-22,10,5000000.0,0.3506,0,0,0.266,0.247,True
CNTR-003320,MPLADS-003320,CONT-0235,3731000.0,3731000.0,3615000.0,-0.0311,0,0.0,0,0,2023-03-31,2023-10-13,2023-10-13,0,5000000.0,0.7462,0,0,0.066,0.47,True
CNTR-003321,MPLADS-003321,CONT-0088,2910000.0,2910000.0,2664000.0,-0.0845,0,0.0,0,0,2022-11-11,2023-05-26,2023-05-26,0,5000000.0,0.582,0,1,0.11,0.518,True
CNTR-003322,MPLADS-003322,CONT-0178,2150000.0,2150000.0,2054000.0,-0.0447,0,0.0,0,0,2023-11-29,2024-04-23,2024-04-23,0,5000000.0,0.43,0,0,0.232,0.189,True
CNTR-003323,MPLADS-003323,CONT-0346,42550000.0,42550000.0,39271000.0,-0.0771,0,0.0,0,0,2022-10-22,2023-11-12,2023-11-12,0,20000000.0,2.1275,0,1,0.077,0.506,True
CNTR-003324,MPLADS-003324,CONT-0163,1711000.0,1711000.0,1751000.0,0.0234,0,40000.0,0,0,2023-06-29,2023-10-13,2023-10-13,26,5000000.0,0.3422,0,0,0.149,0.515,True
CNTR-003325,MPLADS-003325,CONT-0204,1520000.0,1520000.0,1436000.0,-0.0553,0,0.0,0,0,2023-04-19,2023-09-02,2023-09-02,6,20000000.0,0.076,0,2,0.189,0.369,True
CNTR-003326,MPLADS-003326,CONT-0032,3007000.0,3007000.0,4019000.0,0.3365,0,1012000.0,0,0,2022-08-28,2023-01-21,2023-01-21,14,5000000.0,0.6014,0,0,0.044,0.491,True
