document_id,project_id,administrative_sanction,technical_sanction,dpr,work_order,measurement_book,utilization_certificate,completion_certificate,geo_tagged_photos,photo_count,required_document_count,available_document_count,missing_document_ratio,document_exists_flag,document_type,document_date,document_amount,document_entity,document_project_reference,document_database_match_score,document_amount_mismatch,document_date_mismatch,document_entity_mismatch,document_duplicate_hash,document_version_count,document_tampering_flag,ocr_confidence_score,data_completeness_score,missing_field_count,missing_critical_field_flag,data_validation_status,data_source,source_system,last_updated_timestamp,record_update_count,late_data_submission_flag,inconsistent_record_flag,cross_source_mismatch_flag,asset_id,asset_created_flag,asset_register_entry_flag,asset_location,asset_latitude,asset_longitude,asset_photo_available,asset_photo_date,asset_photo_count,asset_status,asset_verification_status,asset_project_link_match,asset_geo_consistency,asset_completion_evidence_score
DOC-002704,MPLADS-002704,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-09-07,2349000.0,BIH-District-14 - Panchayati Raj Institution (PRI),MPLADS-002704,0.98,0,0,0,SHA256-ad450d7df403,1,0,0.888,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.750296+00:00,3,0,0,0,ASSET-002704,0,0,RAJ-District-48 Sector 13,25.70951,75.66806,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002705,MPLADS-002705,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-06-12,784000.0,MAH-District-29 - Panchayati Raj Institution (PRI),MPLADS-002705,0.98,0,0,0,SHA256-604483fb7e96,1,0,0.989,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.750601+00:00,3,0,0,0,ASSET-002705,0,0,RAJ-District-10 Sector 13,27.40764,71.36115,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002706,MPLADS-002706,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-04-12,3469000.0,BIH-District-34 - Water Supply & Sewerage Board,MPLADS-002706,0.98,0,0,0,SHA256-eccd215f9247,1,0,0.987,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.750899+00:00,3,0,0,0,ASSET-002706,0,0,KAR-District-05 Sector 3,18.08329,74.20962,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002707,MPLADS-002707,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-04-14,2163000.0,CHH-District-23 - Panchayati Raj Institution (PRI),MPLADS-002707,0.98,0,0,0,SHA256-a590b103a048,1,0,0.911,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.751214+00:00,3,0,0,0,ASSET-002707,0,0,GUJ-District-07 Sector 2,21.36196,74.32357,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002708,MPLADS-002708,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-12-03,3254000.0,BIH-District-05 - Water Supply & Sewerage Board,MPLADS-002708,0.98,0,0,0,SHA256-3e1f07eb4867,1,0,0.966,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.751517+00:00,3,0,0,0,ASSET-002708,0,0,RAJ-District-06 Sector 5,28.16658,70.04134,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002709,MPLADS-002709,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-04-13,3929000.0,GUJ-District-04 - Panchayati Raj Institution (PRI),MPLADS-002709,0.98,0,0,0,SHA256-fe5198f993e4,1,0,0.89,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.751829+00:00,3,0,0,0,ASSET-002709,0,0,UTT-District-21 Sector 4,29.80496,83.6362,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002710,MPLADS-002710,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-11-14,2100000.0,RAJ-District-16 - Panchayati Raj Institution (PRI),MPLADS-002710,0.98,0,0,0,SHA256-4d136efba8a5,1,0,0.982,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.752151+00:00,3,0,0,0,ASSET-002710,1,1,RAJ-District-21 Sector 6,26.90168,74.63089,1,2024-05-06,6,OPERATIONAL,VERIFIED,1,1,1.0
DOC-002711,MPLADS-002711,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-07-03,2664000.0,AND-District-10 - Panchayati Raj Institution (PRI),MPLADS-002711,0.98,0,0,0,SHA256-782e36583324,1,0,0.916,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.752441+00:00,3,0,0,0,ASSET-002711,0,0,MAD-District-25 Sector 13,26.07026,76.89703,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002712,MPLADS-002712,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-09-23,3378000.0,WES-District-08 - Rural Development Department (RDD),MPLADS-002712,0.98,0,0,0,SHA256-7798e6158669,5,0,0.897,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.752757+00:00,3,1,0,0,ASSET-002712,0,0,KER-District-12 Sector 10,9.56509,75.03355,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002713,MPLADS-002713,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-01-30,2140000.0,KAR-District-05 - Public Works Department (PWD),MPLADS-002713,0.98,0,0,0,SHA256-e57dda7ffdde,1,0,0.95,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.753079+00:00,3,0,0,0,ASSET-002713,0,0,AND-District-08 Sector 5,17.55354,76.52794,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002714,MPLADS-002714,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-07-02,1618000.0,KAR-District-24 - Panchayati Raj Institution (PRI),MPLADS-002714,0.98,0,0,0,SHA256-5706dc95e8fe,1,0,0.958,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.753374+00:00,3,0,0,0,ASSET-002714,0,0,CHH-District-06 Sector 12,21.60432,81.37248,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002715,MPLADS-002715,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-05-03,1739000.0,RAJ-District-18 - Panchayati Raj Institution (PRI),MPLADS-002715,0.98,0,0,0,SHA256-f867f7024a03,1,0,0.971,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.753696+00:00,3,0,0,0,ASSET-002715,0,0,ASS-District-17 Sector 1,26.88406,95.08597,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002716,MPLADS-002716,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-07-16,1898000.0,CHH-District-04 - Water Supply & Sewerage Board,MPLADS-002716,0.98,0,0,0,SHA256-ab479055bd12,1,0,0.962,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.754014+00:00,3,0,0,0,ASSET-002716,0,0,ASS-District-04 Sector 4,24.57671,91.94043,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002717,MPLADS-002717,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-05-07,2252000.0,KAR-District-01 - Water Supply & Sewerage Board,MPLADS-002717,0.98,0,0,0,SHA256-d9b6df95965d,1,0,0.944,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.754310+00:00,3,0,0,0,ASSET-002717,1,1,ASS-District-14 Sector 9,26.34572,92.1476,1,2023-12-01,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-002718,MPLADS-002718,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-02-18,2583000.0,AND-District-19 - Rural Development Department (RDD),MPLADS-002718,0.98,0,0,0,SHA256-8027a6a3d9de,1,0,0.939,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.754634+00:00,3,0,0,0,ASSET-002718,1,1,BIH-District-29 Sector 9,27.36444,83.46664,1,2022-09-01,3,OPERATIONAL,VERIFIED,1,1,1.0
DOC-002719,MPLADS-002719,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-01-15,9938000.0,GUJ-District-06 - Panchayati Raj Institution (PRI),MPLADS-002719,0.98,0,0,0,SHA256-8d473207ba48,1,0,0.942,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.754962+00:00,3,0,0,0,ASSET-002719,0,0,HAR-District-04 Sector 12,28.70137,76.6022,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002720,MPLADS-002720,True,True,True,True,False,True,True,True,5,5,4,0.2,1,PDF_BUNDLE,2023-09-30,10575000.0,ODI-District-15 - Public Works Department (PWD),MPLADS-002720,0.65,0,0,0,SHA256-91953fbda654,1,0,0.949,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.755296+00:00,3,0,1,0,ASSET-002720,0,0,ODI-District-22 Sector 9,19.10172,87.13541,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002721,MPLADS-002721,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-01-17,3568000.0,UTT-District-62 - Panchayati Raj Institution (PRI),MPLADS-002721,0.98,0,0,0,SHA256-21b6e1d79223,1,0,0.908,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.755610+00:00,3,0,0,0,ASSET-002721,0,0,TAM-District-10 Sector 10,8.17366,77.2957,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002722,MPLADS-002722,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-05-22,3098000.0,KAR-District-29 - Public Works Department (PWD),MPLADS-002722,0.98,0,0,0,SHA256-16ce82b9b36d,1,0,0.973,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.755906+00:00,3,0,0,0,ASSET-002722,0,0,ASS-District-10 Sector 11,24.82364,91.23809,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002723,MPLADS-002723,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-08-04,11698000.0,RAJ-District-29 - Municipal Corporation (MC),MPLADS-002723,0.98,0,0,0,SHA256-09429531f5d6,1,0,0.966,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.756239+00:00,3,0,0,0,ASSET-002723,1,1,MAD-District-51 Sector 9,22.64611,76.87359,1,2023-09-25,4,OPERATIONAL,VERIFIED,1,1,1.0
DOC-002724,MPLADS-002724,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-10-23,10640000.0,ODI-District-04 - Rural Development Department (RDD),MPLADS-002724,0.98,0,0,0,SHA256-c82bc9d1131a,1,0,0.91,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.756565+00:00,3,0,0,0,ASSET-002724,0,0,ASS-District-07 Sector 9,25.56248,93.58549,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002725,MPLADS-002725,True,True,True,True,False,True,True,True,3,5,4,0.2,1,PDF_BUNDLE,2023-06-11,2033000.0,GUJ-District-21 - Public Works Department (PWD),MPLADS-002725,0.65,0,0,0,SHA256-dbbabc57fa5e,1,0,0.948,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.756863+00:00,3,0,1,0,ASSET-002725,0,0,RAJ-District-45 Sector 9,24.33313,70.30047,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002726,MPLADS-002726,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-07-07,1970000.0,TAM-District-24 - Water Supply & Sewerage Board,MPLADS-002726,0.98,0,0,0,SHA256-dcf0d4cb3f43,1,0,0.985,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.757179+00:00,3,0,0,0,ASSET-002726,1,1,TEL-District-17 Sector 13,18.10902,79.49825,1,2023-11-22,6,OPERATIONAL,VERIFIED,1,1,1.0
DOC-002727,MPLADS-002727,True,True,True,True,False,True,True,True,3,5,4,0.2,1,PDF_BUNDLE,2023-05-09,1170000.0,MAD-District-37 - Public Works Department (PWD),MPLADS-002727,0.65,0,0,0,SHA256-f6a4dd3dd0af,1,0,0.936,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.757505+00:00,3,0,1,0,ASSET-002727,0,0,WES-District-13 Sector 13,22.28421,85.82163,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002728,MPLADS-002728,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-05-25,3053000.0,ODI-District-28 - Municipal Corporation (MC),MPLADS-002728,0.98,0,0,0,SHA256-bc4fb31ae0ac,1,0,0.968,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.757813+00:00,3,0,0,0,ASSET-002728,0,0,RAJ-District-26 Sector 14,25.08797,75.21313,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002729,MPLADS-002729,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-09-21,2549000.0,MAD-District-08 - Public Works Department (PWD),MPLADS-002729,0.98,0,0,0,SHA256-b1aac67103e8,1,0,0.977,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.758136+00:00,3,0,0,0,ASSET-002729,0,0,UTT-District-70 Sector 12,26.64944,82.93263,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002730,MPLADS-002730,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-02-22,11109000.0,WES-District-03 - Rural Development Department (RDD),MPLADS-002730,0.98,0,0,0,SHA256-95bf1c952fc8,1,0,0.961,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.758455+00:00,3,0,0,0,ASSET-002730,0,0,GUJ-District-10 Sector 1,23.24647,73.64042,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002731,MPLADS-002731,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-02-25,9532000.0,PUN-District-01 - Rural Development Department (RDD),MPLADS-002731,0.98,0,0,0,SHA256-5ee7c53e354a,1,0,0.947,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.758766+00:00,3,0,0,0,ASSET-002731,0,0,UTT-District-63 Sector 9,24.57607,78.78107,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002732,MPLADS-002732,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-09-07,11872000.0,HAR-District-17 - Municipal Corporation (MC),MPLADS-002732,0.98,0,0,0,SHA256-c2517541aa4e,1,0,0.902,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.759086+00:00,3,0,0,0,ASSET-002732,0,0,UTT-District-20 Sector 4,27.40352,78.99475,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002733,MPLADS-002733,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-12-03,1543000.0,MAD-District-11 - Water Supply & Sewerage Board,MPLADS-002733,0.98,0,0,0,SHA256-04708e7800c2,1,0,0.918,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.759394+00:00,3,0,0,0,ASSET-002733,0,0,TAM-District-17 Sector 1,8.71739,78.37691,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002734,MPLADS-002734,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-01-28,713000.0,RAJ-District-40 - Panchayati Raj Institution (PRI),MPLADS-002734,0.98,0,0,0,SHA256-53a16cadffa7,1,0,0.911,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.759711+00:00,3,0,0,0,ASSET-002734,1,1,ODI-District-24 Sector 12,22.29595,84.61493,1,2023-05-22,7,OPERATIONAL,VERIFIED,1,1,1.0
DOC-002735,MPLADS-002735,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-04-23,1378000.0,HAR-District-03 - Public Works Department (PWD),MPLADS-002735,0.98,0,0,0,SHA256-7e321ab8fdca,1,0,0.939,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.760037+00:00,3,0,0,0,ASSET-002735,0,0,MAD-District-30 Sector 6,24.67797,74.62017,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002736,MPLADS-002736,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-12-10,43395000.0,CHH-District-20 - Water Supply & Sewerage Board,MPLADS-002736,0.98,0,0,0,SHA256-4547f163c2fc,1,0,0.92,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.760357+00:00,3,0,0,0,ASSET-002736,0,0,ASS-District-29 Sector 9,25.75165,90.87007,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002737,MPLADS-002737,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-02-18,613000.0,TEL-District-33 - Water Supply & Sewerage Board,MPLADS-002737,0.98,0,0,0,SHA256-a7e600afab21,1,0,0.942,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.760679+00:00,3,0,0,0,ASSET-002737,0,0,TAM-District-26 Sector 3,11.10537,76.58789,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002738,MPLADS-002738,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-11-07,2356000.0,HAR-District-13 - Rural Development Department (RDD),MPLADS-002738,0.98,0,0,0,SHA256-ab52a8a071d8,1,0,0.953,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.760996+00:00,3,0,0,0,ASSET-002738,0,0,HAR-District-22 Sector 10,30.7645,75.66024,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002739,MPLADS-002739,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-05-26,71822000.0,UTT-District-09 - Municipal Corporation (MC),MPLADS-002739,0.98,0,0,0,SHA256-b27bd3bdfc2a,1,0,0.964,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.761308+00:00,3,0,0,0,ASSET-002739,0,0,HAR-District-19 Sector 2,29.38072,75.58939,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002740,MPLADS-002740,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-06-12,14638000.0,RAJ-District-20 - Rural Development Department (RDD),MPLADS-002740,0.98,0,0,0,SHA256-7a222ea899f3,1,0,0.931,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.761634+00:00,3,0,0,0,ASSET-002740,0,0,BIH-District-10 Sector 4,27.29738,87.2614,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002741,MPLADS-002741,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-11-11,648000.0,CHH-District-20 - Water Supply & Sewerage Board,MPLADS-002741,0.98,0,0,0,SHA256-014ae0eac668,1,0,0.904,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.761937+00:00,3,0,0,0,ASSET-002741,0,0,AND-District-26 Sector 13,16.93116,81.69038,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002742,MPLADS-002742,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-08-12,1133000.0,GUJ-District-11 - Panchayati Raj Institution (PRI),MPLADS-002742,0.98,0,0,0,SHA256-5024940de554,1,0,0.944,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.762253+00:00,3,0,0,0,ASSET-002742,0,0,RAJ-District-08 Sector 4,26.55197,74.3739,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002743,MPLADS-002743,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-03-06,6854000.0,AND-District-14 - Public Works Department (PWD),MPLADS-002743,0.98,0,0,0,SHA256-47c15820fbd1,1,0,0.888,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.762575+00:00,3,0,0,0,ASSET-002743,0,0,AND-District-08 Sector 2,17.63227,76.52988,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002744,MPLADS-002744,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-11-13,2434000.0,GUJ-District-20 - Municipal Corporation (MC),MPLADS-002744,0.98,0,0,0,SHA256-2f6298338b02,1,0,0.976,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.762897+00:00,3,0,0,0,ASSET-002744,0,0,ASS-District-25 Sector 4,26.62327,93.20381,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002745,MPLADS-002745,True,True,True,True,False,True,True,True,3,5,4,0.2,1,PDF_BUNDLE,2022-09-01,9231000.0,UTT-District-41 - Public Works Department (PWD),MPLADS-002745,0.65,0,0,0,SHA256-4551a1b304f1,1,0,0.92,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.763223+00:00,3,0,1,0,ASSET-002745,0,0,MAD-District-02 Sector 10,21.6439,77.78042,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002746,MPLADS-002746,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-07-09,1070000.0,BIH-District-20 - Rural Development Department (RDD),MPLADS-002746,0.98,0,0,0,SHA256-0e1ffbc86793,1,0,0.909,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.763550+00:00,3,0,0,0,ASSET-002746,0,0,UTT-District-57 Sector 7,25.97192,83.32489,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002747,MPLADS-002747,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-05-13,697000.0,UTT-District-70 - Rural Development Department (RDD),MPLADS-002747,0.98,0,0,0,SHA256-41ff4120f297,1,0,0.953,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.763863+00:00,3,0,0,0,ASSET-002747,0,0,AND-District-10 Sector 10,18.51331,80.98813,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002748,MPLADS-002748,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-08-09,2321000.0,UTT-District-39 - Panchayati Raj Institution (PRI),MPLADS-002748,0.98,0,0,0,SHA256-d849191661a9,1,0,0.898,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.764191+00:00,3,0,0,0,ASSET-002748,0,0,CHH-District-20 Sector 8,18.87666,80.43004,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002749,MPLADS-002749,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-07-03,10303000.0,GUJ-District-11 - Rural Development Department (RDD),MPLADS-002749,0.98,0,0,0,SHA256-eccf9dc0d465,1,0,0.945,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.764539+00:00,3,0,0,0,ASSET-002749,1,1,UTT-District-27 Sector 6,29.1638,80.56689,1,2023-12-30,6,OPERATIONAL,VERIFIED,1,1,1.0
DOC-002750,MPLADS-002750,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-05-09,3172000.0,WES-District-13 - Municipal Corporation (MC),MPLADS-002750,0.98,0,0,0,SHA256-5b7566f9f622,1,0,0.886,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.764878+00:00,3,0,0,0,ASSET-002750,1,1,RAJ-District-14 Sector 2,26.7257,69.85459,1,2022-12-31,3,OPERATIONAL,VERIFIED,1,1,1.0
DOC-002751,MPLADS-002751,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-07-16,440000.0,MAH-District-34 - Water Supply & Sewerage Board,MPLADS-002751,0.98,0,0,0,SHA256-cb2e3e798f11,1,0,0.918,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.765214+00:00,3,0,0,0,ASSET-002751,0,0,GUJ-District-32 Sector 2,23.97061,73.92389,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002752,MPLADS-002752,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-10-23,2298000.0,TAM-District-04 - Public Works Department (PWD),MPLADS-002752,0.98,0,0,0,SHA256-ee5c91189f7f,1,0,0.973,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.765557+00:00,3,0,0,0,ASSET-002752,0,0,CHH-District-04 Sector 14,19.35956,80.15365,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-002753,MPLADS-002753,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-03-19,677000.0,MAD-District-49 - Panchayati Raj Institution (PRI),MPLADS-002753,0.98,0,0,0,SHA256-7ca4d0b7633b,1,0,0.987,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:52.765867+00:00,3,0,0,0,ASSET-002753,0,0,RAJ-District-42 Sector 7,28.93555,70.2219,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
