tender_id,project_id,tender_exists,procurement_method,tender_publication_date,tender_duration,bid_count,qualified_bid_count,single_bid_flag,bid_competition_score,tender_type,winning_bid,winning_bid_amount,winning_bid_deviation,winning_bid_vs_lowest_bid,bid_price_similarity,bidder_disqualification_rate,re_tender_count,tender_cancellation_count,tender_bypass_flag,repeated_winner_flag,bid_rotation_score,repeated_loser_score,procurement_compliance_flag
TND-002468,MPLADS-002468,1,Open e-Tender,2022-07-05,23,3,2,0,0.5,Open e-Tender,2464000.0,2464000.0,0.0103,0.0166,0.9569,0.068,0,0,0,0,0.475,0.383,1
TND-002469,MPLADS-002469,1,Open e-Tender,2023-10-02,14,3,3,0,0.5,Open e-Tender,13573000.0,13573000.0,0.0164,0.0205,0.9123,0.213,0,0,0,0,0.203,0.372,1
TND-002470,MPLADS-002470,1,Open e-Tender,2023-09-30,15,7,6,0,1.0,Open e-Tender,575000.0,575000.0,-0.0238,0.0211,0.9898,0.067,0,0,0,0,0.611,0.095,1
TND-002471,MPLADS-002471,1,Open e-Tender,2022-01-06,18,6,5,0,1.0,Open e-Tender,543000.0,543000.0,-0.0304,0.0473,0.885,0.23,0,0,0,1,0.468,0.393,1
TND-002472,MPLADS-002472,1,Open e-Tender,2023-07-14,19,7,6,0,1.0,Open e-Tender,379000.0,379000.0,-0.0665,0.0135,0.8841,0.078,0,0,0,0,0.496,0.498,1
TND-002473,MPLADS-002473,1,Open e-Tender,2022-11-12,18,3,2,0,0.5,Open e-Tender,2954000.0,2954000.0,0.0193,0.0253,0.9852,0.191,0,0,0,1,0.368,0.294,1
TND-002474,MPLADS-002474,1,Open e-Tender,2023-09-26,24,3,2,0,0.5,Open e-Tender,9682000.0,9682000.0,-0.0114,0.0313,0.9428,0.202,0,0,0,0,0.335,0.104,1
TND-002475,MPLADS-002475,1,Open e-Tender,2022-12-31,29,5,5,0,0.833,Open e-Tender,1295000.0,1295000.0,-0.027,0.0446,0.9355,0.181,0,0,0,0,0.503,0.082,1
TND-002476,MPLADS-002476,1,Open e-Tender,2023-07-17,26,5,5,0,0.833,Open e-Tender,5818000.0,5818000.0,-0.0663,0.0469,0.9051,0.204,0,0,0,1,0.646,0.066,1
TND-002477,MPLADS-002477,1,Open e-Tender,2023-09-23,16,7,6,0,1.0,Open e-Tender,1690000.0,1690000.0,0.0018,0.0195,0.9731,0.234,0,0,0,0,0.34,0.368,1
TND-002478,MPLADS-002478,1,Open e-Tender,2022-05-28,25,5,4,0,0.833,Open e-Tender,1587000.0,1587000.0,-0.0204,0.0215,0.9262,0.082,0,0,0,0,0.601,0.075,1
TND-002479,MPLADS-002479,1,Open e-Tender,2023-01-21,18,3,2,0,0.5,Open e-Tender,1569000.0,1569000.0,-0.0218,0.0478,0.9899,0.03,0,0,0,0,0.292,0.404,1
TND-002480,MPLADS-002480,1,Open e-Tender,2022-12-04,29,6,5,0,1.0,Open e-Tender,747000.0,747000.0,0.0027,0.028,0.8948,0.064,0,0,0,0,0.528,0.452,1
TND-002481,MPLADS-002481,1,Open e-Tender,2023-10-24,14,7,6,0,1.0,Open e-Tender,2427000.0,2427000.0,-0.0273,0.0117,0.9708,0.05,0,0,0,0,0.149,0.116,1
TND-002482,MPLADS-002482,1,Open e-Tender,2022-02-03,21,5,5,0,0.833,Open e-Tender,1376000.0,1376000.0,-0.0517,0.0031,0.9524,0.089,0,0,0,1,0.123,0.147,1
TND-002483,MPLADS-002483,1,Open e-Tender,2022-06-07,18,3,3,0,0.5,Open e-Tender,7941000.0,7941000.0,0.0016,0.0316,0.975,0.011,0,0,0,0,0.249,0.131,1
TND-002484,MPLADS-002484,1,Open e-Tender,2023-07-20,28,3,3,0,0.5,Open e-Tender,2047000.0,2047000.0,-0.0483,0.0383,0.8814,0.028,1,0,0,0,0.543,0.115,1
TND-002485,MPLADS-002485,1,Open e-Tender,2023-06-27,15,7,7,0,1.0,Open e-Tender,2640000.0,2640000.0,-0.074,0.0459,0.8839,0.175,0,0,0,0,0.567,0.496,1
TND-002486,MPLADS-002486,1,Open e-Tender,2023-12-07,27,3,2,0,0.5,Open e-Tender,634000.0,634000.0,-0.0186,0.0073,0.8504,0.085,0,0,0,1,0.73,0.374,1
TND-002487,MPLADS-002487,1,Open e-Tender,2022-03-10,20,4,4,0,0.667,Open e-Tender,560000.0,560000.0,-0.0244,0.0003,0.8658,0.197,0,0,0,0,0.535,0.411,1
TND-002488,MPLADS-002488,1,Open e-Tender,2023-07-24,27,6,6,0,1.0,Open e-Tender,593000.0,593000.0,-0.0691,0.037,0.9445,0.049,0,0,0,0,0.353,0.293,1
TND-002489,MPLADS-002489,1,Open e-Tender,2023-10-03,16,3,3,0,0.5,Open e-Tender,434000.0,434000.0,-0.0482,0.036,0.9679,0.005,0,0,0,1,0.18,0.136,1
TND-002490,MPLADS-002490,1,Open e-Tender,2022-10-19,15,3,3,0,0.5,Open e-Tender,495000.0,495000.0,0.0185,0.0337,0.9486,0.079,0,0,0,0,0.123,0.467,1
TND-002491,MPLADS-002491,1,Open e-Tender,2022-09-07,27,4,4,0,0.667,Open e-Tender,2857000.0,2857000.0,-0.0155,0.0394,0.9726,0.226,0,0,0,0,0.167,0.492,1
TND-002492,MPLADS-002492,1,Direct / Single Inquiry,2023-03-03,26,1,1,1,0.167,Single Tender Inquiry,1005000.0,1005000.0,-0.0429,0.0222,0.0,0.032,0,0,0,0,0.571,0.075,0
TND-002493,MPLADS-002493,1,Direct / Single Inquiry,2022-03-05,24,1,1,1,0.167,Single Tender Inquiry,8889000.0,8889000.0,-0.0605,0.0195,0.0,0.155,0,0,0,0,0.442,0.2,0
TND-002494,MPLADS-002494,1,Open e-Tender,2022-10-27,14,6,5,0,1.0,Open e-Tender,1880000.0,1880000.0,-0.0239,0.0175,0.8902,0.154,0,0,0,0,0.552,0.438,1
TND-002495,MPLADS-002495,1,Open e-Tender,2022-05-18,27,5,5,0,0.833,Open e-Tender,1940000.0,1940000.0,-0.0771,0.0355,0.9137,0.034,0,0,0,0,0.103,0.082,1
TND-002496,MPLADS-002496,1,Open e-Tender,2023-03-20,18,4,3,0,0.667,Open e-Tender,1848000.0,1848000.0,-0.0685,0.0412,0.9305,0.112,0,0,0,1,0.293,0.065,1
TND-002497,MPLADS-002497,1,Open e-Tender,2023-08-12,27,5,5,0,0.833,Open e-Tender,1763000.0,1763000.0,-0.045,0.0134,0.9113,0.241,1,0,0,0,0.639,0.281,1
TND-002498,MPLADS-002498,1,Open e-Tender,2022-07-30,26,6,6,0,1.0,Open e-Tender,2206000.0,2206000.0,-0.0295,0.0422,0.9117,0.198,0,0,0,0,0.504,0.436,1
TND-002499,MPLADS-002499,1,Direct / Single Inquiry,2022-03-16,22,1,1,1,0.167,Single Tender Inquiry,1967000.0,1967000.0,-0.0456,0.0144,0.0,0.016,1,0,0,0,0.68,0.243,0
TND-002500,MPLADS-002500,1,Open e-Tender,2023-11-15,17,5,4,0,0.833,Open e-Tender,2234000.0,2234000.0,-0.0546,0.0267,0.963,0.142,1,0,0,0,0.146,0.188,1
TND-002501,MPLADS-002501,1,Open e-Tender,2023-11-23,28,3,3,0,0.5,Open e-Tender,1792000.0,1792000.0,-0.0105,0.0025,0.9823,0.173,0,0,0,0,0.701,0.225,1
TND-002502,MPLADS-002502,1,Open e-Tender,2023-12-07,28,7,7,0,1.0,Open e-Tender,2627000.0,2627000.0,-0.073,0.0069,0.9582,0.006,0,0,0,0,0.513,0.362,1
TND-002503,MPLADS-002503,1,Open e-Tender,2023-09-16,16,7,6,0,1.0,Open e-Tender,1693000.0,1693000.0,0.015,0.013,0.8735,0.016,1,0,0,1,0.604,0.362,1
TND-002504,MPLADS-002504,1,Open e-Tender,2022-12-01,17,6,5,0,1.0,Open e-Tender,2564000.0,2564000.0,-0.049,0.0149,0.869,0.134,0,0,0,0,0.589,0.28,1
TND-002505,MPLADS-002505,1,Open e-Tender,2023-03-16,18,3,3,0,0.5,Open e-Tender,1807000.0,1807000.0,-0.0652,0.0326,0.867,0.243,0,0,0,0,0.193,0.104,1
TND-002506,MPLADS-002506,1,Open e-Tender,2022-06-21,22,5,4,0,0.833,Open e-Tender,6694000.0,6694000.0,-0.0419,0.031,0.9055,0.16,0,0,0,0,0.293,0.145,1
TND-002507,MPLADS-002507,1,Open e-Tender,2023-01-25,15,4,3,0,0.667,Open e-Tender,1299000.0,1299000.0,0.0172,0.0198,0.983,0.064,0,0,0,0,0.191,0.491,1
TND-002508,MPLADS-002508,1,Open e-Tender,2023-10-24,27,6,5,0,1.0,Open e-Tender,1782000.0,1782000.0,0.0177,0.0175,0.8783,0.08,0,0,0,0,0.74,0.357,1
TND-002509,MPLADS-002509,1,Open e-Tender,2023-06-09,29,4,4,0,0.667,Open e-Tender,1439000.0,1439000.0,0.0184,0.0036,0.9723,0.026,0,0,0,1,0.344,0.47,1
TND-002510,MPLADS-002510,1,Open e-Tender,2023-08-29,17,6,5,0,1.0,Open e-Tender,2044000.0,2044000.0,-0.0248,0.0479,0.9348,0.235,0,0,0,1,0.22,0.427,1
TND-002511,MPLADS-002511,1,Open e-Tender,2023-01-14,26,6,6,0,1.0,Open e-Tender,3031000.0,3031000.0,-0.0708,0.0273,0.9321,0.242,0,0,0,1,0.368,0.342,1
TND-002512,MPLADS-002512,1,Open e-Tender,2022-03-06,20,3,3,0,0.5,Open e-Tender,13336000.0,13336000.0,-0.0762,0.0027,0.9651,0.062,0,0,0,0,0.14,0.11,1
TND-002513,MPLADS-002513,1,Direct / Single Inquiry,2022-01-17,26,1,1,1,0.167,Single Tender Inquiry,2349000.0,2349000.0,0.0169,0.0365,0.0,0.119,0,0,0,0,0.387,0.478,0
TND-002514,MPLADS-002514,1,Open e-Tender,2022-11-18,17,7,7,0,1.0,Open e-Tender,2260000.0,2260000.0,-0.0275,0.0067,0.9631,0.028,0,0,0,0,0.3,0.42,1
TND-002515,MPLADS-002515,1,Direct / Single Inquiry,2022-06-15,26,1,1,1,0.167,Single Tender Inquiry,656000.0,656000.0,-0.0324,0.0443,0.0,0.146,0,0,0,0,0.662,0.427,0
TND-002516,MPLADS-002516,1,Open e-Tender,2023-11-06,26,3,3,0,0.5,Open e-Tender,644000.0,644000.0,-0.0374,0.0398,0.8536,0.048,0,0,0,0,0.55,0.259,1
TND-002517,MPLADS-002517,1,Open e-Tender,2022-02-14,15,3,3,0,0.5,Open e-Tender,1329000.0,1329000.0,-0.0249,0.0316,0.8528,0.194,0,0,0,1,0.326,0.214,1
TND-002518,MPLADS-002518,1,Open e-Tender,2022-05-03,26,6,5,0,1.0,Open e-Tender,2616000.0,2616000.0,-0.0453,0.0341,0.9256,0.238,0,0,0,0,0.439,0.296,1
TND-002519,MPLADS-002519,1,Open e-Tender,2023-10-25,27,5,4,0,0.833,Open e-Tender,1780000.0,1780000.0,-0.0705,0.0001,0.9424,0.126,0,0,0,0,0.535,0.339,1
TND-002520,MPLADS-002520,1,Open e-Tender,2023-05-24,18,6,6,0,1.0,Open e-Tender,1942000.0,1942000.0,0.0057,0.0499,0.9385,0.249,0,0,0,0,0.692,0.167,1
TND-002521,MPLADS-002521,1,Open e-Tender,2022-12-10,24,5,4,0,0.833,Open e-Tender,1601000.0,1601000.0,-0.074,0.0119,0.965,0.201,0,0,0,0,0.7,0.414,1
TND-002522,MPLADS-002522,1,Open e-Tender,2023-07-28,22,7,7,0,1.0,Open e-Tender,3096000.0,3096000.0,-0.078,0.0308,0.8918,0.169,0,0,0,0,0.741,0.307,1
TND-002523,MPLADS-002523,1,Open e-Tender,2023-09-03,20,5,4,0,0.833,Open e-Tender,1743000.0,1743000.0,-0.0669,0.0384,0.9397,0.065,0,0,0,0,0.466,0.257,1
TND-002524,MPLADS-002524,1,Open e-Tender,2022-11-29,17,5,5,0,0.833,Open e-Tender,1974000.0,1974000.0,-0.0213,0.0428,0.9153,0.073,0,0,0,1,0.313,0.071,1
TND-002525,MPLADS-002525,1,Open e-Tender,2023-06-27,18,6,5,0,1.0,Open e-Tender,556000.0,556000.0,-0.0381,0.0263,0.9501,0.112,0,0,0,0,0.583,0.439,1
TND-002526,MPLADS-002526,1,Open e-Tender,2022-08-11,14,6,5,0,1.0,Open e-Tender,1779000.0,1779000.0,-0.0647,0.0274,0.9532,0.025,0,0,0,1,0.256,0.127,1
TND-002527,MPLADS-002527,1,Open e-Tender,2023-12-03,28,5,4,0,0.833,Open e-Tender,1118000.0,1118000.0,0.0127,0.044,0.8954,0.034,0,0,0,0,0.417,0.497,1
TND-002528,MPLADS-002528,1,Open e-Tender,2022-09-07,15,5,4,0,0.833,Open e-Tender,1991000.0,1991000.0,0.0005,0.041,0.9302,0.189,0,0,0,0,0.587,0.337,1
TND-002529,MPLADS-002529,1,Open e-Tender,2023-09-08,17,4,4,0,0.667,Open e-Tender,2215000.0,2215000.0,-0.074,0.0446,0.9191,0.015,0,0,0,0,0.252,0.361,1
TND-002530,MPLADS-002530,1,Open e-Tender,2022-07-07,21,7,7,0,1.0,Open e-Tender,8656000.0,8656000.0,-0.0113,0.0038,0.8835,0.013,1,0,0,0,0.428,0.185,1
TND-002531,MPLADS-002531,1,Open e-Tender,2022-05-14,27,6,6,0,1.0,Open e-Tender,1946000.0,1946000.0,-0.0667,0.0015,0.8943,0.229,0,0,0,0,0.54,0.11,1
TND-002532,MPLADS-002532,1,Open e-Tender,2022-05-19,14,5,5,0,0.833,Open e-Tender,710000.0,710000.0,-0.0731,0.0492,0.8608,0.166,0,0,0,0,0.343,0.068,1
TND-002533,MPLADS-002533,1,Open e-Tender,2022-11-21,14,3,3,0,0.5,Open e-Tender,1864000.0,1864000.0,-0.0256,0.006,0.9368,0.066,0,0,0,0,0.254,0.193,1
TND-002534,MPLADS-002534,1,Open e-Tender,2022-07-27,26,7,7,0,1.0,Open e-Tender,436000.0,436000.0,-0.0563,0.0147,0.8621,0.098,0,0,0,0,0.676,0.432,1
TND-002535,MPLADS-002535,1,Open e-Tender,2023-01-05,15,6,5,0,1.0,Open e-Tender,2011000.0,2011000.0,-0.0171,0.039,0.9737,0.037,0,0,0,0,0.714,0.442,1
TND-002536,MPLADS-002536,1,Open e-Tender,2023-08-03,25,4,3,0,0.667,Open e-Tender,1892000.0,1892000.0,-0.061,0.0108,0.8679,0.194,0,0,0,0,0.262,0.481,1
TND-002537,MPLADS-002537,1,Open e-Tender,2023-01-07,19,6,5,0,1.0,Open e-Tender,2126000.0,2126000.0,-0.0148,0.0051,0.9828,0.019,0,0,0,0,0.335,0.471,1
TND-002538,MPLADS-002538,1,Open e-Tender,2023-03-14,20,5,4,0,0.833,Open e-Tender,2346000.0,2346000.0,0.0034,0.0235,0.8987,0.232,0,0,0,0,0.22,0.41,1
TND-002539,MPLADS-002539,1,Open e-Tender,2023-11-06,16,6,5,0,1.0,Open e-Tender,1739000.0,1739000.0,-0.0063,0.0359,0.9288,0.02,0,0,0,0,0.259,0.15,1
TND-002540,MPLADS-002540,1,Open e-Tender,2023-05-12,26,4,3,0,0.667,Open e-Tender,1766000.0,1766000.0,-0.0334,0.0439,0.8537,0.088,0,0,0,0,0.152,0.169,1
TND-002541,MPLADS-002541,1,Open e-Tender,2023-10-20,26,5,4,0,0.833,Open e-Tender,8158000.0,8158000.0,-0.0698,0.0369,0.8975,0.159,0,0,0,1,0.538,0.298,1
TND-002542,MPLADS-002542,1,Open e-Tender,2022-10-04,21,7,6,0,1.0,Open e-Tender,568000.0,568000.0,-0.0307,0.0293,0.9827,0.084,1,0,0,0,0.121,0.193,1
TND-002543,MPLADS-002543,1,Open e-Tender,2022-12-10,19,7,7,0,1.0,Open e-Tender,1661000.0,1661000.0,-0.0476,0.0047,0.9171,0.177,1,0,0,0,0.421,0.164,1
TND-002544,MPLADS-002544,1,Open e-Tender,2023-08-10,14,7,7,0,1.0,Open e-Tender,430000.0,430000.0,-0.0753,0.0235,0.9169,0.114,0,0,0,0,0.36,0.185,1
TND-002545,MPLADS-002545,1,Open e-Tender,2023-05-27,16,7,6,0,1.0,Open e-Tender,1688000.0,1688000.0,-0.0586,0.0332,0.8558,0.146,0,0,0,1,0.173,0.371,1
TND-002546,MPLADS-002546,1,Direct / Single Inquiry,2023-06-26,29,1,1,1,0.167,Single Tender Inquiry,2170000.0,2170000.0,-0.005,0.0053,0.0,0.037,0,0,0,0,0.465,0.191,0
TND-002547,MPLADS-002547,1,Open e-Tender,2022-12-23,29,6,5,0,1.0,Open e-Tender,637000.0,637000.0,0.0,0.0174,0.9741,0.178,0,0,0,0,0.699,0.169,1
TND-002548,MPLADS-002548,1,Open e-Tender,2022-07-08,17,5,4,0,0.833,Open e-Tender,1782000.0,1782000.0,-0.0541,0.0196,0.9196,0.211,0,0,0,0,0.622,0.109,1
TND-002549,MPLADS-002549,1,Open e-Tender,2023-04-15,17,4,3,0,0.667,Open e-Tender,12925000.0,12925000.0,-0.0656,0.0199,0.986,0.248,0,0,0,0,0.521,0.493,1
TND-002550,MPLADS-002550,1,Open e-Tender,2022-05-30,18,5,4,0,0.833,Open e-Tender,14456000.0,14456000.0,-0.0562,0.0492,0.8983,0.163,0,0,0,0,0.331,0.197,1
TND-002551,MPLADS-002551,1,Open e-Tender,2022-04-30,27,4,4,0,0.667,Open e-Tender,3204000.0,3204000.0,-0.0056,0.0467,0.9406,0.221,0,0,0,0,0.269,0.469,1
TND-002552,MPLADS-002552,1,Open e-Tender,2022-05-27,16,5,5,0,0.833,Open e-Tender,10532000.0,10532000.0,0.0143,0.0422,0.8564,0.058,0,0,0,0,0.126,0.488,1
TND-002553,MPLADS-002553,1,Open e-Tender,2023-09-16,18,4,3,0,0.667,Open e-Tender,1658000.0,1658000.0,-0.0281,0.0082,0.9554,0.155,0,0,0,0,0.498,0.243,1
TND-002554,MPLADS-002554,1,Open e-Tender,2022-08-06,26,6,5,0,1.0,Open e-Tender,886000.0,886000.0,-0.0253,0.0091,0.9529,0.134,0,0,0,0,0.694,0.294,1
TND-002555,MPLADS-002555,1,Open e-Tender,2022-02-14,17,7,7,0,1.0,Open e-Tender,3775000.0,3775000.0,-0.0081,0.0454,0.8753,0.215,0,0,0,0,0.268,0.379,1
TND-002556,MPLADS-002556,1,Open e-Tender,2022-01-28,20,3,3,0,0.5,Open e-Tender,1790000.0,1790000.0,-0.0474,0.0062,0.8945,0.148,0,0,0,0,0.492,0.103,1
TND-002557,MPLADS-002557,1,Open e-Tender,2023-01-02,28,3,2,0,0.5,Open e-Tender,1794000.0,1794000.0,-0.0695,0.0145,0.9648,0.147,0,0,0,0,0.514,0.14,1
TND-002558,MPLADS-002558,1,Open e-Tender,2023-02-15,24,7,7,0,1.0,Open e-Tender,10283000.0,10283000.0,-0.0249,0.0395,0.8627,0.16,0,0,0,0,0.456,0.412,1
TND-002559,MPLADS-002559,1,Open e-Tender,2022-02-05,29,6,6,0,1.0,Open e-Tender,391000.0,391000.0,-0.0225,0.0101,0.9106,0.123,1,0,0,0,0.406,0.08,1
TND-002560,MPLADS-002560,1,Open e-Tender,2023-07-13,16,5,4,0,0.833,Open e-Tender,1926000.0,1926000.0,0.0121,0.0306,0.9845,0.078,0,0,0,0,0.167,0.45,1
TND-002561,MPLADS-002561,1,Direct / Single Inquiry,2022-02-10,17,1,1,1,0.167,Single Tender Inquiry,751000.0,751000.0,-0.0506,0.0438,0.0,0.165,0,0,0,0,0.298,0.201,0
TND-002562,MPLADS-002562,1,Open e-Tender,2023-10-03,24,5,4,0,0.833,Open e-Tender,2211000.0,2211000.0,-0.0445,0.0448,0.9538,0.156,0,0,0,0,0.452,0.063,1
TND-002563,MPLADS-002563,1,Open e-Tender,2023-07-09,17,5,5,0,0.833,Open e-Tender,838000.0,838000.0,-0.0679,0.0004,0.9667,0.223,0,0,0,1,0.194,0.196,1
TND-002564,MPLADS-002564,1,Open e-Tender,2022-10-22,24,7,7,0,1.0,Open e-Tender,2426000.0,2426000.0,0.0017,0.0174,0.9681,0.173,0,0,0,0,0.179,0.167,1
TND-002565,MPLADS-002565,1,Open e-Tender,2023-08-21,14,5,5,0,0.833,Open e-Tender,1984000.0,1984000.0,-0.0742,0.0486,0.9756,0.143,0,0,0,0,0.574,0.362,1
TND-002566,MPLADS-002566,1,Open e-Tender,2022-07-18,27,4,3,0,0.667,Open e-Tender,1646000.0,1646000.0,-0.0084,0.0346,0.8558,0.036,0,0,0,0,0.66,0.393,1
TND-002567,MPLADS-002567,1,Open e-Tender,2022-04-18,19,3,3,0,0.5,Open e-Tender,644000.0,644000.0,-0.0431,0.042,0.9054,0.183,0,0,0,0,0.222,0.36,1
TND-002568,MPLADS-002568,1,Open e-Tender,2022-08-04,25,7,6,0,1.0,Open e-Tender,12623000.0,12623000.0,-0.0606,0.0284,0.8827,0.143,0,0,0,0,0.708,0.184,1
TND-002569,MPLADS-002569,1,Open e-Tender,2023-07-02,14,6,5,0,1.0,Open e-Tender,12092000.0,12092000.0,-0.0588,0.0275,0.9159,0.204,1,0,0,0,0.17,0.46,1
TND-002570,MPLADS-002570,1,Open e-Tender,2022-12-06,16,5,4,0,0.833,Open e-Tender,11526000.0,11526000.0,-0.0084,0.0202,0.936,0.064,0,0,0,0,0.113,0.404,1
TND-002571,MPLADS-002571,1,Open e-Tender,2022-08-15,18,6,6,0,1.0,Open e-Tender,1868000.0,1868000.0,-0.0665,0.0196,0.8744,0.145,0,0,0,0,0.29,0.2,1
TND-002572,MPLADS-002572,1,Open e-Tender,2023-07-23,27,3,2,0,0.5,Open e-Tender,1462000.0,1462000.0,-0.0664,0.0205,0.9036,0.14,0,0,0,0,0.475,0.305,1
TND-002573,MPLADS-002573,1,Direct / Single Inquiry,2023-07-13,20,1,1,1,0.167,Single Tender Inquiry,1170000.0,1170000.0,-0.0465,0.0474,0.0,0.11,0,0,0,0,0.537,0.387,0
TND-002574,MPLADS-002574,1,Open e-Tender,2022-03-24,19,5,4,0,0.833,Open e-Tender,3117000.0,3117000.0,-0.0064,0.0064,0.8937,0.152,0,0,0,0,0.125,0.448,1
TND-002575,MPLADS-002575,1,Open e-Tender,2023-08-18,26,4,4,0,0.667,Open e-Tender,2481000.0,2481000.0,-0.0413,0.0006,0.9243,0.109,0,0,0,0,0.719,0.284,1
TND-002576,MPLADS-002576,1,Open e-Tender,2022-04-06,19,5,5,0,0.833,Open e-Tender,1920000.0,1920000.0,0.0084,0.0014,0.9548,0.022,0,0,0,0,0.626,0.49,1
TND-002577,MPLADS-002577,1,Open e-Tender,2023-11-04,27,7,6,0,1.0,Open e-Tender,1049000.0,1049000.0,-0.0367,0.0228,0.9804,0.169,0,0,0,1,0.421,0.261,1
TND-002578,MPLADS-002578,1,Open e-Tender,2023-11-04,14,5,4,0,0.833,Open e-Tender,558000.0,558000.0,0.0072,0.0072,0.9181,0.012,0,0,0,0,0.522,0.18,1
TND-002579,MPLADS-002579,1,Open e-Tender,2023-01-01,21,4,4,0,0.667,Open e-Tender,553000.0,553000.0,0.0018,0.026,0.9136,0.099,0,0,0,0,0.517,0.155,1
TND-002580,MPLADS-002580,1,Open e-Tender,2023-05-12,18,3,3,0,0.5,Open e-Tender,2971000.0,2971000.0,0.0037,0.0192,0.9083,0.158,1,0,0,0,0.269,0.086,1
TND-002581,MPLADS-002581,1,Open e-Tender,2023-05-23,19,5,5,0,0.833,Open e-Tender,2935000.0,2935000.0,-0.0508,0.0197,0.9406,0.151,0,0,0,0,0.434,0.382,1
TND-002582,MPLADS-002582,1,Open e-Tender,2023-09-09,16,5,5,0,0.833,Open e-Tender,11933000.0,11933000.0,-0.0004,0.0435,0.8983,0.024,1,0,0,0,0.186,0.346,1
TND-002583,MPLADS-002583,1,Open e-Tender,2023-09-12,14,7,7,0,1.0,Open e-Tender,444000.0,444000.0,-0.0633,0.0003,0.8537,0.164,0,0,0,0,0.448,0.493,1
TND-002584,MPLADS-002584,1,Open e-Tender,2022-07-02,24,5,5,0,0.833,Open e-Tender,2937000.0,2937000.0,-0.0197,0.0019,0.9051,0.116,0,0,0,0,0.719,0.275,1
TND-002585,MPLADS-002585,1,Open e-Tender,2022-05-08,26,6,6,0,1.0,Open e-Tender,2701000.0,2701000.0,-0.0343,0.0271,0.8805,0.121,0,0,0,0,0.379,0.348,1
TND-002586,MPLADS-002586,1,Open e-Tender,2023-12-25,17,4,3,0,0.667,Open e-Tender,1319000.0,1319000.0,-0.0711,0.0063,0.9606,0.151,0,0,0,1,0.364,0.37,1
TND-002587,MPLADS-002587,1,Open e-Tender,2022-09-25,17,7,6,0,1.0,Open e-Tender,1688000.0,1688000.0,0.0036,0.0168,0.9047,0.07,0,0,0,0,0.124,0.348,1
TND-002588,MPLADS-002588,1,Direct / Single Inquiry,2022-06-27,27,1,1,1,0.167,Single Tender Inquiry,568000.0,568000.0,-0.0533,0.0331,0.0,0.198,0,0,0,0,0.167,0.455,0
TND-002589,MPLADS-002589,1,Open e-Tender,2023-04-27,25,4,4,0,0.667,Open e-Tender,3653000.0,3653000.0,0.0016,0.0019,0.9704,0.174,0,0,0,0,0.709,0.314,1
TND-002590,MPLADS-002590,1,Open e-Tender,2022-06-25,17,7,6,0,1.0,Open e-Tender,898000.0,898000.0,-0.0587,0.0034,0.9571,0.061,0,0,0,0,0.147,0.066,1
TND-002591,MPLADS-002591,1,Open e-Tender,2023-05-03,26,7,7,0,1.0,Open e-Tender,1632000.0,1632000.0,-0.0332,0.0109,0.867,0.242,0,0,0,0,0.66,0.283,1
TND-002592,MPLADS-002592,1,Open e-Tender,2023-03-05,24,3,3,0,0.5,Open e-Tender,438000.0,438000.0,-0.074,0.027,0.9567,0.127,0,0,0,0,0.586,0.384,1
TND-002593,MPLADS-002593,1,Open e-Tender,2023-05-22,18,7,6,0,1.0,Open e-Tender,1306000.0,1306000.0,-0.0151,0.0173,0.8599,0.034,0,0,0,1,0.126,0.098,1
TND-002594,MPLADS-002594,1,Open e-Tender,2023-03-22,27,4,4,0,0.667,Open e-Tender,12893000.0,12893000.0,-0.0688,0.0004,0.9581,0.102,0,0,0,0,0.32,0.389,1
TND-002595,MPLADS-002595,1,Open e-Tender,2023-06-17,27,5,4,0,0.833,Open e-Tender,1034000.0,1034000.0,-0.001,0.0144,0.8908,0.208,0,0,0,0,0.609,0.336,1
TND-002596,MPLADS-002596,1,Open e-Tender,2022-02-20,23,5,5,0,0.833,Open e-Tender,2208000.0,2208000.0,-0.0396,0.0122,0.905,0.093,0,0,0,0,0.575,0.172,1
TND-002597,MPLADS-002597,1,Open e-Tender,2022-02-15,24,3,2,0,0.5,Open e-Tender,1675000.0,1675000.0,-0.013,0.0467,0.9301,0.07,0,0,0,1,0.212,0.277,1
TND-002598,MPLADS-002598,1,Open e-Tender,2023-07-30,23,4,4,0,0.667,Open e-Tender,347000.0,347000.0,-0.017,0.0428,0.9863,0.074,0,0,0,0,0.258,0.334,1
TND-002599,MPLADS-002599,1,Open e-Tender,2022-10-14,19,6,5,0,1.0,Open e-Tender,716000.0,716000.0,-0.0441,0.005,0.8652,0.075,1,0,0,0,0.557,0.393,1
TND-002600,MPLADS-002600,1,Open e-Tender,2023-01-28,22,3,3,0,0.5,Open e-Tender,15116000.0,15116000.0,-0.0714,0.0202,0.9573,0.142,0,0,0,0,0.135,0.439,1
TND-002601,MPLADS-002601,1,Open e-Tender,2022-10-03,28,7,6,0,1.0,Open e-Tender,1987000.0,1987000.0,0.0051,0.0041,0.936,0.107,1,0,0,1,0.392,0.485,1
TND-002602,MPLADS-002602,1,Open e-Tender,2023-10-08,18,6,5,0,1.0,Open e-Tender,2891000.0,2891000.0,-0.0187,0.0261,0.9806,0.164,0,0,0,0,0.544,0.415,1
TND-002603,MPLADS-002603,1,Open e-Tender,2023-01-28,20,4,4,0,0.667,Open e-Tender,2306000.0,2306000.0,-0.0331,0.0487,0.8512,0.117,0,0,0,0,0.404,0.222,1
