project_id,recommended_amount,estimated_cost,sanctioned_amount,revised_cost,tender_amount,tender_value,released_amount,fund_released,actual_expenditure,unspent_balance,remaining_balance,fund_utilization_ratio,utilization_ratio,release_ratio,expenditure_ratio,cost_per_unit,peer_median_cost,peer_mean_cost,cost_deviation,tender_estimate_deviation,actual_sanction_deviation,cost_overrun,cost_per_km,cost_per_sqft,cost_per_beneficiary,sor_deviation,market_rate_deviation,inflation_adjusted_cost_deviation
MPLADS-002949,1829000.0,1829000.0,1855000.0,1855000.0,1843000.0,1843000.0,1855000.0,1855000.0,1727000.0,128000.0,128000.0,0.931,0.931,1.0,0.931,4027.3,1829500.0,1866100.0,-0.0558,0.0077,-0.069,0.0,0.0,1410.61,0.0,0.034,0.1102,0.1261
MPLADS-002950,887000.0,887000.0,902000.0,902000.0,836000.0,836000.0,902000.0,902000.0,873000.0,29000.0,29000.0,0.9678,0.9678,1.0,0.9678,2003.85,887400.0,905100.0,-0.0158,-0.0575,-0.0322,0.0,0.0,0.0,2270.31,0.0365,0.1287,0.0337
MPLADS-002951,2982000.0,2982000.0,3035000.0,4289000.0,2855000.0,2855000.0,3035000.0,3035000.0,4289000.0,0.0,0.0,1.4132,1.4132,1.0,1.4132,27845.99,2982500.0,3042100.0,0.4383,-0.0426,0.4132,1254000.0,0.0,1836.6,0.0,0.1067,-0.0016,-0.0246
MPLADS-002952,11227000.0,11227000.0,11783000.0,11783000.0,10377000.0,10377000.0,11783000.0,11783000.0,10893000.0,890000.0,890000.0,0.9245,0.9245,1.0,0.9245,24609.49,11226700.0,11451200.0,-0.0297,-0.0757,-0.0755,0.0,0.0,4972.21,0.0,0.0619,0.0912,0.0304
MPLADS-002953,3694000.0,3694000.0,3732000.0,3732000.0,3453000.0,3453000.0,3732000.0,3732000.0,3389000.0,343000.0,343000.0,0.9081,0.9081,1.0,0.9081,32937.59,3694000.0,3767800.0,-0.0826,-0.0652,-0.0919,0.0,0.0,1755.54,0.0,0.0588,0.0187,0.142
MPLADS-002954,599000.0,599000.0,627000.0,627000.0,608000.0,608000.0,627000.0,627000.0,535000.0,92000.0,92000.0,0.8533,0.8533,1.0,0.8533,1150.15,599300.0,611300.0,-0.1068,0.015,-0.1467,0.0,0.0,0.0,0.0,-0.0632,-0.0236,0.0182
MPLADS-002955,1710000.0,1710000.0,1712000.0,1712000.0,1705000.0,1705000.0,1712000.0,1712000.0,1489000.0,223000.0,223000.0,0.8697,0.8697,1.0,0.8697,7718.21,1710100.0,1744300.0,-0.1292,-0.0029,-0.1303,0.0,0.0,541.84,0.0,0.0761,0.1983,0.1404
MPLADS-002956,3434000.0,3434000.0,3487000.0,3487000.0,3421000.0,3421000.0,3487000.0,3487000.0,3225000.0,262000.0,262000.0,0.9249,0.9249,1.0,0.9249,36935.82,3433700.0,3502300.0,-0.0609,-0.0038,-0.0751,0.0,0.0,1369.75,0.0,-0.0168,0.0262,0.1258
MPLADS-002957,7515000.0,7515000.0,7739000.0,7739000.0,7072000.0,7072000.0,7739000.0,7739000.0,6730000.0,1009000.0,1009000.0,0.8696,0.8696,1.0,0.8696,63480.43,7515300.0,7665600.0,-0.1045,-0.0589,-0.1304,0.0,0.0,2137.61,0.0,-0.061,-0.0007,0.0649
MPLADS-002958,69698000.0,69698000.0,71641000.0,71641000.0,68070000.0,68070000.0,71641000.0,71641000.0,61985000.0,9656000.0,9656000.0,0.8652,0.8652,1.0,0.8652,642263.65,69697700.0,71091600.0,-0.1107,-0.0234,-0.1348,0.0,0.0,44037.44,0.0,0.041,0.1009,0.133
MPLADS-002959,2900000.0,2900000.0,2901000.0,2901000.0,2896000.0,2896000.0,2901000.0,2901000.0,2514000.0,387000.0,387000.0,0.8666,0.8666,1.0,0.8666,30119.24,2899600.0,2957600.0,-0.1331,-0.0014,-0.1334,0.0,1000967.67,0.0,0.0,0.0055,0.159,0.0789
MPLADS-002960,1088000.0,1088000.0,1108000.0,1108000.0,1062000.0,1062000.0,1108000.0,1108000.0,946000.0,162000.0,162000.0,0.8538,0.8538,1.0,0.8538,3851.15,1087700.0,1109500.0,-0.1305,-0.0239,-0.1462,0.0,0.0,0.0,2453.13,-0.0186,0.1682,0.0496
MPLADS-002961,523000.0,523000.0,538000.0,538000.0,514000.0,514000.0,538000.0,538000.0,476000.0,62000.0,62000.0,0.8848,0.8848,1.0,0.8848,1064.84,522700.0,533200.0,-0.0899,-0.0172,-0.1152,0.0,0.0,0.0,0.0,-0.0143,0.0799,0.117
MPLADS-002962,2223000.0,2223000.0,2310000.0,3339000.0,2173000.0,2173000.0,2310000.0,2310000.0,3339000.0,0.0,0.0,1.4455,1.4455,1.0,1.4455,8474.28,2222700.0,2267100.0,0.502,-0.0225,0.4455,1029000.0,0.0,0.0,0.0,-0.0526,0.1651,0.0003
MPLADS-002963,3700000.0,3700000.0,3792000.0,3792000.0,3501000.0,3501000.0,3792000.0,3792000.0,1752000.0,2040000.0,2040000.0,0.462,0.462,1.0,0.462,3616.28,3699500.0,3773500.0,-0.5265,-0.0538,-0.538,0.0,0.0,616.72,0.0,0.1021,0.19,0.0259
MPLADS-002964,634000.0,634000.0,662000.0,662000.0,640000.0,640000.0,662000.0,662000.0,613000.0,49000.0,49000.0,0.926,0.926,1.0,0.926,1232.76,634500.0,647100.0,-0.0331,0.0095,-0.074,0.0,0.0,0.0,0.0,0.169,-0.0443,0.0657
MPLADS-002965,2835000.0,2835000.0,2840000.0,2840000.0,2654000.0,2654000.0,2840000.0,2840000.0,2480000.0,360000.0,360000.0,0.8732,0.8732,1.0,0.8732,12055.4,2834900.0,2891600.0,-0.1252,-0.0638,-0.1268,0.0,0.0,1062.58,0.0,-0.0046,0.021,0.0029
MPLADS-002966,585000.0,585000.0,580000.0,580000.0,550000.0,550000.0,580000.0,580000.0,281000.0,299000.0,299000.0,0.4845,0.4845,1.0,0.4845,1331.61,585200.0,596900.0,-0.5197,-0.0598,-0.5155,0.0,0.0,0.0,0.0,0.1303,0.1334,0.0104
MPLADS-002967,1481000.0,1481000.0,1484000.0,1484000.0,1390000.0,1390000.0,1484000.0,1484000.0,1450000.0,34000.0,34000.0,0.9771,0.9771,1.0,0.9771,5933.99,1480500.0,1510100.0,-0.0209,-0.0614,-0.0229,0.0,0.0,713.61,0.0,0.1509,0.099,0.0504
MPLADS-002968,3051000.0,3051000.0,2990000.0,2990000.0,3001000.0,3001000.0,2990000.0,2990000.0,2682000.0,308000.0,308000.0,0.897,0.897,1.0,0.897,13426.37,3050900.0,3111900.0,-0.1209,-0.0164,-0.103,0.0,0.0,878.1,0.0,-0.0421,0.0151,0.0621
MPLADS-002969,11618000.0,11618000.0,11594000.0,11594000.0,11393000.0,11393000.0,11594000.0,11594000.0,11177000.0,417000.0,417000.0,0.964,0.964,1.0,0.964,24179.94,11617700.0,11850100.0,-0.038,-0.0194,-0.036,0.0,0.0,3568.14,0.0,0.1582,0.2043,0.0791
MPLADS-002970,1108000.0,1108000.0,1111000.0,1111000.0,1043000.0,1043000.0,1111000.0,1111000.0,1023000.0,88000.0,88000.0,0.9208,0.9208,1.0,0.9208,2664.15,1108200.0,1130400.0,-0.0767,-0.0587,-0.0792,0.0,0.0,334.88,0.0,-0.0789,0.1787,0.1277
MPLADS-002971,14672000.0,14672000.0,14760000.0,14760000.0,14173000.0,14173000.0,14760000.0,14760000.0,14266000.0,494000.0,494000.0,0.9665,0.9665,1.0,0.9665,36667.6,14671600.0,14965000.0,-0.0277,-0.034,-0.0335,0.0,4100989.39,0.0,0.0,0.0278,0.1701,0.0054
MPLADS-002972,1651000.0,1651000.0,1697000.0,1697000.0,1549000.0,1549000.0,1697000.0,1697000.0,1626000.0,71000.0,71000.0,0.9582,0.9582,1.0,0.9582,3293.53,1651400.0,1684400.0,-0.0151,-0.0618,-0.0418,0.0,0.0,1539.83,0.0,0.1237,0.0514,-0.0305
MPLADS-002973,3097000.0,3097000.0,3090000.0,3090000.0,3013000.0,3013000.0,3090000.0,3090000.0,2648000.0,442000.0,442000.0,0.857,0.857,1.0,0.857,77443.44,3097100.0,3159100.0,-0.145,-0.0271,-0.143,0.0,1021105.49,0.0,0.0,0.0743,0.1443,-0.0049
MPLADS-002974,367000.0,367000.0,370000.0,370000.0,356000.0,356000.0,370000.0,370000.0,322000.0,48000.0,48000.0,0.8703,0.8703,1.0,0.8703,701.08,367000.0,374400.0,-0.1226,-0.03,-0.1297,0.0,0.0,0.0,0.0,0.0056,0.1244,0.0149
MPLADS-002975,1029000.0,1029000.0,1040000.0,1040000.0,976000.0,976000.0,1040000.0,1040000.0,1009000.0,31000.0,31000.0,0.9702,0.9702,1.0,0.9702,4924.85,1028700.0,1049200.0,-0.0194,-0.0515,-0.0298,0.0,0.0,0.0,3963.32,0.1664,0.0853,-0.0177
MPLADS-002976,1868000.0,1868000.0,1873000.0,1873000.0,1868000.0,1868000.0,1873000.0,1873000.0,1676000.0,197000.0,197000.0,0.8948,0.8948,1.0,0.8948,5720.05,1868400.0,1905800.0,-0.1028,0.0,-0.1052,0.0,0.0,890.51,0.0,0.0212,0.0284,-0.0295
MPLADS-002977,61448000.0,61448000.0,64232000.0,64232000.0,57731000.0,57731000.0,64232000.0,64232000.0,59817000.0,4415000.0,4415000.0,0.9313,0.9313,1.0,0.9313,662300.09,61447800.0,62676700.0,-0.0265,-0.0605,-0.0687,0.0,0.0,62938.34,0.0,0.1752,0.0614,0.0041
MPLADS-002978,2110000.0,2110000.0,2156000.0,2156000.0,2150000.0,2150000.0,2156000.0,2156000.0,2035000.0,121000.0,121000.0,0.9439,0.9439,1.0,0.9439,18432.7,2109500.0,2151700.0,-0.0355,0.019,-0.0561,0.0,0.0,1369.53,0.0,-0.0497,0.0563,0.1393
MPLADS-002979,1061000.0,1061000.0,1055000.0,1055000.0,1022000.0,1022000.0,1055000.0,1055000.0,485000.0,570000.0,570000.0,0.4597,0.4597,1.0,0.4597,2185.12,1061400.0,1082600.0,-0.5429,-0.0368,-0.5403,0.0,0.0,0.0,849.64,0.0025,0.1149,-0.0374
MPLADS-002980,2328000.0,2328000.0,2430000.0,2430000.0,2303000.0,2303000.0,2430000.0,2430000.0,2119000.0,311000.0,311000.0,0.872,0.872,1.0,0.872,16818.77,2327900.0,2374500.0,-0.0898,-0.0107,-0.128,0.0,837953.64,0.0,0.0,0.0349,0.0969,0.0386
MPLADS-002981,10460000.0,10460000.0,10956000.0,10956000.0,9764000.0,9764000.0,10956000.0,10956000.0,9440000.0,1516000.0,1516000.0,0.8616,0.8616,1.0,0.8616,82352.2,10460300.0,10669500.0,-0.0975,-0.0665,-0.1384,0.0,0.0,4890.66,0.0,-0.0663,0.0373,0.1063
MPLADS-002982,1967000.0,1967000.0,1986000.0,1986000.0,1867000.0,1867000.0,1986000.0,1986000.0,1763000.0,223000.0,223000.0,0.8877,0.8877,1.0,0.8877,12088.76,1966800.0,2006100.0,-0.1037,-0.0508,-0.1123,0.0,0.0,1124.75,0.0,0.0126,0.1345,0.1381
MPLADS-002983,1680000.0,1680000.0,1710000.0,1710000.0,1560000.0,1560000.0,1710000.0,1710000.0,1539000.0,171000.0,171000.0,0.9,0.9,1.0,0.9,8250.46,1680000.0,1713600.0,-0.0839,-0.0714,-0.1,0.0,0.0,0.0,0.0,0.164,0.1223,0.0138
MPLADS-002984,577000.0,577000.0,573000.0,573000.0,566000.0,566000.0,573000.0,573000.0,516000.0,57000.0,57000.0,0.9005,0.9005,1.0,0.9005,15138.33,577200.0,588800.0,-0.1057,-0.0191,-0.0995,0.0,0.0,0.0,0.0,-0.0154,0.1988,0.0874
MPLADS-002985,2190000.0,2190000.0,2284000.0,2284000.0,2221000.0,2221000.0,2284000.0,2284000.0,2102000.0,182000.0,182000.0,0.9203,0.9203,1.0,0.9203,31617.16,2189800.0,2233600.0,-0.0402,0.0142,-0.0797,0.0,0.0,2184.33,0.0,0.0252,0.0963,-0.0169
MPLADS-002986,2103000.0,2103000.0,2106000.0,2106000.0,1939000.0,1939000.0,2106000.0,2106000.0,2026000.0,80000.0,80000.0,0.962,0.962,1.0,0.962,5403.21,2102600.0,2144600.0,-0.0366,-0.078,-0.038,0.0,0.0,778.26,0.0,0.1759,-0.0007,0.0947
MPLADS-002987,2181000.0,2181000.0,2222000.0,2222000.0,2080000.0,2080000.0,2222000.0,2222000.0,2117000.0,105000.0,105000.0,0.9527,0.9527,1.0,0.9527,5491.2,2180600.0,2224300.0,-0.0293,-0.0463,-0.0473,0.0,591162.69,0.0,0.0,0.083,-0.0327,0.012
MPLADS-002988,387000.0,387000.0,384000.0,384000.0,389000.0,389000.0,384000.0,384000.0,337000.0,47000.0,47000.0,0.8776,0.8776,1.0,0.8776,1024.83,387200.0,394900.0,-0.1292,0.0052,-0.1224,0.0,0.0,0.0,0.0,0.045,0.0334,0.0237
MPLADS-002989,1897000.0,1897000.0,1866000.0,1866000.0,1779000.0,1779000.0,1866000.0,1866000.0,1626000.0,240000.0,240000.0,0.8714,0.8714,1.0,0.8714,3590.77,1897000.0,1935000.0,-0.1429,-0.0622,-0.1286,0.0,0.0,904.58,0.0,0.0166,0.1067,0.135
MPLADS-002990,2273000.0,2273000.0,2330000.0,2330000.0,2117000.0,2117000.0,2330000.0,2330000.0,1994000.0,336000.0,336000.0,0.8558,0.8558,1.0,0.8558,29645.04,2272700.0,2318200.0,-0.1227,-0.0686,-0.1442,0.0,0.0,0.0,0.0,0.1598,0.0029,0.0733
MPLADS-002991,11635000.0,11635000.0,11850000.0,11850000.0,11694000.0,11694000.0,11850000.0,11850000.0,10917000.0,933000.0,933000.0,0.9213,0.9213,1.0,0.9213,491105.26,11635500.0,11868200.0,-0.0617,0.0051,-0.0787,0.0,0.0,9860.69,0.0,0.0409,0.0412,-0.0359
MPLADS-002992,688000.0,688000.0,693000.0,693000.0,661000.0,661000.0,693000.0,693000.0,625000.0,68000.0,68000.0,0.9019,0.9019,1.0,0.9019,20159.82,687600.0,701300.0,-0.0916,-0.0392,-0.0981,0.0,0.0,0.0,539.44,0.1313,0.0558,-0.022
MPLADS-002993,827000.0,827000.0,826000.0,826000.0,775000.0,775000.0,826000.0,826000.0,736000.0,90000.0,90000.0,0.891,0.891,1.0,0.891,1677.33,826800.0,843400.0,-0.11,-0.0629,-0.109,0.0,0.0,0.0,686.36,0.0947,0.207,0.0304
MPLADS-002994,614000.0,614000.0,644000.0,644000.0,598000.0,598000.0,644000.0,644000.0,570000.0,74000.0,74000.0,0.8851,0.8851,1.0,0.8851,13307.41,614000.0,626200.0,-0.0717,-0.0261,-0.1149,0.0,0.0,0.0,984.53,0.1682,0.1592,0.0584
MPLADS-002995,2380000.0,2380000.0,2434000.0,2434000.0,2322000.0,2322000.0,2434000.0,2434000.0,2346000.0,88000.0,88000.0,0.9638,0.9638,1.0,0.9638,11055.46,2380000.0,2427500.0,-0.0143,-0.0244,-0.0362,0.0,529814.64,0.0,0.0,0.0723,0.1716,0.037
MPLADS-002996,14654000.0,14654000.0,14724000.0,14724000.0,14478000.0,14478000.0,14724000.0,14724000.0,12635000.0,2089000.0,2089000.0,0.8581,0.8581,1.0,0.8581,25468.62,14654000.0,14947100.0,-0.1378,-0.012,-0.1419,0.0,2959130.65,0.0,0.0,-0.0236,0.1205,0.0902
MPLADS-002997,1389000.0,1389000.0,1371000.0,1371000.0,1372000.0,1372000.0,1371000.0,1371000.0,1260000.0,111000.0,111000.0,0.919,0.919,1.0,0.919,3771.65,1388600.0,1416400.0,-0.0929,-0.0122,-0.081,0.0,0.0,522.31,0.0,0.0745,0.0634,0.0979
MPLADS-002998,2043000.0,2043000.0,2118000.0,2118000.0,1941000.0,1941000.0,2118000.0,2118000.0,1970000.0,148000.0,148000.0,0.9301,0.9301,1.0,0.9301,4204.75,2043400.0,2084300.0,-0.0357,-0.0499,-0.0699,0.0,508230.51,0.0,0.0,0.1764,0.1062,0.0828
MPLADS-002999,3430000.0,3430000.0,3575000.0,3575000.0,3177000.0,3177000.0,3575000.0,3575000.0,3197000.0,378000.0,378000.0,0.8943,0.8943,1.0,0.8943,14540.51,3429600.0,3498200.0,-0.0679,-0.0738,-0.1057,0.0,851702.88,0.0,0.0,0.1309,-0.047,0.0684
MPLADS-003000,1793000.0,1793000.0,1823000.0,1823000.0,1721000.0,1721000.0,1823000.0,1823000.0,1614000.0,209000.0,209000.0,0.8854,0.8854,1.0,0.8854,5815.57,1793500.0,1829400.0,-0.0998,-0.0402,-0.1146,0.0,0.0,0.0,0.0,-0.041,0.134,0.1397
MPLADS-003001,438000.0,438000.0,434000.0,569000.0,422000.0,422000.0,434000.0,434000.0,569000.0,0.0,0.0,1.3111,1.3111,1.0,1.3111,1522.74,437800.0,446600.0,0.2991,-0.0365,0.3111,135000.0,0.0,0.0,0.0,-0.0394,0.0212,0.0896
MPLADS-003002,1985000.0,1985000.0,2010000.0,2010000.0,1977000.0,1977000.0,2010000.0,2010000.0,1800000.0,210000.0,210000.0,0.8955,0.8955,1.0,0.8955,166173.86,1984900.0,2024600.0,-0.0932,-0.004,-0.1045,0.0,0.0,0.0,0.0,-0.038,0.1239,0.0608
MPLADS-003003,16114000.0,16114000.0,16838000.0,16838000.0,15510000.0,15510000.0,16838000.0,16838000.0,16311000.0,527000.0,527000.0,0.9687,0.9687,1.0,0.9687,39926.1,16113600.0,16435900.0,0.0122,-0.0375,-0.0313,0.0,0.0,7030.94,0.0,0.0364,0.1638,0.0651
MPLADS-003004,572000.0,572000.0,579000.0,579000.0,556000.0,556000.0,579000.0,579000.0,505000.0,74000.0,74000.0,0.8722,0.8722,1.0,0.8722,1520.64,572500.0,583900.0,-0.1171,-0.028,-0.1278,0.0,0.0,0.0,1517.02,0.0897,0.0663,0.1469
MPLADS-003005,3071000.0,3071000.0,3013000.0,3013000.0,3097000.0,3097000.0,3013000.0,3013000.0,2789000.0,224000.0,224000.0,0.9257,0.9257,1.0,0.9257,11083.28,3070600.0,3132100.0,-0.0918,0.0085,-0.0743,0.0,0.0,823.07,0.0,-0.0443,0.2167,-0.0357
MPLADS-003006,10093000.0,10093000.0,10385000.0,10385000.0,10165000.0,10165000.0,10385000.0,10385000.0,9124000.0,1261000.0,1261000.0,0.8786,0.8786,1.0,0.8786,24401.1,10092900.0,10294800.0,-0.096,0.0071,-0.1214,0.0,0.0,2772.5,0.0,-0.0567,0.1803,0.0799
MPLADS-003007,904000.0,904000.0,924000.0,924000.0,874000.0,874000.0,924000.0,924000.0,877000.0,47000.0,47000.0,0.9491,0.9491,1.0,0.9491,4523.12,904400.0,922500.0,-0.0299,-0.0332,-0.0509,0.0,0.0,0.0,1549.14,0.1217,0.0477,0.1082
MPLADS-003008,2265000.0,2265000.0,2354000.0,2354000.0,2281000.0,2281000.0,2354000.0,2354000.0,2097000.0,257000.0,257000.0,0.8908,0.8908,1.0,0.8908,11865.43,2264700.0,2310000.0,-0.0742,0.0071,-0.1092,0.0,0.0,1195.46,0.0,0.1131,0.0908,0.1188
MPLADS-003009,1174000.0,1174000.0,1164000.0,1164000.0,1128000.0,1128000.0,1164000.0,1164000.0,1089000.0,75000.0,75000.0,0.9356,0.9356,1.0,0.9356,6436.33,1173900.0,1197400.0,-0.0724,-0.0392,-0.0644,0.0,0.0,1342.18,0.0,0.1496,-0.0366,0.0509
MPLADS-003010,1780000.0,1780000.0,1859000.0,1859000.0,1680000.0,1680000.0,1859000.0,1859000.0,1859000.0,0.0,0.0,1.0,1.0,1.0,1.0,4551.87,1779700.0,1815300.0,0.0444,-0.0562,0.0,0.0,0.0,1322.99,0.0,-0.0201,-0.04,-0.0371
MPLADS-003011,2193000.0,2193000.0,2254000.0,2254000.0,2164000.0,2164000.0,2254000.0,2254000.0,2092000.0,162000.0,162000.0,0.9281,0.9281,1.0,0.9281,6247.81,2192600.0,2236500.0,-0.0461,-0.0132,-0.0719,0.0,0.0,0.0,0.0,-0.0462,0.0789,-0.0383
MPLADS-003012,1865000.0,1865000.0,1850000.0,1850000.0,1794000.0,1794000.0,1850000.0,1850000.0,1666000.0,184000.0,184000.0,0.9005,0.9005,1.0,0.9005,4966.71,1864700.0,1902000.0,-0.1067,-0.0381,-0.0995,0.0,0.0,662.66,0.0,0.0406,0.0277,0.1286
MPLADS-003013,1432000.0,1432000.0,1487000.0,1487000.0,1450000.0,1450000.0,1487000.0,1487000.0,1380000.0,107000.0,107000.0,0.928,0.928,1.0,0.928,8307.73,1431900.0,1460600.0,-0.0363,0.0126,-0.072,0.0,0.0,650.57,0.0,0.1032,0.1247,0.0718
MPLADS-003014,2903000.0,2903000.0,3021000.0,3021000.0,2807000.0,2807000.0,3021000.0,3021000.0,2614000.0,407000.0,407000.0,0.8653,0.8653,1.0,0.8653,11891.26,2903300.0,2961300.0,-0.0996,-0.0331,-0.1347,0.0,653469.43,0.0,0.0,0.0735,-0.0439,0.0104
MPLADS-003015,1560000.0,1560000.0,1567000.0,1567000.0,1564000.0,1564000.0,1567000.0,1567000.0,1532000.0,35000.0,35000.0,0.9777,0.9777,1.0,0.9777,18143.09,1560000.0,1591200.0,-0.0179,0.0026,-0.0223,0.0,0.0,0.0,0.0,0.1573,-0.0273,-0.0106
MPLADS-003016,1082000.0,1082000.0,1106000.0,1106000.0,1056000.0,1056000.0,1106000.0,1106000.0,983000.0,123000.0,123000.0,0.8888,0.8888,1.0,0.8888,2903.89,1081900.0,1103500.0,-0.0915,-0.024,-0.1112,0.0,0.0,351.21,0.0,-0.0397,0.1202,-0.0074
MPLADS-003017,660000.0,660000.0,648000.0,648000.0,611000.0,611000.0,648000.0,648000.0,606000.0,42000.0,42000.0,0.9352,0.9352,1.0,0.9352,1524.08,659700.0,672900.0,-0.0818,-0.0742,-0.0648,0.0,0.0,0.0,0.0,0.172,0.1399,0.0133
MPLADS-003018,970000.0,970000.0,984000.0,984000.0,981000.0,981000.0,984000.0,984000.0,898000.0,86000.0,86000.0,0.9126,0.9126,1.0,0.9126,2723.66,970300.0,989700.0,-0.0742,0.0113,-0.0874,0.0,0.0,0.0,1132.63,0.0066,-0.0047,0.0018
MPLADS-003019,3480000.0,3480000.0,3614000.0,3614000.0,3293000.0,3293000.0,3614000.0,3614000.0,3471000.0,143000.0,143000.0,0.9604,0.9604,1.0,0.9604,13993.11,3480000.0,3549600.0,-0.0026,-0.0537,-0.0396,0.0,894474.81,0.0,0.0,-0.042,0.1639,0.0492
MPLADS-003020,7572000.0,7572000.0,7835000.0,7835000.0,7458000.0,7458000.0,7835000.0,7835000.0,7459000.0,376000.0,376000.0,0.952,0.952,1.0,0.952,18442.71,7571900.0,7723300.0,-0.0149,-0.0151,-0.048,0.0,0.0,2221.42,0.0,0.0622,0.0302,-0.0367
MPLADS-003021,2829000.0,2829000.0,2843000.0,2843000.0,2724000.0,2724000.0,2843000.0,2843000.0,2682000.0,161000.0,161000.0,0.9434,0.9434,1.0,0.9434,70437.56,2828600.0,2885100.0,-0.052,-0.0371,-0.0566,0.0,0.0,0.0,0.0,0.0376,0.0293,-0.0023
MPLADS-003022,1288000.0,1288000.0,1325000.0,1325000.0,1233000.0,1233000.0,1325000.0,1325000.0,1209000.0,116000.0,116000.0,0.9125,0.9125,1.0,0.9125,2711.71,1288300.0,1314100.0,-0.0613,-0.0427,-0.0875,0.0,0.0,1281.7,0.0,0.1157,0.0436,0.0673
MPLADS-003023,3918000.0,3918000.0,4046000.0,4046000.0,3794000.0,3794000.0,4046000.0,4046000.0,3743000.0,303000.0,303000.0,0.9251,0.9251,1.0,0.9251,19964.77,3917800.0,3996200.0,-0.0447,-0.0316,-0.0749,0.0,0.0,1111.7,0.0,0.0123,0.186,0.1106
MPLADS-003024,2283000.0,2283000.0,2291000.0,2291000.0,2196000.0,2196000.0,2291000.0,2291000.0,2202000.0,89000.0,89000.0,0.9612,0.9612,1.0,0.9612,19186.26,2283400.0,2329000.0,-0.0355,-0.0381,-0.0388,0.0,0.0,0.0,0.0,0.0657,0.085,0.0485
MPLADS-003025,3114000.0,3114000.0,3250000.0,3250000.0,2909000.0,2909000.0,3250000.0,3250000.0,3002000.0,248000.0,248000.0,0.9237,0.9237,1.0,0.9237,29286.59,3113700.0,3176000.0,-0.036,-0.0658,-0.0763,0.0,0.0,1244.62,0.0,-0.0228,0.0149,0.0849
MPLADS-003026,2355000.0,2355000.0,2328000.0,2328000.0,2280000.0,2280000.0,2328000.0,2328000.0,1998000.0,330000.0,330000.0,0.8582,0.8582,1.0,0.8582,14314.61,2354500.0,2401600.0,-0.1516,-0.0318,-0.1418,0.0,0.0,1277.18,0.0,0.036,-0.0426,-0.0209
MPLADS-003027,1011000.0,1011000.0,1000000.0,1000000.0,991000.0,991000.0,1000000.0,1000000.0,960000.0,40000.0,40000.0,0.96,0.96,1.0,0.96,2747.51,1010900.0,1031100.0,-0.0504,-0.0198,-0.04,0.0,0.0,0.0,1444.85,0.085,0.202,-0.0134
MPLADS-003028,2011000.0,2011000.0,2041000.0,2041000.0,1964000.0,1964000.0,2041000.0,2041000.0,1825000.0,216000.0,216000.0,0.8942,0.8942,1.0,0.8942,5198.32,2010900.0,2051100.0,-0.0925,-0.0234,-0.1058,0.0,0.0,1105.49,0.0,-0.0176,0.0364,0.0936
MPLADS-003029,2396000.0,2396000.0,2494000.0,2494000.0,2274000.0,2274000.0,2494000.0,2494000.0,2373000.0,121000.0,121000.0,0.9515,0.9515,1.0,0.9515,8173.67,2396100.0,2444000.0,-0.0096,-0.0509,-0.0485,0.0,0.0,0.0,0.0,-0.0486,0.0023,0.1357
MPLADS-003030,631000.0,631000.0,659000.0,659000.0,609000.0,609000.0,659000.0,659000.0,591000.0,68000.0,68000.0,0.8968,0.8968,1.0,0.8968,1775.25,631500.0,644100.0,-0.0634,-0.0349,-0.1032,0.0,0.0,0.0,0.0,0.115,-0.0122,0.1001
MPLADS-003031,2051000.0,2051000.0,2048000.0,2048000.0,2071000.0,2071000.0,2048000.0,2048000.0,1771000.0,277000.0,277000.0,0.8647,0.8647,1.0,0.8647,11935.11,2051500.0,2092500.0,-0.1365,0.0098,-0.1353,0.0,0.0,844.96,0.0,-0.022,0.0524,-0.0296
MPLADS-003032,2555000.0,2555000.0,2671000.0,2671000.0,2519000.0,2519000.0,2671000.0,2671000.0,2385000.0,286000.0,286000.0,0.8929,0.8929,1.0,0.8929,51868.26,2555000.0,2606100.0,-0.0665,-0.0141,-0.1071,0.0,0.0,1497.28,0.0,-0.0723,0.0921,-0.0366
MPLADS-003033,3904000.0,3904000.0,4048000.0,4048000.0,3817000.0,3817000.0,4048000.0,4048000.0,3666000.0,382000.0,382000.0,0.9056,0.9056,1.0,0.9056,14886.17,3904300.0,3982400.0,-0.061,-0.0223,-0.0944,0.0,0.0,3381.21,0.0,0.1054,0.0172,0.107
MPLADS-003034,3944000.0,3944000.0,3938000.0,3938000.0,3947000.0,3947000.0,3938000.0,3938000.0,3406000.0,532000.0,532000.0,0.8649,0.8649,1.0,0.8649,11163.89,3943700.0,4022600.0,-0.1364,0.0008,-0.1351,0.0,0.0,1174.14,0.0,0.0623,0.0568,-0.023
MPLADS-003035,16435000.0,16435000.0,16389000.0,16389000.0,16056000.0,16056000.0,16389000.0,16389000.0,14709000.0,1680000.0,1680000.0,0.8975,0.8975,1.0,0.8975,82598.48,16435400.0,16764100.0,-0.105,-0.0231,-0.1025,0.0,0.0,14772.27,0.0,0.1454,0.1744,-0.011
MPLADS-003036,3499000.0,3499000.0,3547000.0,3547000.0,3480000.0,3480000.0,3547000.0,3547000.0,3095000.0,452000.0,452000.0,0.8726,0.8726,1.0,0.8726,9308.13,3498600.0,3568500.0,-0.1155,-0.0054,-0.1274,0.0,716104.79,0.0,0.0,-0.0103,0.2094,0.1382
